"","N","LEN","SIGMA","PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","R_hat_sigma","MCMCiter","Burn_in","N_thin","N_sample"
"3173",100,1000,250,0.8,0.6,0.82,250.058,352.743,531.881,1.001630031772,15000,5000,20,500
"3174",100,1000,250,0.8,0.68,0.85,206.919,258.4355,327.239,1.00133907841362,15000,5000,20,500
"3175",100,1000,250,0.8,0.63,0.72,213.999,266.886,347.194,1.00169096657056,15000,5000,20,500
"3176",100,1000,250,0.8,0.71,0.83,230.113,292.3105,376.225,1.00388863763385,15000,5000,20,500
"3177",100,1000,250,0.8,0.66,0.84,190.781,242.904,307.482,0.99949529718984,15000,5000,20,500
"3178",100,1000,250,0.8,0.62,0.79,208.11,267.158,350.42,1.00133770856848,15000,5000,20,500
"3179",100,1000,250,0.8,0.71,0.87,224.814,289.9665,371.183,1.00181288834056,15000,5000,20,500
"3180",100,1000,250,0.8,0.66,0.78,215.632,269.929,345.984,0.999746458738356,15000,5000,20,500
"3181",100,1000,250,0.8,0.7,0.84,211.854,268.5045,338.167,0.999762022715562,15000,5000,20,500
"3182",100,1000,250,0.8,0.63,0.81,216.435,272.311,354.477,1.00275089716946,15000,5000,20,500
"3183",100,1000,250,0.8,0.6,0.78,214.781,275.403,353.395,1.00614579982279,15000,5000,20,500
"3184",100,1000,250,0.8,0.71,0.82,207.381,259.5655,321.824,1.00044225508173,15000,5000,20,500
"3185",100,1000,250,0.8,0.61,0.76,201.167,259.0825,332.158,0.999409032369898,15000,5000,20,500
"3186",100,1000,250,0.8,0.6,0.82,201.703,253.1425,325.37,0.999535915431657,15000,5000,20,500
"3187",100,1000,250,0.8,0.67,0.79,193.094,239.286,307.648,1.00019320616536,15000,5000,20,500
"3188",100,1000,250,0.8,0.68,0.76,226.838,283.2765,370.449,0.9993651099419,15000,5000,20,500
"3189",100,1000,250,0.8,0.64,0.8,200.533,249.143,318.814,1.00018398339688,15000,5000,20,500
"3190",100,1000,250,0.8,0.65,0.78,213.803,271.753,344.571,0.999435704073007,15000,5000,20,500
"3191",100,1000,250,0.8,0.64,0.8,191.462,243.7645,315.679,1.00091895410676,15000,5000,20,500
"3192",100,1000,250,0.8,0.57,0.78,187.041,240.1885,303.457,0.999991099417146,15000,5000,20,500
"3193",100,1000,250,0.8,0.77,0.86,193.692,241.295,295.883,1.00150957928348,15000,5000,20,500
"3194",100,1000,250,0.8,0.53,0.69,233.078,314.946,436.743,1.00000304881187,15000,5000,20,500
"3195",100,1000,250,0.8,0.67,0.84,212.483,275.4835,350.896,0.999920773443957,15000,5000,20,500
"3196",100,1000,250,0.8,0.69,0.84,186.131,232.316,292.037,0.999991490946473,15000,5000,20,500
"3197",100,1000,250,0.8,0.58,0.75,165.2,209.204,260.248,0.999828742719309,15000,5000,20,500
"3198",100,1000,250,0.8,0.63,0.78,195.658,247.959,312.363,1.00173684966671,15000,5000,20,500
"3199",100,1000,250,0.8,0.65,0.82,183.818,222.67,276.87,1.00076532005592,15000,5000,20,500
"3200",100,1000,250,0.8,0.71,0.83,222.099,291.2585,377.769,1.00076767945642,15000,5000,20,500
"3201",500,1000,250,0.8,0.65,0.83,233.188,255.486,281.556,1.00164142052834,15000,5000,20,500
"3202",500,1000,250,0.8,0.66,0.808,210.788,234.3975,256.977,1.00008621117671,15000,5000,20,500
"3203",500,1000,250,0.8,0.652,0.788,234.756,261.1155,287.26,0.999517923437453,15000,5000,20,500
"3204",500,1000,250,0.8,0.622,0.822,239.628,266.291,295.788,1.00535450553252,15000,5000,20,500
"3205",500,1000,250,0.8,0.658,0.822,211.225,234.243,258.457,0.999560034003218,15000,5000,20,500
"3206",500,1000,250,0.8,0.61,0.794,232.13,260.55,288.995,1.00047177725938,15000,5000,20,500
"3207",500,1000,250,0.8,0.636,0.826,239.52,264.535,294.513,1.00049643000027,15000,5000,20,500
"3208",500,1000,250,0.8,0.638,0.78,217.925,241.157,267.256,1.00113492732393,15000,5000,20,500
"3209",500,1000,250,0.8,0.624,0.75,240.112,262.37,291.506,0.99950132577477,15000,5000,20,500
"3210",500,1000,250,0.8,0.59,0.77,224.781,248.1645,276.41,1.00325767661634,15000,5000,20,500
"3211",500,1000,250,0.8,0.622,0.782,241.551,270.193,298.452,1.00038506001409,15000,5000,20,500
"3212",500,1000,250,0.8,0.652,0.812,226.735,248.139,274.659,0.999959738554804,15000,5000,20,500
"3213",500,1000,250,0.8,0.646,0.806,242.639,267.8865,300.549,1.00170378844568,15000,5000,20,500
"3214",500,1000,250,0.8,0.644,0.81,230.67,254.7245,281.749,0.999082905300124,15000,5000,20,500
"3215",500,1000,250,0.8,0.674,0.824,222.074,243.551,269.86,0.9994178048124,15000,5000,20,500
"3216",500,1000,250,0.8,0.624,0.782,241.624,272.5075,301.062,1.00146967204698,15000,5000,20,500
"3217",500,1000,250,0.8,0.602,0.77,221.313,244.3425,272.2,1.00346832177072,15000,5000,20,500
"3218",500,1000,250,0.8,0.688,0.826,232.021,256.3575,282.674,0.999262307009011,15000,5000,20,500
"3219",500,1000,250,0.8,0.632,0.8,228.338,252.9375,280.663,0.999572412730404,15000,5000,20,500
"3220",500,1000,250,0.8,0.62,0.778,217.684,244.18,269.94,1.00130158050837,15000,5000,20,500
"3221",500,1000,250,0.8,0.622,0.798,224.602,248.5645,277.053,1.00161260286876,15000,5000,20,500
"3222",500,1000,250,0.8,0.612,0.782,224.189,248.6,275.008,1.00079575762158,15000,5000,20,500
"3223",500,1000,250,0.8,0.646,0.818,220.955,245.4715,270.316,1.00166809777758,15000,5000,20,500
"3224",500,1000,250,0.8,0.652,0.786,235.134,261.615,290.214,1.00122688804874,15000,5000,20,500
"3225",500,1000,250,0.8,0.648,0.814,227.576,252.4345,278.665,1.00335124183753,15000,5000,20,500
"3226",500,1000,250,0.8,0.61,0.796,236.41,265.312,293.347,1.00046668101983,15000,5000,20,500
"3227",500,1000,250,0.8,0.658,0.838,213.695,235.1555,258.018,1.0000099980165,15000,5000,20,500
"3228",500,1000,250,0.8,0.652,0.806,198.993,218.054,240.212,1.00181404920265,15000,5000,20,500
"3229",500,1000,250,0.8,0.6,0.764,240.484,264.6965,297.951,1.00009209681047,15000,5000,20,500
"3230",500,1000,250,0.8,0.664,0.816,228.218,248.6655,274.752,1.00159937167471,15000,5000,20,500
"3231",500,1000,250,0.8,0.666,0.816,230.045,256.1825,279.809,1.00086789912509,15000,5000,20,500
"3232",500,1000,250,0.8,0.63,0.816,211.996,235.164,258.266,1.00169369940125,15000,5000,20,500
"3233",500,1000,250,0.8,0.634,0.8,205.97,227.036,251.024,1.00073366488205,15000,5000,20,500
"3234",500,1000,250,0.8,0.64,0.804,225.611,250.8045,274.902,1.00055243926566,15000,5000,20,500
"3235",500,1000,250,0.8,0.658,0.79,241.478,269.161,296.231,1.00575577050846,15000,5000,20,500
"3236",500,1000,250,0.8,0.598,0.794,215.104,237.9875,263.199,1.00066459344353,15000,5000,20,500
"3237",500,1000,250,0.8,0.644,0.79,232.133,253.134,282.809,1.00004843634955,15000,5000,20,500
"3238",500,1000,250,0.8,0.59,0.772,254.646,284.657,318.199,0.999903632623104,15000,5000,20,500
"3239",500,1000,250,0.8,0.666,0.804,225.238,251.615,278.123,1.00158610512145,15000,5000,20,500
"3240",500,1000,250,0.8,0.68,0.832,217.98,236.118,263.304,1.00181363165588,15000,5000,20,500
"3241",500,1000,250,0.8,0.592,0.776,230.726,256.797,285.492,1.0006988924889,15000,5000,20,500
"3242",500,1000,250,0.8,0.638,0.81,243.619,269.5025,300.3,1.00457092297864,15000,5000,20,500
"3243",500,1000,250,0.8,0.642,0.812,234.034,255.745,283.985,0.999600621438651,15000,5000,20,500
"3244",500,1000,250,0.8,0.636,0.786,216.343,238.327,264.29,1.00056613511547,15000,5000,20,500
"3245",500,1000,250,0.8,0.634,0.808,232.276,256.811,285.068,0.999966499631086,15000,5000,20,500
"3246",500,1000,250,0.8,0.626,0.784,235.392,259.534,288.718,1.00052813224574,15000,5000,20,500
"3247",500,1000,250,0.8,0.602,0.794,224.199,249.928,276.408,1.00081408533524,15000,5000,20,500
"3248",500,1000,250,0.8,0.668,0.802,232.966,255.959,282.144,0.999351755781582,15000,5000,20,500
"3249",500,1000,250,0.8,0.658,0.814,230.37,254.1335,280.868,1.00294317183522,15000,5000,20,500
"3250",500,1000,250,0.8,0.642,0.802,236.414,260.2465,288.372,1.00091768297673,15000,5000,20,500
"3251",1000,1000,250,0.8,0.626,0.794,235.361,252.9915,272.084,1.00153503606913,15000,5000,20,500
"3252",1000,1000,250,0.8,0.634,0.807,228.463,245.083,262.327,1.00130147938012,15000,5000,20,500
"3253",1000,1000,250,0.8,0.656,0.817,226.02,241.541,258.586,1.00052070242913,15000,5000,20,500
"3254",1000,1000,250,0.8,0.665,0.806,231.623,245.894,265.084,1.00044355610708,15000,5000,20,500
"3255",1000,1000,250,0.8,0.628,0.795,228.17,245.0785,262.298,1.00231167260686,15000,5000,20,500
"3256",1000,1000,250,0.8,0.646,0.796,238.516,254.736,274.583,0.999945911496916,15000,5000,20,500
"3257",1000,1000,250,0.8,0.645,0.801,227.485,244.4285,260.915,0.999314764113064,15000,5000,20,500
"3258",1000,1000,250,0.8,0.626,0.793,229.537,246.3065,264.824,0.9996536798455,15000,5000,20,500
"3259",1000,1000,250,0.8,0.617,0.776,246.75,267.3865,287.067,1.00372488808722,15000,5000,20,500
"3260",1000,1000,250,0.8,0.623,0.781,241.746,258.8985,279.893,1.00028175212267,15000,5000,20,500
"3261",1000,1000,250,0.8,0.623,0.79,229.029,246.9155,264.685,1.00119996110849,15000,5000,20,500
"3262",1000,1000,250,0.8,0.627,0.79,239.265,256.147,274.621,1.00052759826981,15000,5000,20,500
"3263",1000,1000,250,0.8,0.621,0.783,240.97,259.693,277.867,0.99986518038061,15000,5000,20,500
"3264",1000,1000,250,0.8,0.641,0.804,247.882,265.313,286.467,1.00007049811949,15000,5000,20,500
"3265",1000,1000,250,0.8,0.657,0.819,240.106,258.5705,276.562,1.00060045376483,15000,5000,20,500
"3266",1000,1000,250,0.8,0.629,0.798,245.409,263.2235,284.872,0.999836336434114,15000,5000,20,500
"3267",1000,1000,250,0.8,0.659,0.801,253.978,274.319,294.764,1.00099182056319,15000,5000,20,500
"3268",1000,1000,250,0.8,0.614,0.781,224.687,241.758,258.896,1.00135948718093,15000,5000,20,500
"3269",1000,1000,250,0.8,0.623,0.811,236.02,252.5425,270.885,0.999849363220153,15000,5000,20,500
"3270",1000,1000,250,0.8,0.657,0.808,228.764,244.0975,261.601,1.00336367007225,15000,5000,20,500
"3271",1000,1000,250,0.8,0.649,0.803,236.353,254.2735,271.486,1.0057108226539,15000,5000,20,500
"3272",1000,1000,250,0.8,0.621,0.797,241.576,258.6865,279.807,1.00603187465765,15000,5000,20,500
"3273",1000,1000,250,0.8,0.641,0.805,243.085,261.009,280.457,1.00179680099756,15000,5000,20,500
"3274",1000,1000,250,0.8,0.633,0.791,236.62,255.3535,272.506,1.00169859444115,15000,5000,20,500
"3275",1000,1000,250,0.8,0.634,0.801,237.665,255.2585,275.203,0.999826051125515,15000,5000,20,500
"3276",1000,1000,250,0.8,0.642,0.809,234.883,251.8385,269.249,0.999221345104013,15000,5000,20,500
"3277",1000,1000,250,0.8,0.642,0.796,239.707,257.86,277.745,1.00188663372944,15000,5000,20,500
"3278",1000,1000,250,0.8,0.644,0.786,226.063,241.087,259.386,0.999417121700814,15000,5000,20,500
"3279",1000,1000,250,0.8,0.664,0.816,231.01,248.209,265.794,1.00009399889663,15000,5000,20,500
"3280",1000,1000,250,0.8,0.651,0.793,220.135,237.0855,252.55,0.999987879732487,15000,5000,20,500
"3281",1000,1000,250,0.8,0.638,0.787,232.065,249.1265,268.158,0.999482730610731,15000,5000,20,500
"3282",1000,1000,250,0.8,0.646,0.799,226.412,244.4635,262.444,1.00129510389647,15000,5000,20,500
"3283",1000,1000,250,0.8,0.621,0.809,224.367,240.8185,258.296,1.00182198553702,15000,5000,20,500
"3284",1000,1000,250,0.8,0.638,0.816,239.762,257.879,277.412,1.00324996048202,15000,5000,20,500
"3285",1000,1000,250,0.8,0.607,0.785,248.965,268.5625,291.061,1.00019798287337,15000,5000,20,500
"3286",1000,1000,250,0.8,0.651,0.809,221.334,239.291,254.944,1.00028923860406,15000,5000,20,500
"3287",1000,1000,250,0.8,0.648,0.819,227.278,243.9465,262.864,0.999400960748528,15000,5000,20,500
"3288",1000,1000,250,0.8,0.647,0.798,243.759,260.9425,281.46,1.00034752584948,15000,5000,20,500
"3289",1000,1000,250,0.8,0.641,0.788,233.03,251.3545,268.574,0.999299588305532,15000,5000,20,500
"3290",1000,1000,250,0.8,0.622,0.774,232.577,249.2695,268.361,1.00284600878019,15000,5000,20,500
"3291",1000,1000,250,0.8,0.612,0.778,238.876,256.7705,276.436,1.00072865179588,15000,5000,20,500
"3292",1000,1000,250,0.8,0.644,0.804,230.659,246.671,264.938,1.00290097122364,15000,5000,20,500
"3293",1000,1000,250,0.8,0.653,0.822,229.12,245.1615,264.151,1.00003168490755,15000,5000,20,500
"3294",1000,1000,250,0.8,0.603,0.776,229.686,249.6755,266.136,1.0034099440804,15000,5000,20,500
"3295",1000,1000,250,0.8,0.664,0.818,249.659,266.709,286.96,1.00135629814823,15000,5000,20,500
"3296",1000,1000,250,0.8,0.648,0.795,243.083,260.9215,280.169,0.999157580211066,15000,5000,20,500
"3297",1000,1000,250,0.8,0.64,0.814,236.517,253.2335,271.91,0.999610530977996,15000,5000,20,500
"3298",1000,1000,250,0.8,0.629,0.806,220.794,237.9655,254.106,1.00078628205873,15000,5000,20,500
"3299",1000,1000,250,0.8,0.632,0.78,230.999,246.825,266.565,0.999736173593903,15000,5000,20,500
"3300",1000,1000,250,0.8,0.632,0.803,223.296,237.3975,257.209,1.00149698781418,15000,5000,20,500
"3301",100,500,300,0.8,0.38,0.5,170.569,978.7,11009.1,0.99950267955196,15000,5000,20,500
"3302",100,500,300,0.8,0.56,0.7,181.517,695.716,8557.24,1.00055366666709,15000,5000,20,500
"3303",100,500,300,0.8,0.36,0.46,225.41,1270.94,14999.6,1.0007278604139,15000,5000,20,500
"3304",100,500,300,0.8,0.44,0.59,211.907,1225.465,16687.1,1.00189550815285,15000,5000,20,500
"3305",100,500,300,0.8,0.49,0.64,130.032,193.207,322.194,1.00314307873835,15000,5000,20,500
"3306",100,500,300,0.8,0.37,0.44,184.134,1089.05,12885.6,1.00135544092227,15000,5000,20,500
"3307",100,500,300,0.8,0.47,0.57,216.61,1151.43,13865,1.00027812125401,15000,5000,20,500
"3308",100,500,300,0.8,0.38,0.47,235.967,1458.645,18887.1,0.999676376236612,15000,5000,20,500
"3309",100,500,300,0.8,0.48,0.58,167.322,621.031,7637.03,0.999254006651774,15000,5000,20,500
"3310",100,500,300,0.8,0.46,0.58,184.649,1117.18,14526.2,0.999942865094237,15000,5000,20,500
"3311",100,500,300,0.8,0.43,0.52,161.794,493.342,6367.5,1.00332103482585,15000,5000,20,500
"3312",100,500,300,0.8,0.52,0.64,145.035,384.178,5329.94,1.0104726363812,15000,5000,20,500
"3313",100,500,300,0.8,0.45,0.55,118.166,175.29,297.89,1.0003632008093,15000,5000,20,500
"3314",100,500,300,0.8,0.47,0.54,178.893,828.503,10630.8,0.999958354122972,15000,5000,20,500
"3315",100,500,300,0.8,0.41,0.51,140.21,682.983,9595.05,1.00106408897857,15000,5000,20,500
"3316",100,500,300,0.8,0.43,0.54,193.106,929.2995,12385.3,1.00002854510739,15000,5000,20,500
"3317",100,500,300,0.8,0.5,0.6,158.206,915.373,10275.1,1.0001832623022,15000,5000,20,500
"3318",100,500,300,0.8,0.34,0.51,153.091,904.837,10478.6,1.00011973435044,15000,5000,20,500
"3319",100,500,300,0.8,0.47,0.59,137.634,236.2655,1192.86,1.0158937031703,15000,5000,20,500
"3320",100,500,300,0.8,0.53,0.56,194.861,1067.625,15496.7,0.999164030741656,15000,5000,20,500
"3321",100,500,300,0.8,0.45,0.57,177.512,947.9095,12937.1,0.99931970030859,15000,5000,20,500
"3322",100,500,300,0.8,0.4,0.47,243.254,1747.78,19100.9,1.0007637104709,15000,5000,20,500
"3323",100,500,300,0.8,0.45,0.52,186.148,951.332,12020.3,1.00094330952003,15000,5000,20,500
"3324",100,500,300,0.8,0.47,0.56,124.26,193.8555,428.423,1.00315992300553,15000,5000,20,500
"3325",100,500,300,0.8,0.34,0.47,132.789,321.692,5091.69,1.00118813090228,15000,5000,20,500
"3326",100,500,300,0.8,0.43,0.5,147.435,452.6325,7420.59,1.00139771268078,15000,5000,20,500
"3327",100,500,300,0.8,0.4,0.54,123.96,184.102,305.767,1.00382461557104,15000,5000,20,500
"3328",100,500,300,0.8,0.44,0.61,151.507,566.823,8358.3,1.00131739224777,15000,5000,20,500
"3329",100,500,300,0.8,0.45,0.56,142.268,253.07,2425.01,1.00035252976214,15000,5000,20,500
"3330",100,500,300,0.8,0.44,0.55,170.408,708.472,11233.6,0.999501253161126,15000,5000,20,500
"3331",100,500,300,0.8,0.47,0.55,122.031,236.0815,1545.2,1.00276090958934,15000,5000,20,500
"3332",100,500,300,0.8,0.42,0.52,184.153,1052.65,13056.8,1.0020257733189,15000,5000,20,500
"3333",100,500,300,0.8,0.4,0.5,133.265,242.1875,1960.62,1.00093681888586,15000,5000,20,500
"3334",100,500,300,0.8,0.46,0.55,191.238,843.4475,10193,0.999376422894139,15000,5000,20,500
"3335",100,500,300,0.8,0.43,0.52,144.865,286.009,3849.94,1.00484030311953,15000,5000,20,500
"3336",100,500,300,0.8,0.39,0.55,215.866,1481.8,16185.7,1.00100919337402,15000,5000,20,500
"3337",100,500,300,0.8,0.42,0.55,209.03,1069,13874.8,1.00325368509714,15000,5000,20,500
"3338",100,500,300,0.8,0.37,0.5,182.255,1260.5,15678.5,1.00076822886562,15000,5000,20,500
"3339",100,500,300,0.8,0.47,0.55,259.146,1478.045,17094.6,1.00025419704872,15000,5000,20,500
"3340",100,500,300,0.8,0.49,0.55,141.676,315.36,3972.53,1.00145405156813,15000,5000,20,500
"3341",100,500,300,0.8,0.41,0.48,182.165,1186.12,15158,1.00151223667124,15000,5000,20,500
"3342",100,500,300,0.8,0.42,0.5,233.556,1614.005,19616.3,1.00495821831167,15000,5000,20,500
"3343",100,500,300,0.8,0.45,0.53,166.081,828.0045,10581.6,1.00117944006988,15000,5000,20,500
"3344",100,500,300,0.8,0.39,0.5,242.858,1658.045,21627.5,1.00031169062033,15000,5000,20,500
"3345",100,500,300,0.8,0.48,0.54,213.727,1203.71,12611.2,1.00130404187709,15000,5000,20,500
"3346",100,500,300,0.8,0.41,0.58,205.168,1143.235,13814.5,1.00092630316548,15000,5000,20,500
"3347",100,500,300,0.8,0.43,0.55,192.811,1256.125,14656.5,1.00043692314161,15000,5000,20,500
"3348",100,500,300,0.8,0.44,0.54,150.425,700.8645,10262.2,1.000771574491,15000,5000,20,500
"3349",100,500,300,0.8,0.44,0.58,204.914,1340.925,17300.3,1.0059380805046,15000,5000,20,500
"3350",100,500,300,0.8,0.41,0.54,129.454,220.5445,1396.33,1.03989848836722,15000,5000,20,500
"3351",500,500,300,0.8,0.412,0.514,225.183,323.462,737.685,1.00751217153419,15000,5000,20,500
"3352",500,500,300,0.8,0.422,0.548,201.28,252.938,339.992,1.00338595818941,15000,5000,20,500
"3353",500,500,300,0.8,0.438,0.548,209.56,267.7755,365.254,1.00721039249599,15000,5000,20,500
"3354",500,500,300,0.8,0.4,0.518,203.965,307.1205,503.657,1.01581150666982,15000,5000,20,500
"3355",500,500,300,0.8,0.448,0.548,203.639,262.9855,361.091,1.00978363603878,15000,5000,20,500
"3356",500,500,300,0.8,0.458,0.566,228.564,422.617,2296.5,1.00482676804753,15000,5000,20,500
"3357",500,500,300,0.8,0.412,0.522,255.444,846.6775,10127.7,1.00001865445365,15000,5000,20,500
"3358",500,500,300,0.8,0.418,0.542,242.527,541.2785,5349.24,1.00057453179215,15000,5000,20,500
"3359",500,500,300,0.8,0.444,0.536,215.455,326.7715,616.228,1.03426784892382,15000,5000,20,500
"3360",500,500,300,0.8,0.432,0.55,200.563,262.757,347.444,1.02342298916389,15000,5000,20,500
"3361",500,500,300,0.8,0.42,0.508,209.206,304.4135,498.849,1.03476636406386,15000,5000,20,500
"3362",500,500,300,0.8,0.446,0.538,208.478,276.01,383.589,1.00137353403019,15000,5000,20,500
"3363",500,500,300,0.8,0.458,0.562,230.295,354.5835,1168.29,1.01011369885156,15000,5000,20,500
"3364",500,500,300,0.8,0.388,0.482,200.322,274.78,404.468,1.00020505216949,15000,5000,20,500
"3365",500,500,300,0.8,0.41,0.534,230.817,560.5525,6394.21,1.0014129789015,15000,5000,20,500
"3366",500,500,300,0.8,0.442,0.546,217.557,309.6505,560.884,1.00927096024366,15000,5000,20,500
"3367",500,500,300,0.8,0.438,0.546,219.374,276.7575,390.539,1.01969654061463,15000,5000,20,500
"3368",500,500,300,0.8,0.42,0.544,236.332,542.159,4987.33,1.00819257142105,15000,5000,20,500
"3369",500,500,300,0.8,0.404,0.534,244.613,547.1245,6240.81,1.00062189358236,15000,5000,20,500
"3370",500,500,300,0.8,0.452,0.546,227.684,342.8555,826.797,1.00616474229926,15000,5000,20,500
"3371",500,500,300,0.8,0.42,0.522,252.907,614.4255,6671.8,1.00921252193861,15000,5000,20,500
"3372",500,500,300,0.8,0.436,0.536,222.33,338.7105,829.517,1.025424844328,15000,5000,20,500
"3373",500,500,300,0.8,0.418,0.516,202.772,316.8125,580.616,1.0149183825886,15000,5000,20,500
"3374",500,500,300,0.8,0.47,0.558,235.977,491.6225,5134.77,1.00343907387019,15000,5000,20,500
"3375",500,500,300,0.8,0.488,0.582,211.596,276.7065,394.374,1.0017535178605,15000,5000,20,500
"3376",500,500,300,0.8,0.438,0.566,288.817,1323.255,18417.4,1.0009757517146,15000,5000,20,500
"3377",500,500,300,0.8,0.432,0.538,211.389,311.1875,570.881,1.0171674699138,15000,5000,20,500
"3378",500,500,300,0.8,0.448,0.54,221.974,339.1635,737.891,1.0018933897244,15000,5000,20,500
"3379",500,500,300,0.8,0.436,0.53,211.433,301.244,478.199,1.00831506707703,15000,5000,20,500
"3380",500,500,300,0.8,0.394,0.51,205.847,297.403,502.598,1.02458243121195,15000,5000,20,500
"3381",500,500,300,0.8,0.486,0.588,213.433,287.441,400.002,1.00023594249857,15000,5000,20,500
"3382",500,500,300,0.8,0.438,0.538,228.734,372.9575,1727.81,1.00218208685852,15000,5000,20,500
"3383",500,500,300,0.8,0.424,0.532,204.906,277.3955,392.805,1.00399146005814,15000,5000,20,500
"3384",500,500,300,0.8,0.454,0.56,209.923,272.098,369.059,1.00081631259681,15000,5000,20,500
"3385",500,500,300,0.8,0.422,0.512,179.488,213.215,261.799,1.0029571416024,15000,5000,20,500
"3386",500,500,300,0.8,0.444,0.536,251.826,606.727,6272.73,1.00263067611247,15000,5000,20,500
"3387",500,500,300,0.8,0.432,0.532,315.03,1543.955,16978.2,1.00089699190342,15000,5000,20,500
"3388",500,500,300,0.8,0.492,0.61,260.322,632.073,6947.31,1.00027437568844,15000,5000,20,500
"3389",500,500,300,0.8,0.426,0.526,215.719,318.932,547.461,1.00643297300566,15000,5000,20,500
"3390",500,500,300,0.8,0.416,0.534,236.941,419.0115,3014.27,1.00001107345945,15000,5000,20,500
