"","N","LEN","SIGMA","PHI","SIGMA.PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","phi_lower","phi_med","phi_upper","R_hat_sigma","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"170",100,1000,50,0.4,1,0.48,0.96,45.5971,57.0993,70.4718,0.399233,0.5040745,0.596888,1.00087803625497,0.999998750288007,15000,5000,20,500
"171",100,1000,50,0.4,1,0.39,0.96,40.5174,51.14725,63.4986,0.3119,0.414189,0.513131,1.00017470768923,1.0002985559875,15000,5000,20,500
"172",100,1000,50,0.4,1,0.36,0.98,43.1321,55.669,72.1664,0.27786,0.3667505,0.46701,0.999190808339682,0.999910449566925,15000,5000,20,500
"173",100,1000,50,0.4,1,0.43,0.96,36.7837,46.42315,57.7598,0.359328,0.452595,0.550748,1.00197140660135,1.00023281775278,15000,5000,20,500
"174",100,1000,50,0.4,1,0.42,0.94,41.1185,51.69505,64.1903,0.343839,0.440215,0.541094,0.999557042907222,1.00052908399863,15000,5000,20,500
"175",100,1000,50,0.4,1,0.39,0.98,39.1156,49.1323,62.2722,0.316097,0.4052505,0.509471,1.00306782915925,0.999859554209826,15000,5000,20,500
"176",100,1000,50,0.4,1,0.47,0.99,37.4341,47.26165,57.8221,0.388101,0.479936,0.581553,1.00226408824686,1.00274011229577,15000,5000,20,500
"177",100,1000,50,0.4,1,0.43,0.98,45.9953,57.77345,73.0265,0.358211,0.4528405,0.555133,0.999311313518278,1.00556306948983,15000,5000,20,500
"178",100,1000,50,0.4,1,0.44,0.95,32.691,41.38795,50.7717,0.354459,0.4590435,0.549647,1.00066125166006,0.999532019989331,15000,5000,20,500
"179",100,1000,50,0.4,1,0.35,0.98,35.1809,45.053,57.9178,0.265682,0.360768,0.452639,0.999888809368913,0.99955660076273,15000,5000,20,500
"180",100,1000,50,0.4,1,0.38,0.92,39.7863,49.9673,63.4817,0.308804,0.404953,0.509346,1.00091250001892,1.00106745021743,15000,5000,20,500
"181",100,1000,50,0.4,1,0.37,0.95,39.9807,51.9685,65.4805,0.299488,0.39388,0.491995,0.999438511677593,1.00223543682037,15000,5000,20,500
"182",100,1000,50,0.4,1,0.41,0.94,36.9944,46.9003,58.4436,0.335592,0.4353175,0.527612,1.00073938118208,1.00168026441242,15000,5000,20,500
"183",100,1000,50,0.4,1,0.51,0.96,42.3782,51.40365,64.2165,0.438861,0.5387515,0.638001,1.00066122026081,1.00107502028285,15000,5000,20,500
"184",100,1000,50,0.4,1,0.39,0.95,38.3421,49.26555,61.0284,0.3003,0.4073765,0.495082,1.00345835021401,1.0001172144204,15000,5000,20,500
"185",100,1000,50,0.4,1,0.38,0.92,40.7146,51.7772,65.7984,0.303726,0.4058405,0.502499,1.00081927664008,0.999587760934885,15000,5000,20,500
"186",100,1000,50,0.4,1,0.43,0.94,42.8423,53.4334,66.5681,0.360443,0.461417,0.564423,1.00220266987552,1.0002017639636,15000,5000,20,500
"187",100,1000,50,0.4,1,0.42,0.94,39.9162,50.82135,62.5393,0.339464,0.4422405,0.539509,1.00019162021209,0.999447511401713,15000,5000,20,500
"188",100,1000,50,0.4,1,0.43,0.94,44.9882,56.032,69.1233,0.356154,0.4489125,0.550874,1.00407724893783,1.00039599036719,15000,5000,20,500
"189",100,1000,50,0.4,1,0.43,0.98,43.2093,53.5144,66.4285,0.358269,0.4469635,0.556588,1.00042075175468,1.00036524615921,15000,5000,20,500
"190",100,1000,50,0.4,1,0.38,0.94,31.4476,40.16535,50.8271,0.300577,0.3964545,0.489192,1.0012447026146,0.999614340984637,15000,5000,20,500
"191",100,1000,50,0.4,1,0.48,0.98,35.9604,43.9735,55.0011,0.395958,0.499901,0.600623,0.999550163773014,1.0017454913258,15000,5000,20,500
"192",100,1000,50,0.4,1,0.3,0.91,41.4944,55.69325,71.398,0.234733,0.3210215,0.417018,0.999493437117057,1.00071831027002,15000,5000,20,500
"193",100,1000,50,0.4,1,0.33,0.96,32.1041,41.14995,53.0249,0.253462,0.3438625,0.442554,1.00166387980864,0.99940817667255,15000,5000,20,500
"194",100,1000,50,0.4,1,0.4,0.97,42.223,52.87195,66.6587,0.32808,0.419439,0.519211,1.00255077444299,1.00146144719677,15000,5000,20,500
"195",100,1000,50,0.4,1,0.37,0.98,29.3157,36.9351,46.5007,0.282374,0.380928,0.473873,0.999327861969658,0.99934964563207,15000,5000,20,500
"196",100,1000,50,0.4,1,0.38,0.98,28.2677,35.68835,44.426,0.302377,0.3945745,0.488284,1.00011711013101,1.00265274224378,15000,5000,20,500
"197",100,1000,50,0.4,1,0.42,0.98,41.348,51.15835,64.5544,0.340508,0.438219,0.528344,1.00097872919527,0.999178904768724,15000,5000,20,500
"198",100,1000,50,0.4,1,0.52,0.96,45.5594,55.3171,67.9558,0.447602,0.5478465,0.646421,1.00112708344504,1.00079123819515,15000,5000,20,500
"199",100,1000,50,0.4,1,0.47,0.97,39.7262,49.18735,60.7126,0.392334,0.488686,0.585688,0.999577558399273,1.00164222462367,15000,5000,20,500
"200",100,1000,50,0.4,1,0.37,0.95,33.0814,43.0409,54.8067,0.288916,0.3841225,0.488573,1.00351112130395,0.999807022662776,15000,5000,20,500
"201",500,1000,50,0.4,1,0.406,0.966,43.0089,47.9077,53.1928,0.38081,0.4248025,0.467757,1.00010131769823,1.00002098943079,15000,5000,20,500
"202",500,1000,50,0.4,1,0.406,0.964,47.0538,51.8908,57.5887,0.379436,0.4230595,0.46755,1.00140694485493,1.00169003355758,15000,5000,20,500
"203",500,1000,50,0.4,1,0.41,0.964,50.606,56.40405,62.2553,0.384077,0.429274,0.47135,0.999968008241639,0.999562583061399,15000,5000,20,500
"204",500,1000,50,0.4,1,0.408,0.956,46.4679,51.62355,56.3962,0.378538,0.421757,0.46627,0.999614625580614,1.00106302533466,15000,5000,20,500
"205",500,1000,50,0.4,1,0.414,0.958,43.9257,48.2064,53.5996,0.390323,0.4326995,0.478353,0.999903198545449,0.999858215864166,15000,5000,20,500
"206",500,1000,50,0.4,1,0.406,0.96,46.7501,51.63265,57.2059,0.385676,0.4259065,0.468693,1.00374594809137,1.00122786968413,15000,5000,20,500
"207",500,1000,50,0.4,1,0.408,0.958,43.101,47.62235,52.4835,0.375413,0.423162,0.466013,1.00038681670378,1.00170970628789,15000,5000,20,500
"208",500,1000,50,0.4,1,0.396,0.964,40.3416,44.62405,49.4662,0.366382,0.412904,0.453238,1.00098089225821,0.99997345580678,15000,5000,20,500
"209",500,1000,50,0.4,1,0.41,0.954,44.0872,48.65815,53.2552,0.383806,0.42484,0.470364,1.00043118876851,1.00003162385067,15000,5000,20,500
"210",500,1000,50,0.4,1,0.394,0.972,47.3935,52.73705,58.2433,0.3708,0.4108885,0.455897,1.00016401085807,1.00048501705026,15000,5000,20,500
"211",500,1000,50,0.4,1,0.448,0.964,46.4839,50.8734,56.1195,0.424269,0.4676,0.511757,1.00023334500271,0.999565322590227,15000,5000,20,500
"212",500,1000,50,0.4,1,0.39,0.972,47.3409,52.03065,57.9744,0.36399,0.4054095,0.450027,1.00058670014115,1.00011738925478,15000,5000,20,500
"213",500,1000,50,0.4,1,0.412,0.97,45.2496,49.61785,54.9324,0.387993,0.43023,0.475937,1.00176681357246,0.999407854689902,15000,5000,20,500
"214",500,1000,50,0.4,1,0.366,0.952,43.2099,48.30285,53.744,0.335438,0.379084,0.423204,1.00207855487886,0.99948385300221,15000,5000,20,500
"215",500,1000,50,0.4,1,0.4,0.97,42.8165,47.65735,52.4255,0.372735,0.4130035,0.455474,0.999958979281063,1.0001234026732,15000,5000,20,500
"216",500,1000,50,0.4,1,0.428,0.968,42.6404,46.382,51.3591,0.399459,0.4418925,0.490207,0.999891809775444,0.99983335095815,15000,5000,20,500
"217",500,1000,50,0.4,1,0.406,0.97,45.0291,49.49765,54.5821,0.37617,0.420323,0.465343,1.0006587133871,1.00161779693257,15000,5000,20,500
"218",500,1000,50,0.4,1,0.414,0.964,44.7193,49.34525,54.4943,0.386935,0.431235,0.475703,1.00260383286065,1.00139866740695,15000,5000,20,500
"219",500,1000,50,0.4,1,0.402,0.972,49.069,54.5791,60.4777,0.375484,0.418181,0.461917,0.999641288468123,1.00367355608659,15000,5000,20,500
"220",500,1000,50,0.4,1,0.4,0.956,48.0729,53.56495,58.9564,0.375158,0.420341,0.461542,1.00136999332075,1.00339578495461,15000,5000,20,500
"221",500,1000,50,0.4,1,0.382,0.958,47.9324,52.7598,58.3612,0.356144,0.401173,0.447052,1.00029466506466,1.00118806269949,15000,5000,20,500
"222",500,1000,50,0.4,1,0.418,0.966,46.7332,51.87845,57.3332,0.393823,0.4361145,0.480712,0.999548181070785,1.00235336553585,15000,5000,20,500
"223",500,1000,50,0.4,1,0.452,0.946,48.3878,52.94075,58.2855,0.426612,0.473823,0.518226,0.999883649462755,1.00112116262299,15000,5000,20,500
"224",500,1000,50,0.4,1,0.376,0.94,50.6543,55.9742,62.7985,0.352954,0.396402,0.437366,1.00189314199825,0.999819340472442,15000,5000,20,500
"225",500,1000,50,0.4,1,0.412,0.968,44.098,48.9105,53.7081,0.385808,0.4271665,0.472581,1.00027173995073,1.00137480449561,15000,5000,20,500
"226",500,1000,50,0.4,1,0.398,0.974,44.2456,48.9344,54.0234,0.371822,0.4115775,0.459563,1.00082803295819,1.0037886410703,15000,5000,20,500
"227",500,1000,50,0.4,1,0.42,0.954,43.1618,47.9544,52.7993,0.393317,0.4375485,0.485834,1.00351885051556,1.00075811388793,15000,5000,20,500
"228",500,1000,50,0.4,1,0.364,0.968,47.3919,53.02575,59.0335,0.340903,0.3816425,0.427732,1.00029301999176,0.99963435593953,15000,5000,20,500
"229",500,1000,50,0.4,1,0.428,0.97,46.4155,51.3447,57.002,0.393779,0.440929,0.481215,1.00164809110082,1.00233298559033,15000,5000,20,500
"230",500,1000,50,0.4,1,0.388,0.944,42.6609,47.33055,52.3452,0.362671,0.4032285,0.451243,1.00016133782558,1.00151571292281,15000,5000,20,500
"231",500,1000,50,0.4,1,0.382,0.96,41.5086,46.24125,50.8829,0.35279,0.396813,0.439043,1.00059609462415,0.999568712845512,15000,5000,20,500
"232",500,1000,50,0.4,1,0.398,0.96,46.2419,50.9452,56.3448,0.369998,0.4142925,0.459428,1.00031790182518,1.00050961620969,15000,5000,20,500
"233",500,1000,50,0.4,1,0.356,0.944,41.8509,46.81865,51.6586,0.326679,0.3689565,0.410606,1.00015643483184,1.00033187160469,15000,5000,20,500
"234",500,1000,50,0.4,1,0.402,0.95,42.2271,46.81055,51.7154,0.377589,0.4211845,0.462952,1.00008809930016,0.999543555216656,15000,5000,20,500
"235",500,1000,50,0.4,1,0.376,0.954,44.9232,50.01865,55.3655,0.353408,0.39426,0.437784,0.999799003501711,0.999094809698405,15000,5000,20,500
"236",500,1000,50,0.4,1,0.428,0.95,43.8529,48.43045,53.4868,0.397326,0.444797,0.487228,1.00104919558756,1.00030682640014,15000,5000,20,500
"237",500,1000,50,0.4,1,0.41,0.948,44.2095,49.21315,53.6449,0.383768,0.4289735,0.471292,0.999837220190278,1.00084504551439,15000,5000,20,500
"238",500,1000,50,0.4,1,0.43,0.96,46.7731,51.32755,56.5424,0.407374,0.450385,0.495068,1.00164404137688,1.00164263001984,15000,5000,20,500
"239",500,1000,50,0.4,1,0.418,0.962,42.7325,47.1666,51.9437,0.388071,0.43184,0.477657,1.00127166606439,1.00135834029771,15000,5000,20,500
"240",500,1000,50,0.4,1,0.354,0.962,43.2411,48.3819,53.6661,0.322098,0.367191,0.41334,0.999902243200653,0.999784938362362,15000,5000,20,500
"241",500,1000,50,0.4,1,0.42,0.946,43.396,48.13705,52.7453,0.396201,0.4384585,0.482778,1.00056966169226,1.00013302662227,15000,5000,20,500
"242",500,1000,50,0.4,1,0.356,0.958,49.6923,55.244,61.54,0.329533,0.3737995,0.419703,1.00338168267352,1.00357240989488,15000,5000,20,500
"243",500,1000,50,0.4,1,0.384,0.954,45.3152,50.6607,55.7301,0.355299,0.397873,0.443183,1.00155159257998,1.00027112428031,15000,5000,20,500
"244",500,1000,50,0.4,1,0.41,0.97,45.909,50.94945,56.252,0.38489,0.425997,0.472199,1.00219669681226,1.00245623830313,15000,5000,20,500
"245",500,1000,50,0.4,1,0.41,0.98,48.1715,52.9745,58.5095,0.376571,0.4198465,0.461781,1.00198540958401,1.00055376958245,15000,5000,20,500
"246",500,1000,50,0.4,1,0.396,0.964,44.0559,49.33055,53.7676,0.369635,0.4091615,0.455831,0.999768557829792,1.00450526175191,15000,5000,20,500
"247",500,1000,50,0.4,1,0.438,0.952,42.4409,46.6495,51.3407,0.412819,0.4577215,0.5015,0.999904307972623,1.00232294519481,15000,5000,20,500
"248",500,1000,50,0.4,1,0.412,0.958,44.3766,48.8303,53.7973,0.386802,0.4273935,0.47445,1.00287350786358,1.00159368385834,15000,5000,20,500
"249",500,1000,50,0.4,1,0.428,0.954,43.8856,48.43455,53.4139,0.401054,0.446088,0.490656,1.00314032260188,1.00172682911849,15000,5000,20,500
"250",500,1000,50,0.4,1,0.412,0.968,44.5471,49.2292,53.9904,0.387672,0.431445,0.475293,1.00090581349509,0.999443509967153,15000,5000,20,500
"251",1000,1000,50,0.4,1,0.39,0.968,45.0811,48.702,51.9998,0.374072,0.405606,0.436152,1.00183377965165,1.00039855404382,15000,5000,20,500
"252",1000,1000,50,0.4,1,0.404,0.963,48.9031,52.76395,56.5657,0.389759,0.4213905,0.450938,1.00059242070865,1.00198317772841,15000,5000,20,500
"253",1000,1000,50,0.4,1,0.405,0.959,47.1604,50.4702,54.1821,0.39594,0.424331,0.456135,1.0000102330899,0.999286159649156,15000,5000,20,500
"254",1000,1000,50,0.4,1,0.379,0.954,45.9444,49.3316,53.3266,0.36345,0.3967685,0.426903,1.00055608464181,1.00119922848221,15000,5000,20,500
"255",1000,1000,50,0.4,1,0.368,0.956,46.332,49.61455,53.7127,0.352262,0.3838635,0.415085,1.00020759238133,1.00528165268384,15000,5000,20,500
"256",1000,1000,50,0.4,1,0.372,0.952,50.4982,54.5006,58.4109,0.362078,0.392268,0.423466,1.00083769175572,1.00131098335655,15000,5000,20,500
"257",1000,1000,50,0.4,1,0.375,0.957,46.3624,49.8838,53.8549,0.359809,0.390715,0.420233,1.00052642836067,1.00380565949001,15000,5000,20,500
"258",1000,1000,50,0.4,1,0.356,0.953,47.6214,51.7612,55.4875,0.342245,0.372712,0.402279,1.00097933099433,1.00030781726438,15000,5000,20,500
"259",1000,1000,50,0.4,1,0.407,0.966,46.3926,49.7158,53.4881,0.394504,0.42257,0.453277,1.00094935030055,1.0008330626482,15000,5000,20,500
"260",1000,1000,50,0.4,1,0.411,0.963,47.2907,50.79155,54.6617,0.399024,0.428505,0.461534,0.999667326996182,1.00448461740772,15000,5000,20,500
"261",1000,1000,50,0.4,1,0.393,0.956,48.0496,51.54165,55.6717,0.379233,0.409807,0.440524,1.00212076065735,1.00071640790788,15000,5000,20,500
"262",1000,1000,50,0.4,1,0.388,0.971,46.0094,49.1947,53.0552,0.370046,0.4010035,0.433628,0.999892636310161,1.001275112211,15000,5000,20,500
"263",1000,1000,50,0.4,1,0.401,0.948,47.7494,50.9644,54.6707,0.389516,0.421297,0.450889,1.00236886797116,0.999194882127066,15000,5000,20,500
"264",1000,1000,50,0.4,1,0.376,0.951,45.2157,48.7619,52.2995,0.364088,0.392746,0.425227,1.00258561854659,1.00182117236293,15000,5000,20,500
"265",1000,1000,50,0.4,1,0.417,0.97,47.9725,51.3771,54.7461,0.401904,0.4343915,0.465284,1.00359272704379,1.00377264540776,15000,5000,20,500
"266",1000,1000,50,0.4,1,0.405,0.958,50.7054,54.54145,58.7073,0.39086,0.4231605,0.452408,1.00235090789409,1.00117347410713,15000,5000,20,500
"267",1000,1000,50,0.4,1,0.423,0.968,48.1814,51.4769,55.41,0.407152,0.4411265,0.471159,1.00343873868079,1.00044335870858,15000,5000,20,500
"268",1000,1000,50,0.4,1,0.401,0.956,49.1561,52.56815,56.5589,0.388729,0.4202015,0.453795,0.999690676269138,1.00057686791139,15000,5000,20,500
"269",1000,1000,50,0.4,1,0.434,0.959,46.5557,49.67015,53.0798,0.424348,0.4543355,0.486904,1.0042793016382,0.999688354370995,15000,5000,20,500
"270",1000,1000,50,0.4,1,0.399,0.958,47.8288,51.1782,55.1031,0.383855,0.414875,0.445669,1.00222276834365,1.005879962517,15000,5000,20,500
"271",1000,1000,50,0.4,1,0.385,0.956,47.7136,51.1847,55.2008,0.372217,0.402716,0.433726,1.00036359228618,1.00165532492943,15000,5000,20,500
"272",1000,1000,50,0.4,1,0.401,0.959,49.4284,53.10635,57.0241,0.382999,0.4179215,0.447517,0.999860786542112,1.0017187783348,15000,5000,20,500
"273",1000,1000,50,0.4,1,0.397,0.955,41.9876,44.8505,48.0839,0.380002,0.4101035,0.440869,1.00219744721036,0.999818518378728,15000,5000,20,500
"274",1000,1000,50,0.4,1,0.393,0.962,46.0085,49.6198,52.9103,0.378243,0.4108705,0.441015,1.00271770553473,1.00001736920692,15000,5000,20,500
"275",1000,1000,50,0.4,1,0.399,0.961,43.3458,46.6205,49.8104,0.380906,0.4147335,0.444905,1.00023143788084,1.00145809470761,15000,5000,20,500
"276",1000,1000,50,0.4,1,0.378,0.965,44.6438,48.15705,51.9781,0.362614,0.392739,0.42273,1.00338804568146,1.00076965908255,15000,5000,20,500
"277",1000,1000,50,0.4,1,0.41,0.964,43.8019,46.82945,50.3719,0.39316,0.42595,0.455853,1.00220145517151,1.00124581616221,15000,5000,20,500
"278",1000,1000,50,0.4,1,0.378,0.964,45.737,49.0057,53.0033,0.364903,0.3950585,0.426195,1.00014132741482,0.99975078924566,15000,5000,20,500
"279",1000,1000,50,0.4,1,0.401,0.964,45.1212,48.6075,51.9982,0.38634,0.4166275,0.447173,1.00217018968868,1.0001649326783,15000,5000,20,500
"280",1000,1000,50,0.4,1,0.398,0.966,45.3572,49.05475,52.6633,0.380345,0.4130215,0.442684,1.00028447646674,1.00023417792971,15000,5000,20,500
"281",1000,1000,50,0.4,1,0.42,0.957,49.1791,52.5888,56.664,0.409132,0.440908,0.47318,1.00020753735967,1.00011408829222,15000,5000,20,500
"282",1000,1000,50,0.4,1,0.397,0.973,44.2923,47.66145,51.2265,0.37563,0.4092675,0.438495,0.999304361003207,0.999563075311036,15000,5000,20,500
"283",1000,1000,50,0.4,1,0.382,0.957,48.0854,52.3967,56.0233,0.369716,0.3979025,0.432058,0.999592223045813,1.00094689886956,15000,5000,20,500
"284",1000,1000,50,0.4,1,0.409,0.974,47.7984,51.1069,54.9012,0.393239,0.4229485,0.455478,1.00270567108203,1.00034517114509,15000,5000,20,500
"285",1000,1000,50,0.4,1,0.41,0.958,45.669,48.72565,52.3924,0.397023,0.427317,0.460052,0.999664461792864,1.00013461339193,15000,5000,20,500
"286",1000,1000,50,0.4,1,0.398,0.957,43.8705,47.1651,50.2807,0.38183,0.4140485,0.440425,0.999513981964321,1.00076498013357,15000,5000,20,500
"287",1000,1000,50,0.4,1,0.439,0.96,48.7888,52.54365,56.0101,0.428546,0.459248,0.492497,1.00022448804357,1.00130960102594,15000,5000,20,500
"288",1000,1000,50,0.4,1,0.441,0.956,51.8279,55.3148,59.1944,0.430456,0.459565,0.491718,1.00090584205526,1.00151061105689,15000,5000,20,500
"289",1000,1000,50,0.4,1,0.391,0.962,44.9121,48.17575,51.6382,0.377037,0.4054885,0.436121,1.00078228405846,1.00003997102161,15000,5000,20,500
"290",1000,1000,50,0.4,1,0.412,0.957,44.511,47.82425,51.031,0.396912,0.4284785,0.460637,0.999681881014135,0.999644157021031,15000,5000,20,500
"291",1000,1000,50,0.4,1,0.408,0.953,45.8427,48.70695,52.3599,0.397244,0.429287,0.461941,1.00097779562473,1.00057130811477,15000,5000,20,500
"292",1000,1000,50,0.4,1,0.4,0.946,45.0522,48.2183,52.0035,0.386348,0.4163515,0.449111,1.00035234834503,1.00473653119875,15000,5000,20,500
"293",1000,1000,50,0.4,1,0.398,0.973,47.7908,51.3708,55.3524,0.379921,0.4132825,0.442971,1.00397640230633,0.999653423671498,15000,5000,20,500
"294",1000,1000,50,0.4,1,0.405,0.97,48.2868,51.78625,55.7877,0.390851,0.4193255,0.453736,1.00197377281608,0.999404919734518,15000,5000,20,500
"295",1000,1000,50,0.4,1,0.381,0.961,46.0209,49.879,53.1992,0.366613,0.3966955,0.426837,0.999283433333,0.999824743663327,15000,5000,20,500
"296",1000,1000,50,0.4,1,0.407,0.967,46.3816,50.04345,53.4274,0.39288,0.4240905,0.456205,1.00074066083286,1.00148462298951,15000,5000,20,500
"297",1000,1000,50,0.4,1,0.394,0.963,47.8924,51.48385,55.2298,0.381217,0.412994,0.446115,1.00031277276027,1.00245242086271,15000,5000,20,500
"298",1000,1000,50,0.4,1,0.388,0.959,44.7775,47.968,51.7132,0.36971,0.4029765,0.433687,0.999888600569135,1.0006585456669,15000,5000,20,500
"299",1000,1000,50,0.4,1,0.398,0.959,47.1644,50.71425,54.2889,0.384629,0.41458,0.445443,0.999587481325739,0.999872010428682,15000,5000,20,500
"300",1000,1000,50,0.4,1,0.378,0.954,41.3231,44.18635,47.7318,0.363908,0.391369,0.426078,1.00271432160208,1.00073836586494,15000,5000,20,500
"301",100,500,100,0.4,1,0.33,0.81,86.2844,122.463,172.555,0.321073,0.440498,0.583607,1.01175370338278,1.00378774403101,15000,5000,20,500
"302",100,500,100,0.4,1,0.34,0.82,81.7484,111.5315,151.76,0.307546,0.422437,0.541261,1.00256969046996,1.00147203777974,15000,5000,20,500
"303",100,500,100,0.4,1,0.39,0.85,89.1534,122.1035,166.372,0.369677,0.482345,0.604434,1.00632054407675,1.00119672747398,15000,5000,20,500
"304",100,500,100,0.4,1,0.27,0.83,75.0415,108.744,157.018,0.22611,0.3382445,0.447762,0.999431406042632,1.00457194027231,15000,5000,20,500
"305",100,500,100,0.4,1,0.33,0.9,89.8472,123.6255,170.084,0.308814,0.41502,0.534389,1.00940306203823,1.00181222960995,15000,5000,20,500
"306",100,500,100,0.4,1,0.38,0.84,84.8733,113.95,151.387,0.343978,0.460354,0.576268,1.00181027345995,1.00127816157387,15000,5000,20,500
"307",100,500,100,0.4,1,0.36,0.83,62.4047,80.99935,106.094,0.314112,0.42703,0.538615,0.999942195856158,1.00053872025318,15000,5000,20,500
"308",100,500,100,0.4,1,0.35,0.88,85.167,121.8165,171.496,0.314262,0.42598,0.556759,1.00458094265888,1.00057850741043,15000,5000,20,500
"309",100,500,100,0.4,1,0.34,0.82,90.3201,121.9285,181.082,0.320546,0.43333,0.560426,1.00406936530893,1.00067391114807,15000,5000,20,500
"310",100,500,100,0.4,1,0.33,0.84,69.8814,92.39255,126.238,0.28801,0.389838,0.502528,1.00157654714309,0.999113243146517,15000,5000,20,500
"311",100,500,100,0.4,1,0.32,0.82,78.807,107.341,150.426,0.290669,0.3959065,0.511175,1.00112199637141,1.00117882113047,15000,5000,20,500
"312",100,500,100,0.4,1,0.37,0.77,78.7141,106.2025,143.913,0.346075,0.468691,0.585012,0.999891124819242,1.00023555263695,15000,5000,20,500
"313",100,500,100,0.4,1,0.29,0.79,56.95,76.47355,104.323,0.240987,0.3353135,0.439251,1.00201984906897,1.00127347785605,15000,5000,20,500
"314",100,500,100,0.4,1,0.29,0.86,57.9217,80.12085,110.199,0.238257,0.3338255,0.434029,1.00833498699263,0.99989955463107,15000,5000,20,500
"315",100,500,100,0.4,1,0.34,0.84,58.442,78.98585,104.224,0.288383,0.387976,0.488781,1.00363400806633,1.00667702456503,15000,5000,20,500
"316",100,500,100,0.4,1,0.27,0.81,91.7336,139.6045,246.949,0.237607,0.3597355,0.512482,1.02185176079274,1.00361913033121,15000,5000,20,500
"317",100,500,100,0.4,1,0.37,0.89,81.5842,112.356,153.834,0.338156,0.454011,0.565097,1.00076081206762,1.00123713090329,15000,5000,20,500
"318",100,500,100,0.4,1,0.25,0.81,56.0269,77.12405,110.043,0.198496,0.294897,0.390209,1.00025691641813,0.999551374634804,15000,5000,20,500
"319",100,500,100,0.4,1,0.28,0.83,75.2731,114.0375,159.374,0.23946,0.348444,0.463572,1.00245882442102,1.00002473704549,15000,5000,20,500
"320",100,500,100,0.4,1,0.41,0.87,76.5604,97.92015,128.626,0.375023,0.4800385,0.592357,1.00044341995282,1.00068044981914,15000,5000,20,500
"321",100,500,100,0.4,1,0.38,0.9,92.0304,126.6305,174.44,0.352455,0.474583,0.603127,1.00127543060503,1.00058379067411,15000,5000,20,500
"322",100,500,100,0.4,1,0.38,0.79,71.6592,91.30315,121.851,0.359099,0.4586425,0.576596,1.00094664770709,1.00006962998596,15000,5000,20,500
"323",100,500,100,0.4,1,0.35,0.78,77.1671,102.629,142.451,0.320876,0.4288105,0.542432,1.00285672369894,1.00003494136466,15000,5000,20,500
"324",100,500,100,0.4,1,0.41,0.86,84.0746,112.428,153.297,0.388322,0.506194,0.635042,1.00139353698839,1.00074133027358,15000,5000,20,500
