"","N","LEN","DELTA","PHI","SIGMA.PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","phi_lower","phi_med","phi_upper","R_hat_delta","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"2269",100,1000,100,0.8,1,0.66,0.89,73.3031,98.4268,127.331,0.628471,0.723608,0.820143,1.00163945208611,1.00155643288358,15000,5000,20,500
"2270",100,1000,100,0.8,1,0.67,0.91,77.1151,103.453,133.962,0.639275,0.7399085,0.829792,1.00115183814702,1.0011942359217,15000,5000,20,500
"2271",100,1000,100,0.8,1,0.65,0.93,79.3863,104.049,138.654,0.61294,0.714438,0.806682,1.00085038373342,1.00611341963113,15000,5000,20,500
"2272",100,1000,100,0.8,1,0.69,0.93,76.7948,99.43045,130.585,0.657278,0.756094,0.850685,1.00305666054996,1.00154896457304,15000,5000,20,500
"2273",100,1000,100,0.8,1,0.72,0.88,78.6064,103.1345,133.539,0.722591,0.811245,0.902407,1.0031936899555,1.00488453750465,15000,5000,20,500
"2274",100,1000,100,0.8,1,0.69,0.93,75.8008,102.827,134.239,0.646751,0.743998,0.833702,1.001578776681,0.999177505816081,15000,5000,20,500
"2275",100,1000,100,0.8,1,0.67,0.86,68.4763,91.14105,119.591,0.643294,0.747802,0.834087,1.00238495590957,1.00231766095058,15000,5000,20,500
"2276",100,1000,100,0.8,1,0.69,0.94,72.5508,97.4716,124.939,0.649952,0.7517555,0.839058,1.00181605578912,0.999347337614843,15000,5000,20,500
"2277",100,1000,100,0.8,1,0.72,0.86,77.5576,102.505,132.585,0.713036,0.805689,0.895849,1.00027507976407,0.999656816518863,15000,5000,20,500
"2278",100,1000,100,0.8,1,0.7,0.91,79.9583,103.964,137.557,0.682295,0.7798585,0.870225,1.00032697706809,1.00186241719874,15000,5000,20,500
"2279",100,1000,100,0.8,1,0.68,0.87,81.4683,109.8695,142.14,0.67166,0.779372,0.881012,0.999894269481277,1.00119939895768,15000,5000,20,500
"2280",100,1000,100,0.8,1,0.66,0.9,76.8257,103.4245,132.881,0.603771,0.708348,0.803837,1.00155657376539,0.999204344568671,15000,5000,20,500
"2281",100,1000,100,0.8,1,0.73,0.9,75.4842,99.6585,127.618,0.71326,0.8007525,0.889031,1.00549481751308,1.00240996023733,15000,5000,20,500
"2282",100,1000,100,0.8,1,0.68,0.91,56.3888,74.98655,95.2517,0.635662,0.727224,0.815775,1.00030500497267,1.00226642830908,15000,5000,20,500
"2283",100,1000,100,0.8,1,0.62,0.89,62.4951,82.29805,106.939,0.585112,0.6849275,0.780549,0.999631512811406,1.00050508884716,15000,5000,20,500
"2284",100,1000,100,0.8,1,0.67,0.92,58.5681,80.31925,104.185,0.630078,0.7365365,0.831676,1.00153331331917,1.00140552612338,15000,5000,20,500
"2285",100,1000,100,0.8,1,0.74,0.86,86.6324,114.3195,149.199,0.758125,0.8508005,0.93821,1.01578846809889,1.00490052398551,15000,5000,20,500
"2286",100,1000,100,0.8,1,0.79,0.95,77.0422,100.57,128.26,0.769842,0.8509095,0.93106,1.00236235424113,1.00048521361167,15000,5000,20,500
"2287",100,1000,100,0.8,1,0.68,0.94,72.3899,95.35365,124.799,0.648174,0.745193,0.844494,0.999500460122821,0.999954877157459,15000,5000,20,500
"2288",100,1000,100,0.8,1,0.68,0.93,70.9242,89.98275,118.316,0.623279,0.7332075,0.817342,1.00387712294988,1.00073705364171,15000,5000,20,500
"2289",100,1000,100,0.8,1,0.67,0.87,87.7177,115.6445,151.288,0.666923,0.7789505,0.873174,1.00143916458847,1.00136383793386,15000,5000,20,500
"2290",100,1000,100,0.8,1,0.59,0.9,83.3271,111.2145,147.854,0.555123,0.6645725,0.766346,1.00162203672452,1.00140885381618,15000,5000,20,500
"2291",100,1000,100,0.8,1,0.65,0.95,62.6932,81.10555,105.936,0.607949,0.697056,0.794747,1.00008181249733,1.00054475714866,15000,5000,20,500
"2292",100,1000,100,0.8,1,0.71,0.9,86.9566,114.5805,151.095,0.684188,0.7917685,0.888778,1.01006603545193,1.00627179618389,15000,5000,20,500
"2293",100,1000,100,0.8,1,0.68,0.87,72.832,97.01605,125.814,0.670218,0.770802,0.872748,1.00575776571924,1.00729827351332,15000,5000,20,500
"2294",100,1000,100,0.8,1,0.67,0.94,81.566,112.854,147.464,0.648459,0.753612,0.854469,1.0024275676896,1.00570572451333,15000,5000,20,500
"2295",100,1000,100,0.8,1,0.65,0.91,69.9467,93.18665,124.196,0.602111,0.698061,0.800593,1.00168871196588,0.99953372222651,15000,5000,20,500
"2296",100,1000,100,0.8,1,0.67,0.87,68.279,92.20125,118.506,0.664922,0.7678185,0.8686,1.00803287002088,1.0018374385911,15000,5000,20,500
"2297",100,1000,100,0.8,1,0.64,0.88,63.3269,86.22475,113.867,0.609883,0.7161845,0.811617,1.00422289867246,1.00266000733228,15000,5000,20,500
"2298",100,1000,100,0.8,1,0.65,0.87,90.2939,122.188,161.661,0.600384,0.7059615,0.803892,1.00535184473562,1.00368553933751,15000,5000,20,500
"2299",100,1000,100,0.8,1,0.65,0.9,74.1891,99.9079,130.6,0.605577,0.7092395,0.805707,1.0087738231534,1.00618675554023,15000,5000,20,500
"2300",100,1000,100,0.8,1,0.69,0.93,72.1858,96.6884,128.364,0.655729,0.7609,0.858783,1.00895969642012,1.00585166816296,15000,5000,20,500
"2301",500,1000,100,0.8,1,0.688,0.908,93.5889,105.375,119.474,0.712104,0.7594645,0.801057,1.00100882232295,0.999907685701804,15000,5000,20,500
"2302",500,1000,100,0.8,1,0.672,0.89,90.0018,101.044,112.778,0.704394,0.7476085,0.789856,1.00562230550443,1.00068313188993,15000,5000,20,500
"2303",500,1000,100,0.8,1,0.698,0.91,89.8114,101.5675,114.159,0.726376,0.7682075,0.814546,1.00061938019569,0.99970851249201,15000,5000,20,500
"2304",500,1000,100,0.8,1,0.706,0.912,89.0002,101.362,113.615,0.735457,0.7784825,0.821777,1.00177108720939,1.00232460011065,15000,5000,20,500
"2305",500,1000,100,0.8,1,0.656,0.898,94.1978,105.766,120.367,0.696202,0.739595,0.785497,0.99987410180038,1.00093671767827,15000,5000,20,500
"2306",500,1000,100,0.8,1,0.676,0.886,97.4317,110.3575,124.221,0.72123,0.7669545,0.809184,1.00435246139861,0.999844230482853,15000,5000,20,500
"2307",500,1000,100,0.8,1,0.684,0.894,90.7109,102.169,114.794,0.724546,0.770203,0.812001,1.00042294253702,1.00104317331496,15000,5000,20,500
"2308",500,1000,100,0.8,1,0.694,0.898,91.657,104.773,117.016,0.736168,0.777275,0.821056,1.00174220276634,0.999672956205694,15000,5000,20,500
"2309",500,1000,100,0.8,1,0.698,0.886,90.1279,100.767,113.565,0.739439,0.783233,0.824261,1.00030689514495,1.00095035731793,15000,5000,20,500
"2310",500,1000,100,0.8,1,0.654,0.9,96.5006,108.3255,123.799,0.688553,0.732342,0.782942,1.00016886315166,1.00134846285781,15000,5000,20,500
"2311",500,1000,100,0.8,1,0.706,0.9,83.2244,93.087,104.848,0.729385,0.7730865,0.814179,1.00076957364175,0.999286655042896,15000,5000,20,500
"2312",500,1000,100,0.8,1,0.696,0.9,83.1624,94.5463,105.661,0.720713,0.769538,0.809341,1.00080782173414,1.00255537589695,15000,5000,20,500
"2313",500,1000,100,0.8,1,0.724,0.912,96.7005,108.3905,122.532,0.767088,0.807119,0.846558,1.00150228258721,1.00117386613697,15000,5000,20,500
"2314",500,1000,100,0.8,1,0.662,0.866,95.3186,108.593,122.948,0.711343,0.7593275,0.804832,1.00398142416921,0.999955437980386,15000,5000,20,500
"2315",500,1000,100,0.8,1,0.72,0.91,79.4244,89.98365,99.6992,0.749131,0.7866335,0.826558,1.00189162203983,1.00006670335093,15000,5000,20,500
"2316",500,1000,100,0.8,1,0.692,0.894,88.6379,100.442,112.995,0.727988,0.7683885,0.814421,1.00113730175329,0.999780391719649,15000,5000,20,500
"2317",500,1000,100,0.8,1,0.666,0.894,100.225,113.254,126.805,0.702288,0.744585,0.792893,1.00547003844136,1.00672168760358,15000,5000,20,500
"2318",500,1000,100,0.8,1,0.676,0.906,91.2531,102.524,116.255,0.699956,0.7501965,0.792866,1.00400055109289,1.00155631054379,15000,5000,20,500
"2319",500,1000,100,0.8,1,0.702,0.894,97.4504,110.429,124.037,0.744847,0.792961,0.831897,1.00015030177665,1.00109276701968,15000,5000,20,500
"2320",500,1000,100,0.8,1,0.664,0.892,94.4493,105.976,120.708,0.682585,0.731923,0.776019,0.999672342664844,1.00026449411405,15000,5000,20,500
"2321",500,1000,100,0.8,1,0.688,0.904,80.9588,91.8556,102.141,0.713935,0.755164,0.79792,1.00303780678296,1.00008311781871,15000,5000,20,500
"2322",500,1000,100,0.8,1,0.666,0.888,79.0078,87.82215,98.2846,0.688485,0.7322105,0.773386,1.00141334956585,1.00013825487835,15000,5000,20,500
"2323",500,1000,100,0.8,1,0.696,0.908,89.0743,100.2665,111.992,0.722996,0.76627,0.80906,1.00153119727599,0.999965307199377,15000,5000,20,500
"2324",500,1000,100,0.8,1,0.696,0.908,92.6853,105.2065,117.865,0.734731,0.777484,0.819221,1.00033201225817,1.00055995671155,15000,5000,20,500
"2325",500,1000,100,0.8,1,0.692,0.896,85.1575,95.62805,106.981,0.718249,0.7619345,0.804771,1.00175831642789,0.999747194002708,15000,5000,20,500
"2326",500,1000,100,0.8,1,0.676,0.906,85.9769,97.10415,109.328,0.698672,0.7413415,0.786769,1.00335692376769,1.00471659180105,15000,5000,20,500
"2327",500,1000,100,0.8,1,0.676,0.892,89.201,100.435,112.677,0.70069,0.7475065,0.789367,1.00058973707941,0.999262434842349,15000,5000,20,500
"2328",500,1000,100,0.8,1,0.698,0.902,96.2593,108.826,122.352,0.740669,0.784703,0.832442,1.00177144660113,1.00102546718198,15000,5000,20,500
"2329",500,1000,100,0.8,1,0.698,0.896,86.802,97.29565,110.096,0.722648,0.7670585,0.807066,1.00081120412996,0.999194679456001,15000,5000,20,500
"2330",500,1000,100,0.8,1,0.672,0.882,79.9596,90.6886,102.042,0.705804,0.745352,0.791512,0.999737535719898,1.00127997681245,15000,5000,20,500
"2331",500,1000,100,0.8,1,0.668,0.908,77.1404,87.47695,97.9518,0.691934,0.731881,0.775141,1.00287572115268,1.00002985173819,15000,5000,20,500
"2332",500,1000,100,0.8,1,0.684,0.896,84.4742,95.4207,106.913,0.707565,0.7538,0.792296,1.003404511313,1.00030011406885,15000,5000,20,500
"2333",500,1000,100,0.8,1,0.676,0.88,86.0289,97.2776,108.597,0.720912,0.7644245,0.808699,1.00756381496106,1.0011115259018,15000,5000,20,500
"2334",500,1000,100,0.8,1,0.668,0.892,87.8661,98.88455,111.972,0.702743,0.7467095,0.79014,1.00548791269835,1.005876685395,15000,5000,20,500
"2335",500,1000,100,0.8,1,0.684,0.9,97.0627,109.4595,123.768,0.715792,0.7622105,0.805713,1.00285700019344,1.00265816770237,15000,5000,20,500
"2336",500,1000,100,0.8,1,0.672,0.91,85.2552,95.3587,107.712,0.693367,0.744127,0.786706,1.00602319335048,1.00430264615981,15000,5000,20,500
"2337",500,1000,100,0.8,1,0.638,0.894,93.7471,106.289,120.047,0.669337,0.7153745,0.76341,1.00112558595479,1.00049449813014,15000,5000,20,500
"2338",500,1000,100,0.8,1,0.684,0.872,84.3269,94.50135,106.91,0.726949,0.7700815,0.813374,1.00244996515323,1.00177733251143,15000,5000,20,500
"2339",500,1000,100,0.8,1,0.684,0.904,89.8319,101.6995,114.73,0.714723,0.7567915,0.799147,1.00340309733759,0.999598456671665,15000,5000,20,500
"2340",500,1000,100,0.8,1,0.69,0.884,83.5396,93.589,105.779,0.71983,0.7657545,0.808886,1.00159291974872,1.00087797909368,15000,5000,20,500
"2341",500,1000,100,0.8,1,0.696,0.904,94.9142,106.153,119.768,0.748372,0.7898155,0.832237,1.00861473258218,1.00201923052014,15000,5000,20,500
"2342",500,1000,100,0.8,1,0.692,0.9,88.8581,99.5787,111.51,0.733521,0.7765195,0.82131,0.999698864626258,1.00052349151167,15000,5000,20,500
"2343",500,1000,100,0.8,1,0.676,0.886,95.4408,107.038,121.307,0.719683,0.763921,0.807551,1.00498461177219,1.00055937841227,15000,5000,20,500
"2344",500,1000,100,0.8,1,0.694,0.898,89.4937,99.6397,112.482,0.730411,0.777675,0.818003,1.00462839498814,1.00620240599405,15000,5000,20,500
"2345",500,1000,100,0.8,1,0.7,0.896,89.2073,99.73255,112.196,0.734732,0.775214,0.82013,1.00301012655008,1.00006743116452,15000,5000,20,500
"2346",500,1000,100,0.8,1,0.66,0.882,82.2766,93.0937,104.566,0.689736,0.733381,0.779082,1.00267790584211,1.00292043186678,15000,5000,20,500
"2347",500,1000,100,0.8,1,0.664,0.89,86.6245,98.9649,112.225,0.684538,0.7336275,0.776772,1.00127764820608,1.00011914029156,15000,5000,20,500
"2348",500,1000,100,0.8,1,0.676,0.902,90.9086,102.872,115.585,0.701415,0.747516,0.79212,1.00511109130321,1.00144080424506,15000,5000,20,500
"2349",500,1000,100,0.8,1,0.668,0.904,79.7162,90.86895,101.39,0.687074,0.7277945,0.772696,1.00078619709011,1.00203999578356,15000,5000,20,500
"2350",500,1000,100,0.8,1,0.652,0.894,83.2463,94.89875,106.429,0.681818,0.726503,0.769574,1.00237755010445,1.00023833470485,15000,5000,20,500
"2351",1000,1000,100,0.8,1,0.699,0.888,92.7037,101.864,109.86,0.744365,0.7772505,0.804989,1.00185924846993,1.00026072844694,15000,5000,20,500
"2352",1000,1000,100,0.8,1,0.688,0.893,90.9266,98.82635,108.057,0.734026,0.7647455,0.793814,1.00351686346053,0.999252985038231,15000,5000,20,500
"2353",1000,1000,100,0.8,1,0.7,0.904,92.5927,99.95465,108.945,0.743827,0.7743435,0.803058,1.00371296225429,1.00114511364352,15000,5000,20,500
"2354",1000,1000,100,0.8,1,0.683,0.907,91.7825,99.11935,108.063,0.722879,0.7525,0.784614,1.00004680723559,0.999661049701669,15000,5000,20,500
"2355",1000,1000,100,0.8,1,0.671,0.896,89.459,96.5966,105.972,0.708495,0.741228,0.772375,1.00053798689314,1.00098038619349,15000,5000,20,500
"2356",1000,1000,100,0.8,1,0.701,0.896,94.3637,102.1275,111.064,0.746465,0.7782035,0.805954,1.00447200690759,1.00206447366774,15000,5000,20,500
"2357",1000,1000,100,0.8,1,0.678,0.902,93.023,101.575,110.468,0.717671,0.753327,0.781563,0.999708040712219,1.00097078695993,15000,5000,20,500
"2358",1000,1000,100,0.8,1,0.669,0.87,93.6891,101.707,110.627,0.722739,0.755474,0.785645,1.00738591025828,1.00521861842926,15000,5000,20,500
"2359",1000,1000,100,0.8,1,0.664,0.89,94.899,103.392,113.327,0.716876,0.74906,0.780295,1.00025997095652,0.999683010609633,15000,5000,20,500
"2360",1000,1000,100,0.8,1,0.676,0.895,94.4208,102.6725,111.919,0.722375,0.753544,0.784302,1.00294111074959,1.00031340639921,15000,5000,20,500
"2361",1000,1000,100,0.8,1,0.689,0.903,91.4339,99.59675,108.339,0.738202,0.7677745,0.800875,1.00151571281761,1.00166071151347,15000,5000,20,500
"2362",1000,1000,100,0.8,1,0.689,0.894,84.0978,91.908,99.9755,0.732986,0.7592965,0.791651,1.00169833179942,1.00216645655996,15000,5000,20,500
"2363",1000,1000,100,0.8,1,0.665,0.901,91.7128,99.6317,108.947,0.709368,0.741553,0.771624,1.00579184958515,1.00268642547408,15000,5000,20,500
"2364",1000,1000,100,0.8,1,0.677,0.889,88.5978,96.01815,104.75,0.717248,0.7517965,0.781422,1.0002028956472,1.00058644815025,15000,5000,20,500
"2365",1000,1000,100,0.8,1,0.655,0.901,88.9214,97.47265,105.527,0.697229,0.727772,0.759832,1.0101429092325,1.00271207018358,15000,5000,20,500
"2366",1000,1000,100,0.8,1,0.698,0.908,94.9621,103.811,112.265,0.743331,0.7744515,0.804071,1.00122711877517,1.00036334670149,15000,5000,20,500
"2367",1000,1000,100,0.8,1,0.664,0.895,92.4506,100.973,109.5,0.703254,0.7367275,0.767504,1.00293173407436,1.00113014441626,15000,5000,20,500
"2368",1000,1000,100,0.8,1,0.656,0.887,102.843,110.9805,122.258,0.704894,0.7385395,0.771301,1.00021141869779,1.00108513740103,15000,5000,20,500
"2369",1000,1000,100,0.8,1,0.662,0.887,89.0703,96.77175,105.392,0.702698,0.7327015,0.766214,0.99936698084623,1.00098994823657,15000,5000,20,500
"2370",1000,1000,100,0.8,1,0.696,0.91,90.0184,97.4682,106.009,0.733096,0.765314,0.794751,1.00152520986199,1.00185709271939,15000,5000,20,500
"2371",1000,1000,100,0.8,1,0.687,0.894,89.9899,98.4482,107.141,0.738919,0.7691925,0.800641,1.00112859872554,1.00041738350844,15000,5000,20,500
"2372",1000,1000,100,0.8,1,0.676,0.902,93.0882,101.116,109.695,0.721177,0.7530055,0.781484,1.00030042135535,1.00082592148111,15000,5000,20,500
"2373",1000,1000,100,0.8,1,0.709,0.906,90.0099,97.6069,105.726,0.746651,0.7793,0.806201,1.00075989665038,0.9993938334668,15000,5000,20,500
"2374",1000,1000,100,0.8,1,0.703,0.909,92.9303,100.971,109.411,0.754533,0.785307,0.815562,0.999955195210948,1.00158872906008,15000,5000,20,500
"2375",1000,1000,100,0.8,1,0.667,0.898,91.3369,99.7147,108.529,0.713501,0.744497,0.776246,1.00377462961771,1.0003064046267,15000,5000,20,500
"2376",1000,1000,100,0.8,1,0.699,0.899,84.6445,92.75335,100.754,0.744136,0.7734165,0.803238,0.999575823874794,1.00301588597107,15000,5000,20,500
"2377",1000,1000,100,0.8,1,0.67,0.884,91.7881,100.1885,108.505,0.722398,0.753742,0.785974,1.00062278739253,1.00234547548465,15000,5000,20,500
"2378",1000,1000,100,0.8,1,0.679,0.902,99.9896,109.7635,118.732,0.733093,0.762484,0.794945,1.0015825298085,1.00016310077682,15000,5000,20,500
"2379",1000,1000,100,0.8,1,0.712,0.915,92.5865,100.2995,109.379,0.750776,0.781207,0.809834,1.00131178281888,1.0013827184604,15000,5000,20,500
"2380",1000,1000,100,0.8,1,0.687,0.909,95.0482,103.3325,113.292,0.731192,0.7637345,0.792093,1.00191640069428,1.00056584541121,15000,5000,20,500
"2381",1000,1000,100,0.8,1,0.695,0.903,88.6791,96.7448,104.583,0.735805,0.765827,0.795196,1.00646652668454,1.00029075345253,15000,5000,20,500
"2382",1000,1000,100,0.8,1,0.691,0.902,89.0646,96.53405,105.531,0.732072,0.766653,0.798264,1.00614891817836,1.0023503035573,15000,5000,20,500
"2383",1000,1000,100,0.8,1,0.68,0.913,85.0245,92.38655,100.379,0.711075,0.7422335,0.770379,1.00204534557827,1.00603143060245,15000,5000,20,500
"2384",1000,1000,100,0.8,1,0.671,0.894,87.5891,95.041,103.514,0.710543,0.7442245,0.77568,1.0032009214176,1.00033293753865,15000,5000,20,500
"2385",1000,1000,100,0.8,1,0.683,0.897,99.7448,108.499,118.116,0.727082,0.7599505,0.791115,1.00239632836278,0.999518525840301,15000,5000,20,500
"2386",1000,1000,100,0.8,1,0.672,0.895,86.8062,94.8881,102.838,0.708771,0.7397135,0.769257,1.00847538106937,1.00181776297858,15000,5000,20,500
"2387",1000,1000,100,0.8,1,0.674,0.891,89.907,97.81415,106.488,0.717647,0.748095,0.780327,0.999698349503799,0.999390782924534,15000,5000,20,500
"2388",1000,1000,100,0.8,1,0.692,0.902,92.9995,100.3195,109.341,0.738834,0.768144,0.80123,1.00209922724699,1.00093528254933,15000,5000,20,500
"2389",1000,1000,100,0.8,1,0.685,0.901,92.9481,101.6005,110.21,0.72854,0.7615305,0.791584,1.00817261610034,1.00157478033092,15000,5000,20,500
"2390",1000,1000,100,0.8,1,0.685,0.901,89.5344,97.4649,106.057,0.728905,0.75866,0.790536,1.00468743853606,1.00135386510072,15000,5000,20,500
"2391",1000,1000,100,0.8,1,0.702,0.899,90.6826,98.50395,106.985,0.745776,0.7778445,0.807846,1.00261616273466,1.00164405259903,15000,5000,20,500
"2392",1000,1000,100,0.8,1,0.692,0.902,88.5502,96.2125,104.742,0.728975,0.761609,0.789467,1.00098041090584,0.999344699803687,15000,5000,20,500
"2393",1000,1000,100,0.8,1,0.7,0.887,88.5459,95.9573,103.83,0.749409,0.7797825,0.812243,1.00847119857289,1.00699269138794,15000,5000,20,500
"2394",1000,1000,100,0.8,1,0.67,0.904,92.0105,100.632,109.765,0.714153,0.7453925,0.777738,1.00020837555195,1.00063279996429,15000,5000,20,500
"2395",1000,1000,100,0.8,1,0.678,0.893,90.2224,98.2971,106.623,0.726477,0.75844,0.787812,1.00037195082119,1.00273770900542,15000,5000,20,500
"2396",1000,1000,100,0.8,1,0.659,0.881,95.3637,104.446,113.676,0.70585,0.742272,0.772475,1.00188023462758,1.00687512414101,15000,5000,20,500
"2397",1000,1000,100,0.8,1,0.724,0.922,94.3411,102.146,111.606,0.765054,0.7935905,0.821767,1.00143754622695,1.00112343701902,15000,5000,20,500
"2398",1000,1000,100,0.8,1,0.722,0.911,91.9434,99.1001,107.646,0.761414,0.7883065,0.817549,1.00132507412712,1.0001421104253,15000,5000,20,500
"2399",1000,1000,100,0.8,1,0.696,0.896,95.6798,103.9155,112.932,0.748428,0.777664,0.809771,1.00445783432153,1.00342887466501,15000,5000,20,500
"2400",1000,1000,100,0.8,1,0.7,0.9,84.2787,91.55085,99.3639,0.738622,0.7675625,0.796868,0.999396693722315,1.00251474618085,15000,5000,20,500
"2401",100,500,150,0.8,1,0.54,0.72,79.88,127.0945,190.502,0.547655,0.6983785,0.866419,1.00238567301485,1.00019446567633,15000,5000,20,500
"2402",100,500,150,0.8,1,0.49,0.68,108.982,191.5805,293.2,0.592271,0.766779,0.982647,1.01109767200829,1.00898856243441,15000,5000,20,500
"2403",100,500,150,0.8,1,0.5,0.67,95.3188,156.043,245.293,0.557524,0.7230995,0.927057,1.05951960403501,1.03854004019912,15000,5000,20,500
"2404",100,500,150,0.8,1,0.56,0.74,75.6031,110.997,161.547,0.574726,0.7200305,0.868673,1.01077361995704,1.0042094103185,15000,5000,20,500
"2405",100,500,150,0.8,1,0.6,0.75,102.029,151.5,223.204,0.709299,0.839694,0.996007,1.00843640542525,1.00603643390669,15000,5000,20,500
"2406",100,500,150,0.8,1,0.56,0.75,92.5083,146.243,220.457,0.633963,0.783227,0.977074,1.00642901516458,1.00637798406348,15000,5000,20,500
"2407",100,500,150,0.8,1,0.49,0.68,66.1743,101.264,144.576,0.498604,0.6280195,0.765484,1.02364974240003,1.0261179212356,15000,5000,20,500
"2408",100,500,150,0.8,1,0.51,0.67,88.517,139.7255,226.702,0.55024,0.717753,0.899661,1.01366404960256,1.01366481725801,15000,5000,20,500
"2409",100,500,150,0.8,1,0.57,0.73,136.047,195.9445,277.018,0.735064,0.882333,0.999555,1.00378995395446,1.00565223592983,15000,5000,20,500
"2410",100,500,150,0.8,1,0.64,0.78,119.868,168.1085,236.268,0.755165,0.8976525,0.999951,1.00556998591008,1.00119104129595,15000,5000,20,500
"2411",100,500,150,0.8,1,0.59,0.72,98.1075,159.6215,229.173,0.6945,0.8321015,0.998403,1.01225179265342,1.01044470830189,15000,5000,20,500
"2412",100,500,150,0.8,1,0.55,0.73,106.536,174.8515,277.747,0.655374,0.8077275,0.992889,1.0984709260014,1.07217127759859,15000,5000,20,500
"2413",100,500,150,0.8,1,0.52,0.69,119.821,216.6685,315.01,0.663194,0.8383565,0.998253,1.00933040298384,1.00395379649747,15000,5000,20,500
"2414",100,500,150,0.8,1,0.54,0.71,91.5049,143.9215,226.196,0.576145,0.749954,0.944555,1.02073955900295,1.00618429941347,15000,5000,20,500
"2415",100,500,150,0.8,1,0.42,0.6,74.4941,137.31,239.48,0.415229,0.5779715,0.787722,1.01515728340912,1.01406551885208,15000,5000,20,500
