"","N","LEN","DELTA","PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"820",500,1000,150,0.4,0.338,0.856,130.137,160.5765,192.497,1.00125886120638,15000,5000,20,500
"821",500,1000,150,0.4,0.336,0.852,119.155,142.252,172.409,1.00177647256172,15000,5000,20,500
"822",500,1000,150,0.4,0.366,0.86,134.818,163.659,196.582,1.00152675690092,15000,5000,20,500
"823",500,1000,150,0.4,0.334,0.848,122.939,147.6435,182.209,1.00040550109736,15000,5000,20,500
"824",500,1000,150,0.4,0.35,0.862,141.967,174.6,211.542,0.999714205096346,15000,5000,20,500
"825",500,1000,150,0.4,0.312,0.844,121.647,149.501,182.798,1.00211923179615,15000,5000,20,500
"826",500,1000,150,0.4,0.33,0.86,125.816,153.7485,187.868,1.00174461412223,15000,5000,20,500
"827",500,1000,150,0.4,0.31,0.828,127.676,155.9055,190.29,1.00017633194848,15000,5000,20,500
"828",500,1000,150,0.4,0.344,0.842,103.605,126.1085,149.719,1.00279448569326,15000,5000,20,500
"829",500,1000,150,0.4,0.302,0.836,111.592,140.736,169.326,1.00004020173112,15000,5000,20,500
"830",500,1000,150,0.4,0.358,0.868,105.968,126.954,150.653,0.999957407999768,15000,5000,20,500
"831",500,1000,150,0.4,0.298,0.838,126.568,157.7865,196.138,1.0050549483039,15000,5000,20,500
"832",500,1000,150,0.4,0.358,0.848,159.601,198.882,241.84,1.00613306352426,15000,5000,20,500
"833",500,1000,150,0.4,0.328,0.84,124.483,152.176,182.707,0.999702700041052,15000,5000,20,500
"834",500,1000,150,0.4,0.338,0.848,131.812,164.8855,197.67,0.999600687859081,15000,5000,20,500
"835",500,1000,150,0.4,0.344,0.856,140.847,172.1675,209.422,1.00018193403467,15000,5000,20,500
"836",500,1000,150,0.4,0.348,0.848,157.933,197.571,240.459,1.00331581632784,15000,5000,20,500
"837",500,1000,150,0.4,0.35,0.864,125.497,151.3925,182.31,1.0012034006749,15000,5000,20,500
"838",500,1000,150,0.4,0.336,0.876,130.668,159.725,190.563,1.00184880802913,15000,5000,20,500
"839",500,1000,150,0.4,0.356,0.868,117.774,144.693,172.06,0.99934885096191,15000,5000,20,500
"840",500,1000,150,0.4,0.334,0.848,125.603,153.671,186.906,0.999907096758305,15000,5000,20,500
"841",500,1000,150,0.4,0.362,0.846,117.054,143.27,167.726,0.999977500204669,15000,5000,20,500
"842",500,1000,150,0.4,0.342,0.87,110.46,132.8875,158.753,1.00027362074356,15000,5000,20,500
"843",500,1000,150,0.4,0.368,0.878,131.343,157.174,189.354,1.00339918709433,15000,5000,20,500
"844",500,1000,150,0.4,0.362,0.834,126.624,152.512,182.609,1.00301059438863,15000,5000,20,500
"845",500,1000,150,0.4,0.318,0.852,138.135,169.985,205.772,1.00059581711015,15000,5000,20,500
"846",500,1000,150,0.4,0.314,0.826,135.11,166.821,203.196,1.00089236737777,15000,5000,20,500
"847",500,1000,150,0.4,0.342,0.844,112.522,134.785,163.461,1.00022181140185,15000,5000,20,500
"848",500,1000,150,0.4,0.326,0.842,112.658,134.507,162.993,1.00197611500872,15000,5000,20,500
"849",500,1000,150,0.4,0.318,0.836,146.107,181.1305,223.306,1.00010852155788,15000,5000,20,500
"850",500,1000,150,0.4,0.352,0.882,131.132,156.787,188.9,1.003097556183,15000,5000,20,500
"851",1000,1000,150,0.4,0.345,0.844,150.451,172.6385,197.203,1.00162614307985,15000,5000,20,500
"852",1000,1000,150,0.4,0.339,0.854,133.522,154.5565,175.12,1.00131649912949,15000,5000,20,500
"853",1000,1000,150,0.4,0.34,0.855,136.263,157.065,179.166,1.00156942597956,15000,5000,20,500
"854",1000,1000,150,0.4,0.335,0.856,124.443,142.481,162.635,1.00066731578967,15000,5000,20,500
"855",1000,1000,150,0.4,0.314,0.835,136.897,157.6075,179.321,0.999240937037213,15000,5000,20,500
"856",1000,1000,150,0.4,0.34,0.86,122.18,139.9715,158.967,1.00145537577231,15000,5000,20,500
"857",1000,1000,150,0.4,0.35,0.836,128.85,149.0655,168.823,1.00056099259094,15000,5000,20,500
"858",1000,1000,150,0.4,0.336,0.844,133.645,150.1985,173.419,1.00206165739983,15000,5000,20,500
"859",1000,1000,150,0.4,0.354,0.852,129.857,147.67,167.06,1.0059582628835,15000,5000,20,500
"860",1000,1000,150,0.4,0.341,0.846,136.407,154.7925,177.124,0.999976845479659,15000,5000,20,500
"861",1000,1000,150,0.4,0.34,0.854,136.256,156.988,178.537,1.00365129815154,15000,5000,20,500
"862",1000,1000,150,0.4,0.34,0.852,126.638,145.247,163.5,1.00005794462498,15000,5000,20,500
"863",1000,1000,150,0.4,0.353,0.853,117.913,134.4675,152.465,1.00427160196045,15000,5000,20,500
"864",1000,1000,150,0.4,0.329,0.851,138.964,159.7555,182.805,1.00005565888703,15000,5000,20,500
"865",1000,1000,150,0.4,0.336,0.843,130.999,153.128,173.011,1.00058987005548,15000,5000,20,500
"866",1000,1000,150,0.4,0.35,0.87,116.046,132.5625,148.431,0.999632957781365,15000,5000,20,500
"867",1000,1000,150,0.4,0.33,0.845,122.684,141.0105,159.078,1.0022232297683,15000,5000,20,500
"868",1000,1000,150,0.4,0.331,0.84,117.203,133.5875,152.245,1.00146378123977,15000,5000,20,500
"869",1000,1000,150,0.4,0.329,0.855,124.56,142.0485,162.798,1.00001976945735,15000,5000,20,500
"870",1000,1000,150,0.4,0.348,0.845,118.927,137.6795,155.461,1.00176457885371,15000,5000,20,500
"871",1000,1000,150,0.4,0.361,0.859,132.394,151.888,169.747,1.00353919603527,15000,5000,20,500
"872",1000,1000,150,0.4,0.326,0.84,124.185,141.684,161.795,0.999944872938036,15000,5000,20,500
"873",1000,1000,150,0.4,0.343,0.846,125.026,142.434,162.346,0.999827915293307,15000,5000,20,500
"874",1000,1000,150,0.4,0.332,0.85,131.842,149.802,171.94,0.999890184813246,15000,5000,20,500
"875",1000,1000,150,0.4,0.335,0.858,131.305,149.507,170.368,1.00038825581402,15000,5000,20,500
"876",1000,1000,150,0.4,0.359,0.847,120.553,137.0905,154.227,0.999735010200541,15000,5000,20,500
"877",1000,1000,150,0.4,0.376,0.86,126.942,143.676,162.059,1.00535032843767,15000,5000,20,500
"878",1000,1000,150,0.4,0.355,0.89,123.598,141.172,159.234,1.00021042367756,15000,5000,20,500
"879",1000,1000,150,0.4,0.359,0.852,114.911,129.702,147.067,0.999940409023418,15000,5000,20,500
"880",1000,1000,150,0.4,0.347,0.856,142.972,163.09,187.034,0.999798565777685,15000,5000,20,500
"881",1000,1000,150,0.4,0.343,0.854,121.699,137.917,158.204,1.00596015024488,15000,5000,20,500
"882",1000,1000,150,0.4,0.346,0.86,129.693,146.102,168.349,1.00392440210709,15000,5000,20,500
"883",1000,1000,150,0.4,0.35,0.855,138.123,156.732,180.189,0.999154967393127,15000,5000,20,500
"884",1000,1000,150,0.4,0.333,0.857,152.564,175.9545,204.889,0.999374387153969,15000,5000,20,500
"885",1000,1000,150,0.4,0.337,0.852,115.404,131.915,150.166,1.0011648237149,15000,5000,20,500
"886",1000,1000,150,0.4,0.351,0.835,148.871,169.863,195.999,1.00220642120714,15000,5000,20,500
"887",1000,1000,150,0.4,0.335,0.84,138.227,158.4505,181.714,1.00469089630591,15000,5000,20,500
"888",1000,1000,150,0.4,0.336,0.822,138.5,159.188,181.647,1.00022338700731,15000,5000,20,500
"889",1000,1000,150,0.4,0.344,0.86,127.643,145.522,166.555,1.00297383642234,15000,5000,20,500
"890",1000,1000,150,0.4,0.338,0.855,141.159,161.232,184.436,1.00232368137331,15000,5000,20,500
"891",1000,1000,150,0.4,0.331,0.863,132.94,151.9035,173.193,0.999538699734829,15000,5000,20,500
"892",1000,1000,150,0.4,0.329,0.844,144.298,167.1855,192.402,1.00113412313649,15000,5000,20,500
"893",1000,1000,150,0.4,0.341,0.835,132.553,152.5165,173.178,1.00276349864006,15000,5000,20,500
"894",1000,1000,150,0.4,0.33,0.867,126.139,144.1595,163.27,0.99955188736388,15000,5000,20,500
"895",1000,1000,150,0.4,0.354,0.869,142.992,163.596,186.593,1.00307998305647,15000,5000,20,500
"896",1000,1000,150,0.4,0.359,0.855,122.58,139.88,158.564,1.00023847411703,15000,5000,20,500
"897",1000,1000,150,0.4,0.347,0.856,149.451,171.445,196.309,1.00560060921514,15000,5000,20,500
"898",1000,1000,150,0.4,0.322,0.844,128.205,148.885,169.081,1.00000205354936,15000,5000,20,500
"899",1000,1000,150,0.4,0.369,0.875,139.993,159.6595,182.125,1.00033169693338,15000,5000,20,500
"900",1000,1000,150,0.4,0.345,0.846,110.456,125.039,141.673,1.00033999414225,15000,5000,20,500
"901",100,500,200,0.4,0.28,0.71,59.2342,111.976,207.217,1.01626498816392,15000,5000,20,500
"902",100,500,200,0.4,0.34,0.68,76.027,207.775,881.067,0.999872390749689,15000,5000,20,500
"903",100,500,200,0.4,0.24,0.7,82.1003,574.831,12686.7,0.99964814801984,15000,5000,20,500
"904",100,500,200,0.4,0.29,0.71,91.1365,234.6365,1409.87,1.00377456521861,15000,5000,20,500
"905",100,500,200,0.4,0.3,0.62,99.1317,507.6625,10973,1.00626928767527,15000,5000,20,500
"906",100,500,200,0.4,0.25,0.63,79.4918,241.4235,3701.99,1.00207542789226,15000,5000,20,500
"907",100,500,200,0.4,0.26,0.59,54.0145,100.39,207.126,1.00207304620014,15000,5000,20,500
"908",100,500,200,0.4,0.25,0.63,83.2587,261.228,4823.55,1.00329066117734,15000,5000,20,500
"909",100,500,200,0.4,0.13,0.56,126.612,2693.72,16706.8,1.00835010585083,15000,5000,20,500
"910",100,500,200,0.4,0.32,0.64,92.3921,229.549,1588.97,1.00656464380894,15000,5000,20,500
"911",100,500,200,0.4,0.17,0.65,115.995,2150.945,17770.4,1.00079938443161,15000,5000,20,500
"912",100,500,200,0.4,0.32,0.66,75.0155,238.9605,1756.18,1.00090609265626,15000,5000,20,500
"913",100,500,200,0.4,0.28,0.57,90.49,442.4125,9783.37,1.00439497601169,15000,5000,20,500
"914",100,500,200,0.4,0.3,0.69,88.9307,321.673,5378.62,0.999956255325923,15000,5000,20,500
"915",100,500,200,0.4,0.28,0.68,109.36,629.19,12205.4,1.00078148424921,15000,5000,20,500
"916",100,500,200,0.4,0.27,0.61,66.932,226.02,2938.11,1.00289333377923,15000,5000,20,500
"917",100,500,200,0.4,0.28,0.63,116.015,1041.97,14524.3,1.00051463013296,15000,5000,20,500
"918",100,500,200,0.4,0.27,0.63,106.081,448.24,8207.37,1.00214794499638,15000,5000,20,500
"919",100,500,200,0.4,0.29,0.62,79.4183,239.0765,1413.67,1.00041236141516,15000,5000,20,500
"920",100,500,200,0.4,0.25,0.59,107.198,632.9635,12492.8,0.999871342560122,15000,5000,20,500
"921",100,500,200,0.4,0.2,0.62,77.7696,268.6825,5023.03,0.999796763723694,15000,5000,20,500
"922",100,500,200,0.4,0.26,0.6,62.1688,176.9465,789.644,1.00167387124122,15000,5000,20,500
"923",100,500,200,0.4,0.31,0.66,95.2599,410.2525,9563.83,1.00081071137317,15000,5000,20,500
"924",100,500,200,0.4,0.32,0.67,63.5426,104.8295,169.588,1.00146726161821,15000,5000,20,500
"925",100,500,200,0.4,0.26,0.64,78.3532,246.7945,3052.16,1.00418765885838,15000,5000,20,500
"926",100,500,200,0.4,0.22,0.57,144.953,954.3545,13409.5,0.999779208566224,15000,5000,20,500
"927",100,500,200,0.4,0.15,0.54,41.7586,124.639,413.857,1.00018697012736,15000,5000,20,500
"928",100,500,200,0.4,0.27,0.7,73.8319,153.755,377.941,1.00266371704574,15000,5000,20,500
"929",100,500,200,0.4,0.25,0.66,64.5363,146.2565,371.717,1.01747294343121,15000,5000,20,500
"930",100,500,200,0.4,0.24,0.67,83.963,352.955,7529.78,1.00031427122893,15000,5000,20,500
"931",100,500,200,0.4,0.28,0.67,60.4013,211.1515,1689.8,1.00024624192076,15000,5000,20,500
"932",100,500,200,0.4,0.23,0.66,109.197,1579.58,16160.9,1.00050109538079,15000,5000,20,500
"933",100,500,200,0.4,0.24,0.6,135.341,1844.88,16970.7,1.00039586936214,15000,5000,20,500
"934",100,500,200,0.4,0.2,0.61,87.06,388.1405,8502.91,1.00271590586196,15000,5000,20,500
"935",100,500,200,0.4,0.24,0.63,68.5604,250.626,4613.2,1.00443208792798,15000,5000,20,500
"936",100,500,200,0.4,0.34,0.69,65.2946,112.7755,200.117,1.00154972431834,15000,5000,20,500
"937",100,500,200,0.4,0.29,0.62,98.1226,388.7285,9797.11,1.00165653823844,15000,5000,20,500
"938",100,500,200,0.4,0.22,0.6,93.1767,514.084,11138.7,0.999763465154336,15000,5000,20,500
"939",100,500,200,0.4,0.23,0.57,59.6186,133.034,317.804,1.01346848320178,15000,5000,20,500
"940",100,500,200,0.4,0.27,0.62,79.4976,200.382,711.751,1.0052524220931,15000,5000,20,500
"941",100,500,200,0.4,0.3,0.68,195.828,1970.07,15767,1.00030509212561,15000,5000,20,500
"942",100,500,200,0.4,0.24,0.66,84.1687,314.2585,8739.27,1.00348683396779,15000,5000,20,500
"943",100,500,200,0.4,0.29,0.65,80.4814,204.171,888.164,1.0004844753149,15000,5000,20,500
"944",100,500,200,0.4,0.26,0.68,120.021,487.65,11034.1,1.00049684371281,15000,5000,20,500
"945",100,500,200,0.4,0.18,0.62,56.5925,199.216,3283.36,1.00553362222803,15000,5000,20,500
"946",100,500,200,0.4,0.23,0.61,54.2686,111.28,221.826,1.01933688728307,15000,5000,20,500
"947",100,500,200,0.4,0.17,0.54,61.4327,563.5815,12942.1,1.0025351601486,15000,5000,20,500
"948",100,500,200,0.4,0.27,0.63,116.684,457.3135,10094.4,1.00228362701313,15000,5000,20,500
"949",100,500,200,0.4,0.22,0.58,98.0483,568.1305,11748.6,1.00398966520678,15000,5000,20,500
"950",100,500,200,0.4,0.22,0.62,56.8794,135.9985,388.991,1.010194977914,15000,5000,20,500
"951",500,500,200,0.4,0.262,0.63,147.55,231.256,353.35,1.00482729589278,15000,5000,20,500
"952",500,500,200,0.4,0.228,0.626,142.456,244.272,413.463,1.00695823261556,15000,5000,20,500
"953",500,500,200,0.4,0.274,0.65,138.046,192.726,276.782,1.0011639704806,15000,5000,20,500
"954",500,500,200,0.4,0.258,0.676,132.203,197.9485,295.155,1.00016296870823,15000,5000,20,500
"955",500,500,200,0.4,0.236,0.634,133.672,198.5865,303.424,1.00575307921797,15000,5000,20,500
"956",500,500,200,0.4,0.25,0.624,134.616,213.8645,328.825,1.00078597422711,15000,5000,20,500
"957",500,500,200,0.4,0.27,0.678,160.886,261.1695,429.135,1.00352940356887,15000,5000,20,500
"958",500,500,200,0.4,0.248,0.63,121.465,178.8715,264.4,1.00320645519381,15000,5000,20,500
"959",500,500,200,0.4,0.23,0.64,178.971,304.1725,572.531,1.00180169084679,15000,5000,20,500
"960",500,500,200,0.4,0.238,0.662,111.459,154.974,217.222,1.00372932135528,15000,5000,20,500
"961",500,500,200,0.4,0.258,0.646,141.166,213.469,322.837,1.00182993616059,15000,5000,20,500
"962",500,500,200,0.4,0.254,0.668,144.368,227.144,356.48,1.00842380121951,15000,5000,20,500
"963",500,500,200,0.4,0.236,0.624,137.147,206.6245,312.984,0.999883312941859,15000,5000,20,500
"964",500,500,200,0.4,0.268,0.608,152.789,230.0435,358.565,0.999653822428314,15000,5000,20,500
"965",500,500,200,0.4,0.238,0.632,136.392,204.8985,317.062,1.00147669021505,15000,5000,20,500
"966",500,500,200,0.4,0.238,0.616,146.211,215.666,335.866,1.00141414787893,15000,5000,20,500
"967",500,500,200,0.4,0.264,0.642,127.081,175.1985,243.916,1.00076457758472,15000,5000,20,500
"968",500,500,200,0.4,0.244,0.648,128.188,198.108,294.878,1.00064159302246,15000,5000,20,500
"969",500,500,200,0.4,0.268,0.628,124.792,181.955,259.215,1.00219920479777,15000,5000,20,500
"970",500,500,200,0.4,0.266,0.666,169.081,287.244,538.387,1.00369684321495,15000,5000,20,500
"971",500,500,200,0.4,0.242,0.63,125.645,188.1285,274.653,0.999975179692026,15000,5000,20,500
"972",500,500,200,0.4,0.228,0.66,129.968,200.098,305.98,1.00193731097529,15000,5000,20,500
"973",500,500,200,0.4,0.238,0.632,132.884,187.0245,279.817,1.00136559882035,15000,5000,20,500
"974",500,500,200,0.4,0.24,0.612,177.641,314.9475,654.447,1.0021423853897,15000,5000,20,500
"975",500,500,200,0.4,0.25,0.632,119.588,167.171,243.455,1.00144754651074,15000,5000,20,500
"976",500,500,200,0.4,0.238,0.64,158.07,273.8035,504.724,1.00236045436465,15000,5000,20,500
"977",500,500,200,0.4,0.248,0.656,124.648,194.5565,290.712,1.00182149419365,15000,5000,20,500
"978",500,500,200,0.4,0.254,0.628,134.147,200.7365,301.27,0.999748006415862,15000,5000,20,500
"979",500,500,200,0.4,0.24,0.65,130.459,198.238,292.045,1.00119717527418,15000,5000,20,500
"980",500,500,200,0.4,0.278,0.624,159.542,252.239,404.725,0.999846034724987,15000,5000,20,500
"981",500,500,200,0.4,0.214,0.64,153.116,281.6875,538.768,1.0020373011567,15000,5000,20,500
"982",500,500,200,0.4,0.254,0.636,167.773,285.0685,490.408,1.00244226257714,15000,5000,20,500
"983",500,500,200,0.4,0.256,0.618,112.083,151.821,206.895,1.00034731191333,15000,5000,20,500
"984",500,500,200,0.4,0.276,0.648,164.043,269.8155,451.447,0.999725296112797,15000,5000,20,500
"985",500,500,200,0.4,0.246,0.66,163.119,305.131,552.007,1.00319335963074,15000,5000,20,500
"986",500,500,200,0.4,0.198,0.614,100.488,144.8295,204.194,1.00212519956071,15000,5000,20,500
"987",500,500,200,0.4,0.22,0.62,140.012,217.535,357.006,0.999314680111307,15000,5000,20,500
"988",500,500,200,0.4,0.248,0.648,146.539,215.158,339.13,1.00762577775025,15000,5000,20,500
"989",500,500,200,0.4,0.256,0.67,127.935,182.045,257.997,0.999543511237564,15000,5000,20,500
"990",500,500,200,0.4,0.254,0.644,161.064,261.5185,415.292,1.00093550903669,15000,5000,20,500
"991",500,500,200,0.4,0.248,0.64,156.13,239.389,388.214,0.999519676280628,15000,5000,20,500
"992",500,500,200,0.4,0.258,0.628,160.258,257.221,424.286,0.999853515798023,15000,5000,20,500
"993",500,500,200,0.4,0.232,0.632,134.681,211.455,329.027,0.999856821306245,15000,5000,20,500
"994",500,500,200,0.4,0.236,0.612,132.897,207.563,313.351,1.00319137439754,15000,5000,20,500
"995",500,500,200,0.4,0.236,0.612,150.505,227.8385,351.572,1.00087464285161,15000,5000,20,500
"996",500,500,200,0.4,0.238,0.628,142.124,213.6295,328.312,1.00149094911406,15000,5000,20,500
"997",500,500,200,0.4,0.26,0.65,102.455,143.607,188.736,1.00451872426641,15000,5000,20,500
"998",500,500,200,0.4,0.254,0.598,145.147,230.2925,367.603,1.00125627217055,15000,5000,20,500
"999",500,500,200,0.4,0.284,0.612,140.644,208.0065,307.459,1.00342721826941,15000,5000,20,500
"1000",500,500,200,0.4,0.246,0.618,155.068,276.4905,470.911,1.00476707847573,15000,5000,20,500
"1001",1000,500,200,0.4,0.255,0.648,145.489,193.578,252.828,1.00044339435446,15000,5000,20,500
"1002",1000,500,200,0.4,0.268,0.649,166.905,223.2355,296.632,1.0028233531109,15000,5000,20,500
"1003",1000,500,200,0.4,0.276,0.643,147.783,193.7795,250.678,1.00025587083669,15000,5000,20,500
"1004",1000,500,200,0.4,0.247,0.623,155.551,211.496,277.449,1.00703110126651,15000,5000,20,500
"1005",1000,500,200,0.4,0.239,0.622,129.236,161.741,209.524,1.0003741160036,15000,5000,20,500
"1006",1000,500,200,0.4,0.268,0.618,154.052,199.354,255.993,0.999821562928873,15000,5000,20,500
"1007",1000,500,200,0.4,0.245,0.607,136.653,177.763,223.288,1.00278509208539,15000,5000,20,500
"1008",1000,500,200,0.4,0.246,0.636,163.742,212.7645,286.796,0.999680260783757,15000,5000,20,500
"1009",1000,500,200,0.4,0.253,0.613,153.808,195.239,255.783,1.00123851648732,15000,5000,20,500
"1010",1000,500,200,0.4,0.264,0.642,128.573,159.628,200.38,1.00123543731179,15000,5000,20,500
"1011",1000,500,200,0.4,0.27,0.643,143.334,192.603,248.337,1.00156895348785,15000,5000,20,500
"1012",1000,500,200,0.4,0.274,0.649,135.624,173.2395,217.399,1.00060863892903,15000,5000,20,500
"1013",1000,500,200,0.4,0.224,0.604,122.579,157.7735,197.073,1.00216293631818,15000,5000,20,500
"1014",1000,500,200,0.4,0.24,0.615,156.52,209.0305,281.199,1.00386306273,15000,5000,20,500
"1015",1000,500,200,0.4,0.263,0.634,140.258,178.2115,224.592,1.00188457651209,15000,5000,20,500
"1016",1000,500,200,0.4,0.251,0.639,146.481,195.7545,251.371,1.00293668313619,15000,5000,20,500
"1017",1000,500,200,0.4,0.268,0.651,138.819,173.6195,221.207,1.00353694381006,15000,5000,20,500
"1018",1000,500,200,0.4,0.25,0.647,137.226,172.875,219.598,1.00710671889343,15000,5000,20,500
"1019",1000,500,200,0.4,0.255,0.617,152.21,202.5375,261.389,1.00021183826092,15000,5000,20,500
"1020",1000,500,200,0.4,0.264,0.623,176.346,227.288,308.298,1.00109339398484,15000,5000,20,500
"1021",1000,500,200,0.4,0.233,0.617,120.976,152.8515,191.241,0.99981916030747,15000,5000,20,500
"1022",1000,500,200,0.4,0.258,0.652,154.659,210.0655,274.924,0.99986137318147,15000,5000,20,500
"1023",1000,500,200,0.4,0.247,0.628,145.412,188.816,242.811,0.999129979402248,15000,5000,20,500
"1024",1000,500,200,0.4,0.232,0.649,135.416,178.0775,223.805,1.00283469193484,15000,5000,20,500
"1025",1000,500,200,0.4,0.258,0.632,171.489,232.653,317.399,1.00476288786684,15000,5000,20,500
"1026",1000,500,200,0.4,0.261,0.636,157.161,203.032,262.841,1.00118501154312,15000,5000,20,500
"1027",1000,500,200,0.4,0.282,0.643,148.994,188.563,242.72,1.00647395844968,15000,5000,20,500
"1028",1000,500,200,0.4,0.253,0.607,151.203,202.4515,268.455,1.00365073080517,15000,5000,20,500
"1029",1000,500,200,0.4,0.276,0.661,218.155,310.988,442.873,1.00125619618714,15000,5000,20,500
"1030",1000,500,200,0.4,0.265,0.661,164.298,218.0185,285.959,1.00303596457571,15000,5000,20,500
"1031",1000,500,200,0.4,0.236,0.61,134.758,170.2345,220.316,1.00135519896062,15000,5000,20,500
"1032",1000,500,200,0.4,0.248,0.621,170.647,249.7895,349.97,1.00011401503443,15000,5000,20,500
"1033",1000,500,200,0.4,0.258,0.639,174.382,237.815,318.329,0.99989083436194,15000,5000,20,500
"1034",1000,500,200,0.4,0.262,0.639,132.905,168.728,211.607,0.999516755926853,15000,5000,20,500
"1035",1000,500,200,0.4,0.245,0.642,153.069,204.678,271.888,1.00565049728887,15000,5000,20,500
"1036",1000,500,200,0.4,0.237,0.64,168.256,222.4025,301.169,1.00103981397129,15000,5000,20,500
"1037",1000,500,200,0.4,0.24,0.63,139.675,186.1975,239.487,0.999873036423832,15000,5000,20,500
"1038",1000,500,200,0.4,0.242,0.628,149.434,201.03,261.458,0.999416863356919,15000,5000,20,500
