"","N","LEN","SIGMA","PHI","SIGMA.PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","R_hat_sigma","MCMCiter","Burn_in","N_thin","N_sample"
"3179",100,1000,250,0.8,1,0.64,0.84,241.438,307.9115,405.249,1.0005050768172,15000,5000,20,500
"3180",100,1000,250,0.8,1,0.58,0.75,189.836,247.041,318.205,1.00126927168024,15000,5000,20,500
"3181",100,1000,250,0.8,1,0.61,0.85,198.381,254.0765,326.712,1.00265579399364,15000,5000,20,500
"3182",100,1000,250,0.8,1,0.65,0.86,209.392,271.911,349.354,1.00237061971142,15000,5000,20,500
"3183",100,1000,250,0.8,1,0.59,0.8,228.7,302.0205,396.991,1.00285499947336,15000,5000,20,500
"3184",100,1000,250,0.8,1,0.6,0.8,201.17,269.332,348.271,1.00039898168404,15000,5000,20,500
"3185",100,1000,250,0.8,1,0.74,0.92,202.042,249.7925,312.809,1.00193166740758,15000,5000,20,500
"3186",100,1000,250,0.8,1,0.69,0.84,227.118,286.312,360.529,1.00040806790951,15000,5000,20,500
"3187",100,1000,250,0.8,1,0.64,0.85,217.332,285.507,367.664,0.999410187936145,15000,5000,20,500
"3188",100,1000,250,0.8,1,0.64,0.83,173.975,212.1015,268.658,1.00220319253349,15000,5000,20,500
"3189",100,1000,250,0.8,1,0.68,0.87,198.697,242.6875,310.302,1.00009199607214,15000,5000,20,500
"3190",100,1000,250,0.8,1,0.54,0.75,244.181,337.264,473.346,1.00301133635287,15000,5000,20,500
"3191",100,1000,250,0.8,1,0.63,0.79,218.769,287.2485,374.108,1.00155088766578,15000,5000,20,500
"3192",100,1000,250,0.8,1,0.61,0.85,242.629,327.631,449.411,0.999772703833345,15000,5000,20,500
"3193",100,1000,250,0.8,1,0.57,0.79,188.804,247.6595,315.92,1.00182650851173,15000,5000,20,500
"3194",100,1000,250,0.8,1,0.57,0.8,174.41,219.8025,276.931,1.01037570454661,15000,5000,20,500
"3195",100,1000,250,0.8,1,0.65,0.81,219.731,286.2305,364.528,1.00263093404064,15000,5000,20,500
"3196",100,1000,250,0.8,1,0.59,0.79,199.556,252.565,319.989,1.00089325593869,15000,5000,20,500
"3197",100,1000,250,0.8,1,0.57,0.79,194.36,249.47,315.616,1.00106206795534,15000,5000,20,500
"3198",100,1000,250,0.8,1,0.62,0.78,217.78,286.264,375.227,1.00108964418206,15000,5000,20,500
"3199",100,1000,250,0.8,1,0.64,0.86,215.477,271.9305,355.552,1.00085779576654,15000,5000,20,500
"3200",100,1000,250,0.8,1,0.66,0.85,181.271,229.2425,283.405,1.00432132641813,15000,5000,20,500
"3201",500,1000,250,0.8,1,0.618,0.814,254.604,284.27,318.706,1.001373035554,15000,5000,20,500
"3202",500,1000,250,0.8,1,0.614,0.808,220.558,245.098,271.526,1.00193415843444,15000,5000,20,500
"3203",500,1000,250,0.8,1,0.606,0.812,225.666,251.4265,277.564,0.999935073922522,15000,5000,20,500
"3204",500,1000,250,0.8,1,0.608,0.812,235.821,259.0585,287.339,1.00025214037845,15000,5000,20,500
"3205",500,1000,250,0.8,1,0.588,0.784,242.222,271.0885,303.401,1.00211559144781,15000,5000,20,500
"3206",500,1000,250,0.8,1,0.604,0.804,215.884,240.339,263.356,1.0004891876834,15000,5000,20,500
"3207",500,1000,250,0.8,1,0.626,0.802,236.347,261.3225,291.738,1.00016529675469,15000,5000,20,500
"3208",500,1000,250,0.8,1,0.608,0.784,214.343,236.858,264.873,1.00021744024332,15000,5000,20,500
"3209",500,1000,250,0.8,1,0.632,0.82,243.349,269.1045,301.435,1.00386042854514,15000,5000,20,500
"3210",500,1000,250,0.8,1,0.598,0.768,218.42,241.743,268.928,1.00098984464594,15000,5000,20,500
"3211",500,1000,250,0.8,1,0.628,0.798,234.501,257.5315,287.387,1.00030443301329,15000,5000,20,500
"3212",500,1000,250,0.8,1,0.642,0.818,219.87,243.5495,269.582,1.00082074006357,15000,5000,20,500
"3213",500,1000,250,0.8,1,0.6,0.77,224.732,247.8855,277.468,0.999828450332593,15000,5000,20,500
"3214",500,1000,250,0.8,1,0.616,0.776,236.724,260.483,290.214,1.00036294719336,15000,5000,20,500
"3215",500,1000,250,0.8,1,0.608,0.794,235.369,264.473,294.249,0.999748878586682,15000,5000,20,500
"3216",500,1000,250,0.8,1,0.634,0.804,232.51,257.8065,283.982,0.99992666646552,15000,5000,20,500
"3217",500,1000,250,0.8,1,0.64,0.822,219.732,242.254,265.37,0.999664391384811,15000,5000,20,500
"3218",500,1000,250,0.8,1,0.64,0.822,213.515,237.7075,260.882,1.00528245538013,15000,5000,20,500
"3219",500,1000,250,0.8,1,0.604,0.814,215.577,240.5705,264.008,1.00090284433158,15000,5000,20,500
"3220",500,1000,250,0.8,1,0.602,0.788,206.128,227.1895,250.299,0.999764904836151,15000,5000,20,500
"3221",500,1000,250,0.8,1,0.598,0.808,217.282,240.6805,268.258,0.999549202596614,15000,5000,20,500
"3222",500,1000,250,0.8,1,0.63,0.834,215.832,239.1295,263.594,1.00086815139689,15000,5000,20,500
"3223",500,1000,250,0.8,1,0.638,0.822,228.411,250.6795,279.618,1.00082080643522,15000,5000,20,500
"3224",500,1000,250,0.8,1,0.608,0.814,210.603,233.876,257.394,1.00031070678776,15000,5000,20,500
"3225",500,1000,250,0.8,1,0.608,0.804,232.355,258.027,286.792,1.00107577104319,15000,5000,20,500
"3226",500,1000,250,0.8,1,0.58,0.76,209.866,233.0465,260.312,1.00139641949064,15000,5000,20,500
"3227",500,1000,250,0.8,1,0.64,0.812,237.427,264.0955,290.69,1.00395614939231,15000,5000,20,500
"3228",500,1000,250,0.8,1,0.608,0.804,227.067,251.992,278.254,1.00054907527799,15000,5000,20,500
"3229",500,1000,250,0.8,1,0.616,0.818,219.954,241.6115,269.498,1.00297337268603,15000,5000,20,500
"3230",500,1000,250,0.8,1,0.558,0.764,207.614,231.4065,257.819,1.00085478581678,15000,5000,20,500
"3231",500,1000,250,0.8,1,0.616,0.78,217.495,239.9265,267.502,1.00289722696268,15000,5000,20,500
"3232",500,1000,250,0.8,1,0.586,0.788,228.89,253.1635,280.193,1.00097487255048,15000,5000,20,500
"3233",500,1000,250,0.8,1,0.634,0.816,238.072,262.298,291.716,1.00228679453601,15000,5000,20,500
"3234",500,1000,250,0.8,1,0.638,0.804,234.341,257.347,284.598,1.0001394272677,15000,5000,20,500
"3235",500,1000,250,0.8,1,0.63,0.822,226.235,253.479,278.964,1.00112398643764,15000,5000,20,500
"3236",500,1000,250,0.8,1,0.638,0.824,249.138,275.5505,308.39,0.999982500322112,15000,5000,20,500
"3237",500,1000,250,0.8,1,0.61,0.798,255.474,284.55,317.351,1.0014852759216,15000,5000,20,500
"3238",500,1000,250,0.8,1,0.596,0.8,230.812,254.9155,283.48,0.99957563411407,15000,5000,20,500
"3239",500,1000,250,0.8,1,0.594,0.82,234.27,259.9485,288.945,1.00006887829503,15000,5000,20,500
"3240",500,1000,250,0.8,1,0.626,0.806,221.905,245.9055,271.231,1.00318786699106,15000,5000,20,500
"3241",500,1000,250,0.8,1,0.608,0.802,219.2,245.643,270.196,1.00251240382829,15000,5000,20,500
"3242",500,1000,250,0.8,1,0.586,0.778,231.279,259.269,286.627,1.00072470754452,15000,5000,20,500
"3243",500,1000,250,0.8,1,0.55,0.742,231.462,257.827,287.493,0.999127039137959,15000,5000,20,500
"3244",500,1000,250,0.8,1,0.618,0.802,218.66,241.5095,266.913,1.00110170754672,15000,5000,20,500
"3245",500,1000,250,0.8,1,0.608,0.814,235.5,261.9285,292.666,0.999797265762644,15000,5000,20,500
"3246",500,1000,250,0.8,1,0.632,0.806,232.402,256.9525,285.146,1.00035515801065,15000,5000,20,500
"3247",500,1000,250,0.8,1,0.644,0.822,257.684,286.489,317.993,1.00102749585575,15000,5000,20,500
"3248",500,1000,250,0.8,1,0.626,0.814,229.126,254.215,282.668,1.00094016645334,15000,5000,20,500
"3249",500,1000,250,0.8,1,0.608,0.796,219.298,242.7315,268.719,1.00050012764224,15000,5000,20,500
"3250",500,1000,250,0.8,1,0.582,0.78,212.846,236.3145,260.771,0.999437272338363,15000,5000,20,500
"3251",1000,1000,250,0.8,1,0.594,0.797,241.673,258.9835,280.788,1.00011819216506,15000,5000,20,500
"3252",1000,1000,250,0.8,1,0.642,0.811,236.774,253.1255,271.232,1.00250782256738,15000,5000,20,500
"3253",1000,1000,250,0.8,1,0.583,0.776,240.981,259.595,279.102,1.00584944337631,15000,5000,20,500
"3254",1000,1000,250,0.8,1,0.601,0.811,226.201,244.366,262.279,1.00313326665229,15000,5000,20,500
"3255",1000,1000,250,0.8,1,0.626,0.795,228.726,244.628,262.968,1.00096414068333,15000,5000,20,500
"3256",1000,1000,250,0.8,1,0.595,0.794,239.225,257.1905,278.116,1.0038265434873,15000,5000,20,500
"3257",1000,1000,250,0.8,1,0.6,0.799,230.794,247.906,266.342,1.00468454544009,15000,5000,20,500
"3258",1000,1000,250,0.8,1,0.608,0.808,235.337,252.6505,271.542,0.999509451660286,15000,5000,20,500
"3259",1000,1000,250,0.8,1,0.609,0.806,229.913,245.7845,265.633,1.00144431823955,15000,5000,20,500
"3260",1000,1000,250,0.8,1,0.609,0.809,243.412,262.8815,282.871,1.00176176550723,15000,5000,20,500
"3261",1000,1000,250,0.8,1,0.597,0.787,228.1,244.757,264.822,0.999512445107003,15000,5000,20,500
"3262",1000,1000,250,0.8,1,0.619,0.8,231.921,246.9855,266.579,0.999795660781068,15000,5000,20,500
"3263",1000,1000,250,0.8,1,0.584,0.793,230.712,248.0955,268.22,1.00105786694414,15000,5000,20,500
"3264",1000,1000,250,0.8,1,0.603,0.807,232.19,250.7565,270.558,1.00036705885891,15000,5000,20,500
"3265",1000,1000,250,0.8,1,0.607,0.803,228.328,244.6795,262.392,1.00145564974805,15000,5000,20,500
"3266",1000,1000,250,0.8,1,0.591,0.786,224.62,241.469,258.063,1.00024900346692,15000,5000,20,500
"3267",1000,1000,250,0.8,1,0.602,0.8,224.763,239.268,259.887,1.00293421947544,15000,5000,20,500
"3268",1000,1000,250,0.8,1,0.597,0.806,234.063,252.557,271.5,1.00000866426133,15000,5000,20,500
"3269",1000,1000,250,0.8,1,0.582,0.752,232.794,250.507,269.404,0.999615489465355,15000,5000,20,500
"3270",1000,1000,250,0.8,1,0.625,0.806,237.257,255.643,273.909,1.00393263292594,15000,5000,20,500
"3271",1000,1000,250,0.8,1,0.603,0.797,238.341,256.327,277.952,1.00186769335781,15000,5000,20,500
"3272",1000,1000,250,0.8,1,0.605,0.791,248.901,267.911,287.909,1.00240890540036,15000,5000,20,500
"3273",1000,1000,250,0.8,1,0.623,0.793,252.455,272.652,293.173,0.999683511549062,15000,5000,20,500
"3274",1000,1000,250,0.8,1,0.634,0.817,247.048,264.567,284.316,1.00290810305273,15000,5000,20,500
"3275",1000,1000,250,0.8,1,0.639,0.826,229.01,246.1635,263.105,1.00041502582913,15000,5000,20,500
"3276",1000,1000,250,0.8,1,0.596,0.791,217.602,234.152,250.328,1.00064691683415,15000,5000,20,500
"3277",1000,1000,250,0.8,1,0.618,0.81,238.663,257.9385,276.384,0.999381063471042,15000,5000,20,500
"3278",1000,1000,250,0.8,1,0.597,0.783,251.797,268.428,290.194,1.00003384558955,15000,5000,20,500
"3279",1000,1000,250,0.8,1,0.621,0.796,220.208,237.306,253.779,1.00002906339991,15000,5000,20,500
"3280",1000,1000,250,0.8,1,0.597,0.812,220.911,237.0175,252.64,1.00053288587695,15000,5000,20,500
"3281",1000,1000,250,0.8,1,0.591,0.786,241.12,260.647,279.003,1.00049775210906,15000,5000,20,500
"3282",1000,1000,250,0.8,1,0.59,0.772,235.109,252.111,271.553,1.00087369404523,15000,5000,20,500
"3283",1000,1000,250,0.8,1,0.62,0.804,230.041,247.0295,265.422,1.00071704003574,15000,5000,20,500
"3284",1000,1000,250,0.8,1,0.607,0.8,226.217,242.1455,261.15,1.00248899175191,15000,5000,20,500
"3285",1000,1000,250,0.8,1,0.603,0.795,226.391,243.3855,261.864,1.00132972485938,15000,5000,20,500
"3286",1000,1000,250,0.8,1,0.632,0.817,240.976,258.9635,279.797,1.00149314130744,15000,5000,20,500
"3287",1000,1000,250,0.8,1,0.616,0.797,222.29,239.9545,256.669,0.999806754446172,15000,5000,20,500
"3288",1000,1000,250,0.8,1,0.612,0.797,230.788,248.6855,267.1,0.999609628230889,15000,5000,20,500
"3289",1000,1000,250,0.8,1,0.595,0.816,220.685,238.0865,254.649,1.00066041301548,15000,5000,20,500
"3290",1000,1000,250,0.8,1,0.605,0.806,235.966,255.528,274.807,0.999468350366437,15000,5000,20,500
"3291",1000,1000,250,0.8,1,0.591,0.788,223.803,241.58,258.851,1.00383056545965,15000,5000,20,500
"3292",1000,1000,250,0.8,1,0.601,0.812,234.897,251.814,272.202,1.00344809915016,15000,5000,20,500
"3293",1000,1000,250,0.8,1,0.59,0.791,229.488,246.228,265.387,0.999810286272886,15000,5000,20,500
"3294",1000,1000,250,0.8,1,0.604,0.818,235.131,254.754,272.513,1.00069015161844,15000,5000,20,500
"3295",1000,1000,250,0.8,1,0.639,0.827,247.607,266.7615,287.047,1.00128773187916,15000,5000,20,500
"3296",1000,1000,250,0.8,1,0.63,0.803,218.355,234.2315,249.484,1.00115669943852,15000,5000,20,500
"3297",1000,1000,250,0.8,1,0.579,0.807,247.426,266.897,287.155,1.00237683234713,15000,5000,20,500
"3298",1000,1000,250,0.8,1,0.629,0.812,222.155,238.872,256.014,1.00019007730496,15000,5000,20,500
"3299",1000,1000,250,0.8,1,0.635,0.805,222.819,238.28,255.065,1.00046474538886,15000,5000,20,500
"3300",1000,1000,250,0.8,1,0.624,0.81,224.901,242.489,259.085,1.00097410032023,15000,5000,20,500
"3301",100,500,300,0.8,1,0.39,0.5,212.749,1518.055,16786.5,0.999721431637907,15000,5000,20,500
"3302",100,500,300,0.8,1,0.45,0.61,183.934,1127.735,12741.5,1.00003606114491,15000,5000,20,500
"3303",100,500,300,0.8,1,0.37,0.45,146.047,891.5135,10778.2,0.999644063374137,15000,5000,20,500
"3304",100,500,300,0.8,1,0.41,0.52,163.047,687.779,9514.05,1.00133094718395,15000,5000,20,500
"3305",100,500,300,0.8,1,0.46,0.57,222.095,1388.03,19620,1.00187348018751,15000,5000,20,500
"3306",100,500,300,0.8,1,0.45,0.6,137.818,222.378,632.444,1.04397647973357,15000,5000,20,500
"3307",100,500,300,0.8,1,0.47,0.6,158.451,521.124,7230.3,1.00198828115552,15000,5000,20,500
"3308",100,500,300,0.8,1,0.37,0.5,225.201,1410.89,20468.3,0.999415918340078,15000,5000,20,500
"3309",100,500,300,0.8,1,0.42,0.53,134.077,268.3305,3653.69,1.00391443550597,15000,5000,20,500
"3310",100,500,300,0.8,1,0.37,0.5,180.842,1071.49,13686.3,0.999918518460918,15000,5000,20,500
"3311",100,500,300,0.8,1,0.34,0.46,174.348,1020.645,11184.3,1.00013609904556,15000,5000,20,500
"3312",100,500,300,0.8,1,0.39,0.46,151.989,589.716,7614.58,1.00069747018923,15000,5000,20,500
"3313",100,500,300,0.8,1,0.46,0.55,177.351,658.1135,9932.69,0.999188815319977,15000,5000,20,500
"3314",100,500,300,0.8,1,0.36,0.5,132.984,331.975,5712.02,1.00827118422471,15000,5000,20,500
"3315",100,500,300,0.8,1,0.44,0.57,186.378,795.8485,10743.4,0.999629266467223,15000,5000,20,500
"3316",100,500,300,0.8,1,0.36,0.54,108.755,189.1435,797.6,1.02333710435451,15000,5000,20,500
"3317",100,500,300,0.8,1,0.34,0.47,163.564,1044.39,12168.6,1.00501703319569,15000,5000,20,500
"3318",100,500,300,0.8,1,0.39,0.54,130.729,271.605,3245.83,1.00039925225987,15000,5000,20,500
"3319",100,500,300,0.8,1,0.45,0.61,180.276,920.0245,10916.4,1.00337292963582,15000,5000,20,500
"3320",100,500,300,0.8,1,0.42,0.52,207.811,1459.325,17107,0.999291310257402,15000,5000,20,500
"3321",100,500,300,0.8,1,0.42,0.55,161.281,950.2925,12600.5,1.00019110650191,15000,5000,20,500
"3322",100,500,300,0.8,1,0.38,0.54,175.087,1009.145,11442.4,1.00123458426331,15000,5000,20,500
"3323",100,500,300,0.8,1,0.41,0.5,127.228,229.8505,1666.43,0.999995934757726,15000,5000,20,500
"3324",100,500,300,0.8,1,0.46,0.55,131.361,236.186,2111.99,1.00999417034469,15000,5000,20,500
"3325",100,500,300,0.8,1,0.4,0.49,161.827,1017.69,14944.9,0.999937882886946,15000,5000,20,500
"3326",100,500,300,0.8,1,0.49,0.61,143.263,364.7375,5728.01,1.00314573225784,15000,5000,20,500
"3327",100,500,300,0.8,1,0.32,0.46,131.136,462.1325,8203.8,1.00086171077089,15000,5000,20,500
"3328",100,500,300,0.8,1,0.36,0.49,184.54,1085.74,13063.9,0.999211473303256,15000,5000,20,500
"3329",100,500,300,0.8,1,0.36,0.47,204.439,1174.16,13485.8,1.00452471550659,15000,5000,20,500
"3330",100,500,300,0.8,1,0.4,0.52,229.505,1350.29,18483.5,1.00032995044949,15000,5000,20,500
"3331",100,500,300,0.8,1,0.51,0.64,153.078,345.349,4857.84,1.0019807471745,15000,5000,20,500
"3332",100,500,300,0.8,1,0.45,0.59,244.296,1522.96,21406.6,1.00065096833472,15000,5000,20,500
"3333",100,500,300,0.8,1,0.4,0.57,149.25,579.0895,7748.39,1.00311802968722,15000,5000,20,500
"3334",100,500,300,0.8,1,0.34,0.48,107.621,192.188,806.949,1.0293368352088,15000,5000,20,500
"3335",100,500,300,0.8,1,0.39,0.54,126.292,278.5165,3801.7,1.00164223424393,15000,5000,20,500
"3336",100,500,300,0.8,1,0.56,0.68,162.58,435.0205,5325.3,0.99965464372117,15000,5000,20,500
"3337",100,500,300,0.8,1,0.34,0.46,188.78,1498.53,20749.2,1.00083714346512,15000,5000,20,500
"3338",100,500,300,0.8,1,0.43,0.54,131.768,266.8715,3105.34,1.01057307644733,15000,5000,20,500
"3339",100,500,300,0.8,1,0.43,0.57,154.595,413.827,6133.67,1.0065830002336,15000,5000,20,500
"3340",100,500,300,0.8,1,0.45,0.52,159.593,857.7805,9616.34,1.00100872252919,15000,5000,20,500
"3341",100,500,300,0.8,1,0.42,0.54,202.756,1189.375,16065.5,1.00127464721661,15000,5000,20,500
"3342",100,500,300,0.8,1,0.43,0.59,148.555,346.555,4669.24,1.00766135423577,15000,5000,20,500
"3343",100,500,300,0.8,1,0.34,0.52,165.511,1100.435,14107,1.00114072913717,15000,5000,20,500
"3344",100,500,300,0.8,1,0.36,0.54,178.749,1226.555,16187,1.00285925677537,15000,5000,20,500
"3345",100,500,300,0.8,1,0.47,0.57,192.176,899.7745,10712.7,1.00073798261688,15000,5000,20,500
"3346",100,500,300,0.8,1,0.31,0.51,170.32,842.1895,12368.3,1.00129805081107,15000,5000,20,500
"3347",100,500,300,0.8,1,0.37,0.53,152.286,724.2115,9849.42,0.99992888293215,15000,5000,20,500
"3348",100,500,300,0.8,1,0.3,0.46,144.106,395.4405,5805.18,0.999760984687086,15000,5000,20,500
"3349",100,500,300,0.8,1,0.39,0.55,153.973,581.535,8247.85,0.999567615696392,15000,5000,20,500
"3350",100,500,300,0.8,1,0.44,0.57,159.04,460.9725,7763.84,1.00211728344902,15000,5000,20,500
"3351",500,500,300,0.8,1,0.366,0.484,215.814,378.327,2902.27,1.00952481809924,15000,5000,20,500
"3352",500,500,300,0.8,1,0.442,0.572,215.464,410.691,2762.6,1.00043563947658,15000,5000,20,500
"3353",500,500,300,0.8,1,0.45,0.568,236.84,463.046,3810.64,0.999465563391882,15000,5000,20,500
"3354",500,500,300,0.8,1,0.472,0.596,240.322,505.832,4696.68,1.00171955139233,15000,5000,20,500
"3355",500,500,300,0.8,1,0.428,0.568,249.838,749.7375,10198.9,1.00196223877132,15000,5000,20,500
"3356",500,500,300,0.8,1,0.414,0.562,209.144,275.3955,381.231,1.0014934988577,15000,5000,20,500
"3357",500,500,300,0.8,1,0.398,0.558,211.538,339.114,1214.1,1.00352085820006,15000,5000,20,500
"3358",500,500,300,0.8,1,0.448,0.554,210.618,292.895,458.453,1.00299339982667,15000,5000,20,500
"3359",500,500,300,0.8,1,0.394,0.514,205.179,290.5025,453.366,1.00847981422071,15000,5000,20,500
"3360",500,500,300,0.8,1,0.402,0.536,201.394,261.1045,352.11,1.00361725153419,15000,5000,20,500
"3361",500,500,300,0.8,1,0.39,0.512,234.644,615.1395,8003.73,1.00317030296421,15000,5000,20,500
"3362",500,500,300,0.8,1,0.368,0.518,260.311,910.542,10555,1.00218983304868,15000,5000,20,500
"3363",500,500,300,0.8,1,0.41,0.54,232.195,440.5545,3942.22,0.999421130323228,15000,5000,20,500
"3364",500,500,300,0.8,1,0.39,0.506,253.955,875.163,10698.4,1.00516656360921,15000,5000,20,500
"3365",500,500,300,0.8,1,0.38,0.504,213.321,339.993,1131.97,1.01986345587968,15000,5000,20,500
"3366",500,500,300,0.8,1,0.436,0.574,261.564,1050.495,14047,1.00228207075768,15000,5000,20,500
"3367",500,500,300,0.8,1,0.416,0.554,219.297,294.557,454.624,1.02376030328974,15000,5000,20,500
"3368",500,500,300,0.8,1,0.406,0.532,215.343,351.621,1619.27,1.03063193862588,15000,5000,20,500
"3369",500,500,300,0.8,1,0.388,0.532,216.648,349.941,1041.43,1.0006872758808,15000,5000,20,500
"3370",500,500,300,0.8,1,0.412,0.566,188.466,236.2305,298.34,1.00195770613136,15000,5000,20,500
"3371",500,500,300,0.8,1,0.432,0.578,248.336,418.714,2382.55,1.00158339315391,15000,5000,20,500
"3372",500,500,300,0.8,1,0.468,0.57,216.406,279.893,378.454,1.00726640577877,15000,5000,20,500
"3373",500,500,300,0.8,1,0.386,0.536,210.21,330.015,1163.69,1.01122647250388,15000,5000,20,500
"3374",500,500,300,0.8,1,0.402,0.538,220.768,430.906,3293.92,1.00129816215879,15000,5000,20,500
"3375",500,500,300,0.8,1,0.408,0.504,251.059,666.4965,7884.5,1.00438873921358,15000,5000,20,500
"3376",500,500,300,0.8,1,0.456,0.58,205.38,317.8555,607.118,1.01478319298044,15000,5000,20,500
"3377",500,500,300,0.8,1,0.416,0.534,214.86,288.891,435.024,1.02906901162051,15000,5000,20,500
"3378",500,500,300,0.8,1,0.396,0.51,206.247,363.576,1865.65,1.00824896586936,15000,5000,20,500
"3379",500,500,300,0.8,1,0.406,0.554,218.388,325.4895,788.071,1.02337062044527,15000,5000,20,500
"3380",500,500,300,0.8,1,0.368,0.5,176.815,223.1395,280.675,1.00109249355597,15000,5000,20,500
"3381",500,500,300,0.8,1,0.404,0.528,211.971,297.5245,534.353,1.00399329178282,15000,5000,20,500
"3382",500,500,300,0.8,1,0.422,0.57,225.863,308.259,534.747,1.00713379211802,15000,5000,20,500
"3383",500,500,300,0.8,1,0.436,0.574,220.155,387.153,1553.02,1.00937869372723,15000,5000,20,500
"3384",500,500,300,0.8,1,0.394,0.526,209.399,308.573,512.596,1.00118433800898,15000,5000,20,500
"3385",500,500,300,0.8,1,0.4,0.532,208.894,305.9275,557.483,1.0005106118549,15000,5000,20,500
"3386",500,500,300,0.8,1,0.4,0.548,249.598,605.346,6554.78,1.00451576741758,15000,5000,20,500
"3387",500,500,300,0.8,1,0.426,0.556,228.196,444.3965,3299.97,1.01261700486789,15000,5000,20,500
"3388",500,500,300,0.8,1,0.42,0.562,208.397,303.3235,515.223,1.00772045913018,15000,5000,20,500
"3389",500,500,300,0.8,1,0.412,0.556,225.72,524.157,4790.45,1.00168049687567,15000,5000,20,500
"3390",500,500,300,0.8,1,0.396,0.524,175.493,211.4965,260.067,1.00057961720106,15000,5000,20,500
"3391",500,500,300,0.8,1,0.404,0.542,230.843,410.186,2884,0.999801551508731,15000,5000,20,500
"3392",500,500,300,0.8,1,0.436,0.582,214.906,352.2595,940.339,1.00229876284111,15000,5000,20,500
"3393",500,500,300,0.8,1,0.396,0.522,209.612,284.379,450.225,1.00578712699426,15000,5000,20,500
"3394",500,500,300,0.8,1,0.378,0.538,275.317,1245.015,16546,1.0028640424225,15000,5000,20,500
"3395",500,500,300,0.8,1,0.428,0.55,216.77,319.185,625.462,1.05305730440457,15000,5000,20,500
"3396",500,500,300,0.8,1,0.432,0.58,221.904,306.5725,540.623,1.00100740863607,15000,5000,20,500
