"","N","LEN","DELTA","PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"257",1000,1000,50,0.4,0.38,0.961,42.6085,47.13895,51.8495,0.999804064812468,15000,5000,20,500
"258",1000,1000,50,0.4,0.375,0.959,41.5721,45.8193,50.9504,1.00173348108787,15000,5000,20,500
"259",1000,1000,50,0.4,0.359,0.949,42.1874,47.1034,51.9366,1.00075652823534,15000,5000,20,500
"260",1000,1000,50,0.4,0.396,0.955,44.8283,49.5725,54.2466,1.00018355073175,15000,5000,20,500
"261",1000,1000,50,0.4,0.384,0.957,44.9673,49.541,54.8666,1.00199138823763,15000,5000,20,500
"262",1000,1000,50,0.4,0.373,0.938,40.9963,45.45245,50.0471,1.00197531077091,15000,5000,20,500
"263",1000,1000,50,0.4,0.407,0.943,45.1669,49.25385,54.387,1.00113597478503,15000,5000,20,500
"264",1000,1000,50,0.4,0.359,0.939,38.5962,42.57805,47.219,1.00284181652922,15000,5000,20,500
"265",1000,1000,50,0.4,0.366,0.957,37.7249,41.55735,46.1052,1.00334103851496,15000,5000,20,500
"266",1000,1000,50,0.4,0.392,0.958,39.8228,43.8213,48.2117,0.999920907358817,15000,5000,20,500
"267",1000,1000,50,0.4,0.372,0.947,42.7298,47.3905,52.334,1.00310607017685,15000,5000,20,500
"268",1000,1000,50,0.4,0.401,0.948,45.2332,50.0991,54.8338,1.00190790509119,15000,5000,20,500
"269",1000,1000,50,0.4,0.377,0.954,42.8467,47.6466,52.3048,1.00363221229536,15000,5000,20,500
"270",1000,1000,50,0.4,0.415,0.955,42.6683,47.0849,51.4205,1.00059951369912,15000,5000,20,500
"271",1000,1000,50,0.4,0.411,0.947,43.3952,47.9271,52.3732,1.00009030480832,15000,5000,20,500
"272",1000,1000,50,0.4,0.378,0.963,46.3336,50.78995,56.6069,1.00042007849733,15000,5000,20,500
"273",1000,1000,50,0.4,0.401,0.946,41.4945,45.89875,50.4547,1.00195749256792,15000,5000,20,500
"274",1000,1000,50,0.4,0.404,0.943,42.9326,47.25195,52.1877,1.00006402083146,15000,5000,20,500
"275",1000,1000,50,0.4,0.391,0.95,44.3834,48.6448,53.756,1.00127535085847,15000,5000,20,500
"276",1000,1000,50,0.4,0.377,0.931,43.6188,47.96095,53.5182,0.999959467129485,15000,5000,20,500
"277",1000,1000,50,0.4,0.38,0.944,41.8181,46.25805,51.4001,1.00100679639346,15000,5000,20,500
"278",1000,1000,50,0.4,0.379,0.946,39.4012,44.178,48.3937,0.999455728253928,15000,5000,20,500
"279",1000,1000,50,0.4,0.416,0.949,43.181,47.3095,51.9293,0.999708235811745,15000,5000,20,500
"280",1000,1000,50,0.4,0.368,0.947,43.542,48.30515,53.0158,1.00024747946703,15000,5000,20,500
"281",1000,1000,50,0.4,0.378,0.96,42.5689,47.0969,51.4093,1.00103707569394,15000,5000,20,500
"282",1000,1000,50,0.4,0.372,0.955,40.8701,45.2434,50.2308,1.0025632307831,15000,5000,20,500
"283",1000,1000,50,0.4,0.373,0.958,42.486,46.87705,51.8368,0.999566580724039,15000,5000,20,500
"284",1000,1000,50,0.4,0.387,0.961,39.7638,43.6591,48.1859,1.00273418654537,15000,5000,20,500
"285",1000,1000,50,0.4,0.361,0.95,40.6997,44.8593,49.7324,1.00106500685964,15000,5000,20,500
"286",1000,1000,50,0.4,0.368,0.948,42.3366,46.4591,51.8278,1.00102949320676,15000,5000,20,500
"287",1000,1000,50,0.4,0.377,0.959,41.5908,45.95015,50.7947,1.0017897653009,15000,5000,20,500
"288",1000,1000,50,0.4,0.387,0.953,44.4516,49.0199,53.949,1.00326128683073,15000,5000,20,500
"289",1000,1000,50,0.4,0.372,0.944,46.1884,50.8387,56.1421,1.00283168681552,15000,5000,20,500
"290",1000,1000,50,0.4,0.387,0.951,42.6559,47.69475,52.0974,1.00097879975552,15000,5000,20,500
"291",1000,1000,50,0.4,0.384,0.961,39.1922,43.38355,48.0451,1.00005532836935,15000,5000,20,500
"292",1000,1000,50,0.4,0.364,0.944,43.8896,48.62475,53.8094,0.999740340929124,15000,5000,20,500
"293",1000,1000,50,0.4,0.393,0.956,49.4775,54.7588,60.234,1.00102671272201,15000,5000,20,500
"294",1000,1000,50,0.4,0.375,0.952,45.1033,49.79585,54.9417,1.00174041278502,15000,5000,20,500
"295",1000,1000,50,0.4,0.362,0.933,40.6486,45.2915,49.9227,1.00219439355993,15000,5000,20,500
"296",1000,1000,50,0.4,0.401,0.945,41.506,45.59825,50.2517,1.00263735944859,15000,5000,20,500
"297",1000,1000,50,0.4,0.405,0.957,40.1043,43.89825,48.5436,0.999662437141427,15000,5000,20,500
"298",1000,1000,50,0.4,0.381,0.949,40.6897,45.1337,49.4177,1.00529646759914,15000,5000,20,500
"299",1000,1000,50,0.4,0.347,0.957,42.5253,47.06665,52.2315,1.0021151833127,15000,5000,20,500
"300",1000,1000,50,0.4,0.388,0.944,44.5196,49.17125,54.3384,0.999794212031913,15000,5000,20,500
"301",100,500,100,0.4,0.32,0.85,58.6436,86.6823,117.802,1.00149534011394,15000,5000,20,500
"302",100,500,100,0.4,0.39,0.8,50.0803,69.68905,93.8165,1.00342079581995,15000,5000,20,500
"303",100,500,100,0.4,0.32,0.82,35.7557,51.8044,71.8986,1.00009335520204,15000,5000,20,500
"304",100,500,100,0.4,0.33,0.82,66.0178,93.8605,129.004,1.00104407421586,15000,5000,20,500
"305",100,500,100,0.4,0.32,0.83,51.4778,73.4225,103.729,1.00072366167771,15000,5000,20,500
"306",100,500,100,0.4,0.33,0.78,62.2033,89.5145,122.314,1.00120511409449,15000,5000,20,500
"307",100,500,100,0.4,0.34,0.8,64.865,89.4554,125.222,1.00181361690169,15000,5000,20,500
"308",100,500,100,0.4,0.39,0.85,50.3674,71.33185,95.0331,0.999225115957871,15000,5000,20,500
"309",100,500,100,0.4,0.32,0.8,62.7449,89.97385,124.689,1.00227724508462,15000,5000,20,500
"310",100,500,100,0.4,0.33,0.8,53.052,74.9728,103.34,1.00248934580503,15000,5000,20,500
"311",100,500,100,0.4,0.37,0.78,58.2079,81.756,111.848,1.00018254794485,15000,5000,20,500
"312",100,500,100,0.4,0.24,0.81,52.4782,83.8292,118.866,1.0064575724446,15000,5000,20,500
"313",100,500,100,0.4,0.32,0.8,49.8983,71.12045,100.462,1.00039732408814,15000,5000,20,500
"314",100,500,100,0.4,0.26,0.84,57.8831,83.9157,122.197,0.999295928008381,15000,5000,20,500
"315",100,500,100,0.4,0.37,0.77,46.4379,61.96225,86.2968,1.00002345984493,15000,5000,20,500
"316",100,500,100,0.4,0.37,0.81,53.8579,77.457,104.941,0.999592594773239,15000,5000,20,500
"317",100,500,100,0.4,0.28,0.82,36.5185,55.6558,78.0071,1.001640411208,15000,5000,20,500
"318",100,500,100,0.4,0.33,0.82,41.9771,60.91065,84.4573,1.00044579929096,15000,5000,20,500
"319",100,500,100,0.4,0.33,0.83,62.4273,87.15395,120.028,1.00448770649237,15000,5000,20,500
"320",100,500,100,0.4,0.36,0.84,60.0671,81.9903,113.808,1.00100629346095,15000,5000,20,500
"321",100,500,100,0.4,0.31,0.76,41.6171,62.24815,87.1451,1.0000912809613,15000,5000,20,500
"322",100,500,100,0.4,0.27,0.67,63.4409,95.20415,137.792,1.00193875830217,15000,5000,20,500
"323",100,500,100,0.4,0.35,0.84,40.8,59.6992,81.8882,1.00060772627694,15000,5000,20,500
"324",100,500,100,0.4,0.26,0.79,53.2037,78.79035,115.915,0.999381749727926,15000,5000,20,500
"325",100,500,100,0.4,0.33,0.86,55.2954,79.8335,108.689,1.00130418638461,15000,5000,20,500
"326",100,500,100,0.4,0.35,0.81,58.0489,79.9288,109.681,1.00469046648572,15000,5000,20,500
"327",100,500,100,0.4,0.31,0.84,55.906,80.03525,113.519,1.00227076197902,15000,5000,20,500
"328",100,500,100,0.4,0.32,0.86,35.1082,50.5739,69.3628,1.00025000229146,15000,5000,20,500
"329",100,500,100,0.4,0.29,0.8,55.4404,79.8336,112.202,1.00074504350787,15000,5000,20,500
"330",100,500,100,0.4,0.36,0.78,54.5908,74.31395,102.735,0.999060397698114,15000,5000,20,500
"331",100,500,100,0.4,0.32,0.81,45.0754,65.2931,91.3286,1.00285597339577,15000,5000,20,500
"332",100,500,100,0.4,0.4,0.83,43.8118,59.7023,81.2219,1.00401698021223,15000,5000,20,500
"333",100,500,100,0.4,0.33,0.79,54.6883,78.56185,108.104,1.00303970222022,15000,5000,20,500
"334",100,500,100,0.4,0.31,0.87,49.5444,72.4599,100.872,1.00080775715699,15000,5000,20,500
"335",100,500,100,0.4,0.3,0.85,45.176,66.7996,94.6846,1.00034911910245,15000,5000,20,500
"336",100,500,100,0.4,0.28,0.81,51.9614,77.65395,110.494,1.00012816489985,15000,5000,20,500
"337",100,500,100,0.4,0.3,0.8,42.6663,62.7965,86.5246,1.00335997550665,15000,5000,20,500
"338",100,500,100,0.4,0.35,0.81,47.0639,67.44705,92.7917,1.00170473846925,15000,5000,20,500
"339",100,500,100,0.4,0.29,0.78,61.8009,89.4259,127.436,1.00020171855952,15000,5000,20,500
"340",100,500,100,0.4,0.3,0.72,51.7261,74.12865,102.707,1.001028426941,15000,5000,20,500
"341",100,500,100,0.4,0.28,0.71,63.7126,96.5165,136.805,1.00010142200598,15000,5000,20,500
"342",100,500,100,0.4,0.27,0.78,34.4487,53.73575,76.6611,1.00319676380716,15000,5000,20,500
"343",100,500,100,0.4,0.32,0.75,70.9623,103.4205,143.173,0.999972979436292,15000,5000,20,500
"344",100,500,100,0.4,0.28,0.81,61.0231,90.5773,130.985,1.00033857048083,15000,5000,20,500
"345",100,500,100,0.4,0.28,0.79,42.367,63.23795,90.594,1.00404180467251,15000,5000,20,500
"346",100,500,100,0.4,0.33,0.76,67.0963,95.78285,132.572,1.00201699674719,15000,5000,20,500
"347",100,500,100,0.4,0.24,0.77,51.0716,80.60705,116.987,1.00078728891627,15000,5000,20,500
"348",100,500,100,0.4,0.35,0.81,57.2493,80.9198,112.509,1.00012470587402,15000,5000,20,500
"349",100,500,100,0.4,0.28,0.79,66.348,97.12955,138.009,0.999570786233051,15000,5000,20,500
"350",100,500,100,0.4,0.22,0.82,60.4269,93.803,144.625,1.00343590277116,15000,5000,20,500
"351",500,500,100,0.4,0.33,0.81,70.5876,81.0157,94.2727,1.00110548346349,15000,5000,20,500
"352",500,500,100,0.4,0.328,0.818,60.391,70.16485,82.4392,1.00148267696184,15000,5000,20,500
"353",500,500,100,0.4,0.342,0.804,72.8786,84.00635,97.7114,0.999514527901615,15000,5000,20,500
"354",500,500,100,0.4,0.334,0.832,63.9045,74.25405,86.0155,0.999798284324481,15000,5000,20,500
"355",500,500,100,0.4,0.334,0.83,70.8433,83.3378,95.7422,0.99930347783782,15000,5000,20,500
"356",500,500,100,0.4,0.304,0.806,54.1973,63.93645,74.9963,1.00170001352262,15000,5000,20,500
"357",500,500,100,0.4,0.29,0.802,66.4225,78.1295,91.3633,1.00209226084807,15000,5000,20,500
"358",500,500,100,0.4,0.336,0.79,72.9579,84.36625,97.66,1.00184971634122,15000,5000,20,500
"359",500,500,100,0.4,0.316,0.82,64.4489,75.9049,87.562,1.00026768275453,15000,5000,20,500
"360",500,500,100,0.4,0.342,0.792,66.2376,77.14315,89.5152,1.00061114425431,15000,5000,20,500
"361",500,500,100,0.4,0.312,0.814,62.0885,73.7239,85.9012,1.00014107321125,15000,5000,20,500
"362",500,500,100,0.4,0.322,0.826,64.6763,75.0239,88.1973,0.999398810954403,15000,5000,20,500
"363",500,500,100,0.4,0.294,0.804,64.3074,76.7332,89.1095,1.00257723408102,15000,5000,20,500
"364",500,500,100,0.4,0.308,0.786,71.1461,84.81485,97.7833,0.999670324387349,15000,5000,20,500
"365",500,500,100,0.4,0.314,0.794,56.6668,67.97955,78.2108,0.999811193829332,15000,5000,20,500
"366",500,500,100,0.4,0.33,0.804,79.3409,92.19015,107.833,0.999712747153333,15000,5000,20,500
"367",500,500,100,0.4,0.306,0.808,65.1236,76.7476,89.1457,1.00026489477934,15000,5000,20,500
"368",500,500,100,0.4,0.322,0.794,71.6466,83.6067,98.1853,1.00087677810361,15000,5000,20,500
"369",500,500,100,0.4,0.312,0.788,62.3825,74.25705,85.4082,1.00202912029806,15000,5000,20,500
"370",500,500,100,0.4,0.366,0.796,63.7847,74.9828,86.1918,1.00186317778095,15000,5000,20,500
"371",500,500,100,0.4,0.31,0.77,71.9336,83.7905,97.5856,1.00149834182341,15000,5000,20,500
"372",500,500,100,0.4,0.326,0.81,63.5365,74.32235,86.2727,1.00157689217997,15000,5000,20,500
"373",500,500,100,0.4,0.292,0.802,67.0391,79.39065,92.7346,1.00135253822774,15000,5000,20,500
"374",500,500,100,0.4,0.318,0.77,62.7629,74.97205,86.108,1.00029609396164,15000,5000,20,500
"375",500,500,100,0.4,0.32,0.806,68.024,79.9185,92.7747,1.00025287367535,15000,5000,20,500
"376",500,500,100,0.4,0.33,0.788,70.5381,81.43155,95.3371,1.00065314107898,15000,5000,20,500
"377",500,500,100,0.4,0.266,0.824,66.3484,79.184,93.38,1.00161730923171,15000,5000,20,500
"378",500,500,100,0.4,0.332,0.794,69.7519,80.3672,93.2317,0.999333740235219,15000,5000,20,500
"379",500,500,100,0.4,0.32,0.802,59.4276,69.2959,80.6292,1.0021019600614,15000,5000,20,500
"380",500,500,100,0.4,0.32,0.818,66.6021,77.36285,90.2689,1.00074129054777,15000,5000,20,500
"381",500,500,100,0.4,0.312,0.764,71.1375,84.22365,97.5282,1.00147260781094,15000,5000,20,500
"382",500,500,100,0.4,0.31,0.798,64.0823,75.52375,88.7765,0.999831187999553,15000,5000,20,500
"383",500,500,100,0.4,0.322,0.81,69.1665,81.4678,93.5107,0.999595619316746,15000,5000,20,500
"384",500,500,100,0.4,0.292,0.822,68.7527,81.34,95.0183,0.999210973763518,15000,5000,20,500
"385",500,500,100,0.4,0.276,0.82,61.2186,72.4908,85.2601,1.00008231421913,15000,5000,20,500
"386",500,500,100,0.4,0.304,0.84,60.3735,69.54865,81.2475,0.999802571824267,15000,5000,20,500
"387",500,500,100,0.4,0.308,0.778,66.5341,79.18535,91.8196,1.00215307165362,15000,5000,20,500
"388",500,500,100,0.4,0.334,0.764,62.185,72.31945,83.6395,0.999517361501279,15000,5000,20,500
"389",500,500,100,0.4,0.346,0.818,59.1733,69.6043,80.4331,1.00204727986476,15000,5000,20,500
"390",500,500,100,0.4,0.32,0.804,63.9082,74.6864,87.1139,1.00009953897622,15000,5000,20,500
"391",500,500,100,0.4,0.268,0.766,56.4291,67.49255,78.9488,1.00038679977273,15000,5000,20,500
"392",500,500,100,0.4,0.332,0.804,63.8817,73.9782,85.9412,1.00204729878235,15000,5000,20,500
"393",500,500,100,0.4,0.33,0.788,64.7667,75.46775,87.6445,1.00265585679199,15000,5000,20,500
"394",500,500,100,0.4,0.326,0.798,67.992,80.04925,92.7969,1.0054890874539,15000,5000,20,500
"395",500,500,100,0.4,0.306,0.782,68.2965,80.12405,94.2163,1.00194518643345,15000,5000,20,500
"396",500,500,100,0.4,0.288,0.786,67.8667,80.1057,93.6552,1.00013887679815,15000,5000,20,500
"397",500,500,100,0.4,0.326,0.82,68.1095,80.08195,91.4529,1.00276117386912,15000,5000,20,500
"398",500,500,100,0.4,0.338,0.814,61.1135,70.9619,82.6138,0.999791260497021,15000,5000,20,500
"399",500,500,100,0.4,0.278,0.792,70.5834,83.74565,98.1303,1.00285509760183,15000,5000,20,500
"400",500,500,100,0.4,0.318,0.802,59.7721,70.9561,81.9884,1.00192007743029,15000,5000,20,500
"401",1000,500,100,0.4,0.302,0.791,66.2918,75.1745,83.6826,1.00148064130572,15000,5000,20,500
"402",1000,500,100,0.4,0.301,0.797,69.0286,77.6176,86.9412,1.00088766000168,15000,5000,20,500
"403",1000,500,100,0.4,0.324,0.777,70.0528,78.4394,86.7512,1.00061980340729,15000,5000,20,500
"404",1000,500,100,0.4,0.337,0.802,70.6058,78.61485,87.2241,1.00293714215556,15000,5000,20,500
"405",1000,500,100,0.4,0.339,0.801,72.1977,80.0319,89.5699,1.00127356943503,15000,5000,20,500
"406",1000,500,100,0.4,0.361,0.823,66.6287,74.46505,82.6905,1.00042340852462,15000,5000,20,500
"407",1000,500,100,0.4,0.324,0.809,74.7433,83.66375,92.2196,1.00261487585644,15000,5000,20,500
"408",1000,500,100,0.4,0.325,0.811,67.6603,75.6611,83.9163,1.00125976872622,15000,5000,20,500
"409",1000,500,100,0.4,0.319,0.805,69.9524,77.4263,86.5077,1.00208998231362,15000,5000,20,500
"410",1000,500,100,0.4,0.351,0.829,66.5522,73.0196,81.9036,1.00095436052099,15000,5000,20,500
"411",1000,500,100,0.4,0.275,0.803,63.6647,71.758,80.4623,1.00507553349633,15000,5000,20,500
"412",1000,500,100,0.4,0.317,0.805,73.1895,81.6329,90.7418,0.999449692473987,15000,5000,20,500
"413",1000,500,100,0.4,0.32,0.789,72.2826,81.59935,90.133,1.00092935541774,15000,5000,20,500
"414",1000,500,100,0.4,0.309,0.791,64.4356,72.44815,80.3736,1.00109735286532,15000,5000,20,500
"415",1000,500,100,0.4,0.337,0.803,71.2962,78.3701,87.6661,0.999751507638727,15000,5000,20,500
"416",1000,500,100,0.4,0.348,0.801,70.198,77.20565,86.4426,1.00134610671067,15000,5000,20,500
"417",1000,500,100,0.4,0.295,0.766,68.2816,76.51625,85.9216,1.00195570745265,15000,5000,20,500
"418",1000,500,100,0.4,0.323,0.816,65.3745,73.15665,80.8364,1.00286529785691,15000,5000,20,500
"419",1000,500,100,0.4,0.322,0.814,67.2611,74.50735,83.7361,0.999497326440407,15000,5000,20,500
"420",1000,500,100,0.4,0.324,0.82,66.7193,73.96135,82.8131,1.00031865091284,15000,5000,20,500
"421",1000,500,100,0.4,0.33,0.801,61.8218,68.8428,76.773,1.00052563736599,15000,5000,20,500
"422",1000,500,100,0.4,0.325,0.782,73.9634,82.8749,91.9891,1.0037777591133,15000,5000,20,500
"423",1000,500,100,0.4,0.297,0.792,65.6471,73.17275,82.0186,1.00201908303414,15000,5000,20,500
"424",1000,500,100,0.4,0.342,0.798,68.4912,75.3882,84.016,1.00192385656746,15000,5000,20,500
"425",1000,500,100,0.4,0.312,0.801,65.1245,73.2184,81.3959,0.999996553850043,15000,5000,20,500
"426",1000,500,100,0.4,0.316,0.803,69.6518,78.4563,86.6879,1.001832874368,15000,5000,20,500
"427",1000,500,100,0.4,0.331,0.822,67.2562,75.2977,83.0074,1.0033738864321,15000,5000,20,500
"428",1000,500,100,0.4,0.312,0.804,67.7444,75.2084,84.3636,1.00240459650163,15000,5000,20,500
"429",1000,500,100,0.4,0.319,0.815,66.9783,74.61635,82.6743,1.0008902808097,15000,5000,20,500
"430",1000,500,100,0.4,0.307,0.786,67.9125,76.1157,84.4081,1.00627898768764,15000,5000,20,500
"431",1000,500,100,0.4,0.321,0.788,67.5197,75.0364,83.6915,1.0000821753092,15000,5000,20,500
"432",1000,500,100,0.4,0.334,0.798,69.6826,77.33785,86.0868,0.999574163931109,15000,5000,20,500
"433",1000,500,100,0.4,0.304,0.781,64.0203,71.3311,79.3321,0.999923853954694,15000,5000,20,500
"434",1000,500,100,0.4,0.302,0.798,67.6622,75.788,84.3237,1.00006693955531,15000,5000,20,500
"435",1000,500,100,0.4,0.334,0.797,71.0489,78.75685,87.8085,0.999914558873591,15000,5000,20,500
"436",1000,500,100,0.4,0.333,0.809,67.1723,74.40965,82.6109,1.00034735480619,15000,5000,20,500
"437",1000,500,100,0.4,0.337,0.801,69.7228,77.3916,86.1394,1.00015695643511,15000,5000,20,500
"438",1000,500,100,0.4,0.313,0.812,67.195,75.08235,83.4845,1.00165803784302,15000,5000,20,500
"439",1000,500,100,0.4,0.326,0.805,71.6416,80.10965,88.802,1.00013197502022,15000,5000,20,500
"440",1000,500,100,0.4,0.309,0.809,75.6157,84.3017,94.9581,1.00043180924431,15000,5000,20,500
"441",1000,500,100,0.4,0.317,0.798,62.7626,69.9081,78.0749,0.999669721637268,15000,5000,20,500
"442",1000,500,100,0.4,0.323,0.799,64.102,71.59825,79.3805,0.999731141322493,15000,5000,20,500
"443",1000,500,100,0.4,0.302,0.799,66.8243,74.5038,82.8312,0.999640443874349,15000,5000,20,500
"444",1000,500,100,0.4,0.297,0.778,66.9145,75.12235,84.1566,1.00005916632022,15000,5000,20,500
"445",1000,500,100,0.4,0.317,0.787,66.6852,74.5463,83.9747,1.00017662167498,15000,5000,20,500
"446",1000,500,100,0.4,0.305,0.796,69.3512,78.16995,87.1951,0.999683373974261,15000,5000,20,500
"447",1000,500,100,0.4,0.308,0.815,68.6704,77.00485,85.7758,1.00226511755186,15000,5000,20,500
"448",1000,500,100,0.4,0.304,0.792,66.1402,74.21395,82.4827,1.00013777291338,15000,5000,20,500
"449",1000,500,100,0.4,0.32,0.81,67.0764,74.6264,82.9172,1.00161732035604,15000,5000,20,500
"450",1000,500,100,0.4,0.288,0.806,71.0357,80.3773,89.0718,1.00054323583374,15000,5000,20,500
"451",100,1000,100,0.4,0.3,0.94,55.8691,83.41625,115.419,1.00052735925902,15000,5000,20,500
"452",100,1000,100,0.4,0.3,0.89,65.9118,98.67285,137.702,1.00128488919045,15000,5000,20,500
"453",100,1000,100,0.4,0.39,0.93,50.5295,69.7537,94.3341,1.00513595508735,15000,5000,20,500
"454",100,1000,100,0.4,0.38,0.9,55.7587,78.5879,106.938,0.999599497543451,15000,5000,20,500
"455",100,1000,100,0.4,0.43,0.93,54.1093,73.3269,98.7937,0.999565905463253,15000,5000,20,500
"456",100,1000,100,0.4,0.36,0.91,47.2739,68.25115,93.4922,1.00054244115264,15000,5000,20,500
"457",100,1000,100,0.4,0.27,0.85,68.1041,99.2417,141.623,1.0014166222867,15000,5000,20,500
"458",100,1000,100,0.4,0.29,0.85,56.9987,83.02085,116.784,0.99983459160341,15000,5000,20,500
"459",100,1000,100,0.4,0.29,0.89,87.047,127.9845,180.248,1.00211035813393,15000,5000,20,500
"460",100,1000,100,0.4,0.44,0.91,66.757,88.86335,119.603,1.00002435487372,15000,5000,20,500
"461",100,1000,100,0.4,0.29,0.89,54.2239,81.0789,113.088,1.00035903236229,15000,5000,20,500
"462",100,1000,100,0.4,0.41,0.91,65.3197,90.03105,119.312,1.00208836635923,15000,5000,20,500
"463",100,1000,100,0.4,0.35,0.94,59.8624,86.48635,117.698,1.00160714448633,15000,5000,20,500
"464",100,1000,100,0.4,0.36,0.89,78.387,110.059,148.377,1.00428106700783,15000,5000,20,500
"465",100,1000,100,0.4,0.35,0.93,72.771,101.7955,139.256,0.99953012750932,15000,5000,20,500
"466",100,1000,100,0.4,0.36,0.94,61.7054,90.7927,121.6,1.0005307287577,15000,5000,20,500
"467",100,1000,100,0.4,0.38,0.93,72.5761,100.519,136.273,1.00519152389061,15000,5000,20,500
"468",100,1000,100,0.4,0.3,0.85,48.3223,70.733,99.1527,1.00039868943127,15000,5000,20,500
"469",100,1000,100,0.4,0.46,0.91,54.2062,73.13525,94.8459,1.00207440515625,15000,5000,20,500
"470",100,1000,100,0.4,0.32,0.95,56.5972,82.7034,113.361,1.00085450234064,15000,5000,20,500
"471",100,1000,100,0.4,0.39,0.87,65.3977,94.93515,125.409,0.999386499565666,15000,5000,20,500
"472",100,1000,100,0.4,0.3,0.94,74.7068,109.689,153.929,0.999787636629321,15000,5000,20,500
"473",100,1000,100,0.4,0.28,0.91,44.3826,64.97435,94.05,1.0037540377881,15000,5000,20,500
"474",100,1000,100,0.4,0.42,0.92,61.32,86.22985,115.101,1.00153015689532,15000,5000,20,500
"475",100,1000,100,0.4,0.44,0.88,73.5537,97.588,131.22,1.0026247635204,15000,5000,20,500
"476",100,1000,100,0.4,0.32,0.89,89.0472,135.489,189.746,1.00349198865818,15000,5000,20,500
"477",100,1000,100,0.4,0.43,0.92,61.3861,83.0549,111.95,0.999288550822385,15000,5000,20,500
"478",100,1000,100,0.4,0.39,0.91,71.6757,97.194,136.781,1.00458411603497,15000,5000,20,500
"479",100,1000,100,0.4,0.31,0.86,56.6146,81.80335,115.412,0.99998855031961,15000,5000,20,500
"480",100,1000,100,0.4,0.39,0.96,68.0802,92.51385,127.149,0.999468276479635,15000,5000,20,500
"481",100,1000,100,0.4,0.37,0.85,63.7467,92.9602,124.275,1.00504088573432,15000,5000,20,500
"482",100,1000,100,0.4,0.31,0.91,66.4549,97.82465,135.266,1.00237582164554,15000,5000,20,500
"483",100,1000,100,0.4,0.43,0.92,57.7872,80.29295,106.567,1.00140690495321,15000,5000,20,500
"484",100,1000,100,0.4,0.31,0.86,52.9238,76.64625,107.179,1.00161427545605,15000,5000,20,500
"485",100,1000,100,0.4,0.35,0.92,34.862,49.70185,67.0742,0.999186961639439,15000,5000,20,500
"486",100,1000,100,0.4,0.33,0.89,78.3904,112.789,151.642,1.00639461261056,15000,5000,20,500
"487",100,1000,100,0.4,0.33,0.82,73.003,102.471,140.878,1.0004536857524,15000,5000,20,500
