"","N","LEN","DELTA","PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","phi_lower","phi_med","phi_upper","R_hat_delta","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"3430",1000,500,300,0.8,0.389,0.479,205.51,266.2755,341.953,0.603144,0.709334,0.833409,1.0877659816592,1.06797519898415,15000,5000,20,500
"3431",1000,500,300,0.8,0.386,0.479,242.11,322.401,425.37,0.654069,0.787217,0.961349,1.0608820660141,1.05859097928775,15000,5000,20,500
"3432",1000,500,300,0.8,0.422,0.531,303.581,367.455,427.677,0.822972,0.9248035,0.999844,1.05322334677107,1.03920815545803,25000,5000,20,1000
"3433",1000,500,300,0.8,0.426,0.53,248.65,317.652,390.208,0.74952,0.8607665,0.990977,1.03918132476642,1.02719805893756,15000,5000,20,500
"3434",1000,500,300,0.8,0.428,0.547,187.546,233.4705,282.105,0.64062,0.729043,0.827974,1.09531635578532,1.09141225637774,15000,5000,20,500
"3435",1000,500,300,0.8,0.415,0.51,215.2,275.0295,344.422,0.668098,0.77695,0.902475,1.0315179627732,1.02480727633056,15000,5000,20,500
"3436",1000,500,300,0.8,0.407,0.526,258.005,336.103,399.028,0.729685,0.844563,0.952539,1.05966552401869,1.05825600967088,15000,5000,20,500
"3437",1000,500,300,0.8,0.432,0.546,221.074,288.9025,358.32,0.709639,0.8282795,0.96177,1.01879307446265,1.02048178173774,25000,5000,20,1000
"3438",1000,500,300,0.8,0.407,0.502,233.158,299.7335,381.881,0.674701,0.797668,0.934922,1.03323465184889,1.03027329863761,45000,5000,20,2000
"3439",1000,500,300,0.8,0.437,0.53,241.988,302.3605,380.07,0.753008,0.857251,0.990434,1.0620461859404,1.05631534693841,25000,5000,20,1000
"3440",1000,500,300,0.8,0.444,0.55,261.555,332.698,392.101,0.810804,0.913691,0.999483,1.03503589998412,1.04169603349925,15000,5000,20,500
"3441",1000,500,300,0.8,0.42,0.518,260.349,328.431,408.588,0.759076,0.863456,0.999993,1.05425599744323,1.04920428985936,65000,5000,20,3000
"3442",1000,500,300,0.8,0.412,0.518,210.395,279.2195,364.554,0.660224,0.770828,0.932426,1.03872168925034,1.03597066604085,35000,5000,20,1500
"3443",1000,500,300,0.8,0.42,0.511,235.151,312.206,396.652,0.707879,0.836981,0.983615,1.0947361352788,1.08456185482607,75000,5000,20,3500
"3444",1000,500,300,0.8,0.413,0.499,232.715,300.009,396.535,0.690815,0.8122815,0.967081,1.02627361723493,1.02822734259943,45000,5000,20,2000
"3445",1000,500,300,0.8,0.442,0.534,227.681,285.144,370.349,0.734997,0.832135,0.99237,1.09026999035749,1.08856541068083,25000,5000,20,1000
"3446",1000,500,300,0.8,0.421,0.513,245.528,321.4845,401.048,0.725527,0.85095,0.980205,1.02540972823254,1.02021596667612,15000,5000,20,500
"3447",1000,500,300,0.8,0.409,0.522,209.035,256.7385,313.014,0.644129,0.7330765,0.834423,1.06665114795259,1.06236999849203,15000,5000,20,500
"3448",1000,500,300,0.8,0.41,0.509,215.464,280.177,352.854,0.655163,0.7712815,0.899638,1.08611853857266,1.06863566146356,45000,5000,20,2000
"3449",1000,500,300,0.8,0.411,0.512,303.493,381.531,447.62,0.799594,0.9237515,0.999976,1.07554258915577,1.08676600163101,25000,5000,20,1000
"3450",1000,500,300,0.8,0.41,0.498,247.94,312.433,402.077,0.709107,0.826557,0.966924,1.02676596669929,1.03255897167061,15000,5000,20,500
"3451",100,1000,300,0.8,0.51,0.66,192.684,325.6845,519.062,0.585308,0.7512025,0.970328,1.02686790615,1.02815373455962,15000,5000,20,500
"3452",100,1000,300,0.8,0.54,0.69,216.259,346.0805,515.089,0.633639,0.8025315,0.965311,1.02370203284031,1.01289559715659,15000,5000,20,500
"3453",100,1000,300,0.8,0.58,0.71,234.795,361.8245,510.933,0.727333,0.874396,0.999887,1.01273318508099,1.00401986006835,15000,5000,20,500
"3454",100,1000,300,0.8,0.52,0.67,233.659,372.6905,572.077,0.629025,0.7943195,0.978486,1.01395046374367,1.00267640040417,15000,5000,20,500
"3455",100,1000,300,0.8,0.55,0.71,212.01,335.031,491.412,0.648254,0.7976795,0.996879,1.00243250222685,1.00710187283157,15000,5000,20,500
"3456",100,1000,300,0.8,0.55,0.69,244.749,377.9025,537.132,0.697344,0.8580945,0.999891,1.02418440839937,1.0458087804835,15000,5000,20,500
"3457",100,1000,300,0.8,0.54,0.71,183.396,311.496,494.033,0.592964,0.7573965,0.964768,1.04168786533339,1.02196068182558,25000,5000,20,1000
"3458",100,1000,300,0.8,0.68,0.84,160.2,225.9025,303.086,0.748881,0.856009,0.998211,1.01341731225913,1.01677537110038,15000,5000,20,500
"3459",100,1000,300,0.8,0.59,0.71,163.597,268.3925,406.823,0.64029,0.7808845,0.977633,1.02716822278927,1.02597259034791,15000,5000,20,500
"3460",100,1000,300,0.8,0.45,0.61,182.91,308.501,601.127,0.462713,0.636941,0.894602,1.08455251477462,1.08107443230697,25000,5000,20,1000
"3461",100,1000,300,0.8,0.58,0.67,286.863,426.3205,582.161,0.763988,0.905869,0.999931,1.02359306368614,1.02445855944386,25000,5000,20,1000
"3462",100,1000,300,0.8,0.55,0.66,221.734,338.9175,471.292,0.678738,0.826981,0.997123,1.03883648264765,1.01777516025087,15000,5000,20,500
"3463",100,1000,300,0.8,0.57,0.69,253.674,368.386,523.752,0.72131,0.8720175,0.999837,1.00207233869945,1.00953738137139,15000,5000,20,500
"3464",100,1000,300,0.8,0.6,0.7,242.488,356.323,499.782,0.744891,0.890773,0.999879,1.03327427974438,1.02905601649894,15000,5000,20,500
"3465",100,1000,300,0.8,0.48,0.64,206.597,397.4805,619.601,0.577841,0.751626,0.988465,1.02256016693662,1.01533836437766,15000,5000,20,500
"3466",100,1000,300,0.8,0.62,0.75,195.735,283.8875,397.413,0.707412,0.839177,0.992869,1.00141773088599,1.00698685587412,15000,5000,20,500
"3467",100,1000,300,0.8,0.6,0.75,158.99,237.661,345.913,0.63577,0.7793455,0.962171,1.0245736036566,1.01413187966701,15000,5000,20,500
"3468",100,1000,300,0.8,0.65,0.78,166.846,240.2195,350.532,0.724212,0.8433525,0.998564,1.06092581891405,1.04004410516614,15000,5000,20,500
"3469",100,1000,300,0.8,0.56,0.77,196.422,311.4915,487.618,0.663381,0.8096995,0.987089,1.07705642222028,1.04390955807999,15000,5000,20,500
"3470",100,1000,300,0.8,0.62,0.72,177.619,263.7085,361.466,0.732386,0.849641,0.993432,1.00961541771874,1.0056764370554,15000,5000,20,500
"3471",100,1000,300,0.8,0.54,0.71,190.4,323.501,523.638,0.631115,0.7729145,0.997654,1.03714053507203,1.01771740395447,25000,5000,20,1000
"3472",100,1000,300,0.8,0.58,0.69,182.221,284.0955,443.281,0.659716,0.809514,0.974479,1.01831968080614,1.00558332016773,15000,5000,20,500
"3473",100,1000,300,0.8,0.49,0.67,166.652,277.262,454.61,0.50898,0.6662335,0.886216,1.02152272483344,1.03083620096986,25000,5000,20,1000
"3474",100,1000,300,0.8,0.59,0.73,178.14,277.0695,399.372,0.66265,0.808569,0.97266,1.00032531119203,1.00211016044013,15000,5000,20,500
"3475",100,1000,300,0.8,0.54,0.66,292.806,453.755,648.121,0.723698,0.8908565,0.999597,1.01557036823287,1.00954517250221,15000,5000,20,500
"3476",100,1000,300,0.8,0.6,0.74,174.621,269.17,421.41,0.654633,0.7832425,0.978617,1.00732416288357,1.00151955277437,15000,5000,20,500
"3477",100,1000,300,0.8,0.6,0.71,235.8,346.0105,479.837,0.767646,0.907457,0.999551,1.04099116713711,1.02157009944385,15000,5000,20,500
"3478",100,1000,300,0.8,0.62,0.74,207.013,313.429,438.633,0.731857,0.864639,0.999434,1.0023456091716,1.00037001886703,15000,5000,20,500
"3479",100,1000,300,0.8,0.57,0.69,212.6,324.4565,496.536,0.680724,0.8324985,0.991407,1.04548073289261,1.04878736624434,15000,5000,20,500
"3480",100,1000,300,0.8,0.57,0.69,319.926,447.171,607.605,0.783332,0.9183045,0.999787,1.0796251298318,1.01443795026892,15000,5000,20,500
"3481",100,1000,300,0.8,0.65,0.79,224.579,312.407,432.225,0.76761,0.894563,0.999615,1.03324163128805,1.01570111311659,15000,5000,20,500
"3482",100,1000,300,0.8,0.53,0.69,260.871,411.9925,629.385,0.677575,0.8495315,0.99897,1.0285347703027,1.0205384767028,15000,5000,20,500
"3483",100,1000,300,0.8,0.51,0.69,154.788,257.224,419.023,0.540246,0.6841145,0.879713,1.01398985071845,1.0125614650975,15000,5000,20,500
"3484",100,1000,300,0.8,0.55,0.7,180.471,285.3775,438.809,0.596977,0.749344,0.94444,1.00267391417901,1.00198655845471,15000,5000,20,500
"3485",100,1000,300,0.8,0.59,0.74,191.007,300.259,444.461,0.674809,0.8160705,0.991134,1.03021200219412,1.01716163547835,15000,5000,20,500
"3486",100,1000,300,0.8,0.6,0.8,155.264,226.7235,332.469,0.623641,0.758069,0.911217,1.01972862967617,1.01502000012269,15000,5000,20,500
"3487",100,1000,300,0.8,0.61,0.74,210.695,309.289,427.74,0.744911,0.88078,0.998534,1.03053876780729,1.0179490946041,15000,5000,20,500
"3488",100,1000,300,0.8,0.53,0.75,221.825,381.9165,602.693,0.644078,0.808643,0.999971,1.01073382944847,1.00402443117064,15000,5000,20,500
"3489",100,1000,300,0.8,0.63,0.73,166.515,242.6645,330.674,0.735577,0.8639445,0.997596,1.02781410271901,1.01851178824349,15000,5000,20,500
"3490",100,1000,300,0.8,0.56,0.7,249.69,389.5495,546.489,0.729076,0.8787045,0.999846,1.0274021809202,1.03651226993052,15000,5000,20,500
"3491",100,1000,300,0.8,0.57,0.76,154.447,239.4465,358.963,0.625176,0.776143,0.947105,1.02762568781579,1.01517522783727,15000,5000,20,500
"3492",100,1000,300,0.8,0.59,0.69,174.701,275.4515,412.998,0.654683,0.7984195,0.980965,1.01674313844482,1.01357060929008,15000,5000,20,500
"3493",100,1000,300,0.8,0.64,0.75,155.006,227.44,323.613,0.692794,0.82091,0.959307,1.00039767702543,1.00315423420325,15000,5000,20,500
"3494",100,1000,300,0.8,0.58,0.72,251.144,407.2425,570.68,0.745473,0.8927965,0.999643,1.04916927012324,1.02348508491883,15000,5000,20,500
"3495",100,1000,300,0.8,0.49,0.68,155.21,258.0715,461.662,0.491214,0.6505285,0.869147,1.05022137897108,1.04974754076516,15000,5000,20,500
"3496",100,1000,300,0.8,0.58,0.76,253.311,388.427,538.46,0.733706,0.8817925,0.999717,1.02891152876157,1.03738734706189,15000,5000,20,500
"3497",100,1000,300,0.8,0.54,0.7,142.831,228.536,347.516,0.533901,0.6919565,0.851342,1.08202410975889,1.0442133449638,25000,5000,20,1000
"3498",100,1000,300,0.8,0.55,0.71,228.642,349.0095,512.531,0.697046,0.841873,0.999602,1.00096207368439,1.00070952310554,15000,5000,20,500
"3499",100,1000,300,0.8,0.62,0.73,240.511,339.1015,476.477,0.757941,0.887771,0.999958,1.03304867488172,1.03578705872902,15000,5000,20,500
"3500",100,1000,300,0.8,0.63,0.78,153.925,227.2675,329.126,0.653793,0.8014205,0.939557,1.01682168897347,1.00969878587261,15000,5000,20,500
"3501",500,1000,300,0.8,0.548,0.698,254.224,321.3925,405.289,0.705455,0.7941165,0.893123,1.03266127000771,1.01965585014834,15000,5000,20,500
"3502",500,1000,300,0.8,0.552,0.702,253.376,315.2105,399.424,0.713815,0.7973335,0.898724,1.01100594535021,1.01276367844762,15000,5000,20,500
"3503",500,1000,300,0.8,0.554,0.686,229.466,288.164,352.051,0.692747,0.7725485,0.861058,1.04308996320086,1.02084376944714,25000,5000,20,1000
"3504",500,1000,300,0.8,0.572,0.71,248.122,293.8955,360.369,0.732314,0.816358,0.897537,1.00563371936612,1.00303098990023,15000,5000,20,500
"3505",500,1000,300,0.8,0.55,0.698,265.258,335.419,414.064,0.721543,0.8098495,0.91069,1.05340974700379,1.05384825929385,25000,5000,20,1000
"3506",500,1000,300,0.8,0.588,0.732,276.057,331.204,410.425,0.781698,0.8580395,0.960899,1.01322752505258,1.00685963347786,15000,5000,20,500
"3507",500,1000,300,0.8,0.558,0.71,246.972,304.898,372.417,0.705805,0.7920105,0.876505,1.01916904515144,1.01546804376583,15000,5000,20,500
"3508",500,1000,300,0.8,0.562,0.71,252.5,315.0095,396.104,0.713935,0.803132,0.89947,1.09242406527365,1.06327264292319,35000,5000,20,1500
"3509",500,1000,300,0.8,0.57,0.712,244.619,306.404,372.641,0.723808,0.809641,0.894189,1.0025277634424,1.00616181207476,15000,5000,20,500
"3510",500,1000,300,0.8,0.534,0.676,220.88,267.411,320.232,0.654757,0.726729,0.798229,1.02190167743169,1.01110925825847,15000,5000,20,500
"3511",500,1000,300,0.8,0.562,0.702,218.014,261.6795,314.137,0.676271,0.7490195,0.817466,1.05128464382796,1.02835108757512,15000,5000,20,500
"3512",500,1000,300,0.8,0.58,0.732,249.854,309.1165,371.89,0.748099,0.8262395,0.915737,1.00342544287114,1.00156592249829,15000,5000,20,500
"3513",500,1000,300,0.8,0.564,0.696,245.463,306.8315,365.407,0.730343,0.805985,0.897979,1.05123210744057,1.03304658924956,15000,5000,20,500
"3514",500,1000,300,0.8,0.576,0.702,250.715,326.3535,402.659,0.754404,0.8450045,0.942969,1.07426799708461,1.05123316362581,15000,5000,20,500
"3515",500,1000,300,0.8,0.574,0.72,294.906,374.832,448.453,0.796971,0.8920605,0.999849,1.01308798625657,1.01126756391705,15000,5000,20,500
"3516",500,1000,300,0.8,0.568,0.718,283.713,346.268,420.936,0.762736,0.849136,0.943385,1.01909766814133,1.00874516888792,15000,5000,20,500
"3517",500,1000,300,0.8,0.6,0.736,272.743,341.0245,427.591,0.7874,0.8728565,0.980458,1.0359261652528,1.02342387899571,25000,5000,20,1000
"3518",500,1000,300,0.8,0.572,0.706,203.908,249.347,296.929,0.688357,0.758317,0.833999,1.02312731153079,1.01801502675931,15000,5000,20,500
"3519",500,1000,300,0.8,0.514,0.644,251.485,315.3755,390.601,0.67017,0.7522275,0.843838,1.03468703992339,1.02885514538668,25000,5000,20,1000
"3520",500,1000,300,0.8,0.566,0.734,256.298,317.3195,398.668,0.72341,0.8118555,0.913773,1.04890605138377,1.04010420709025,15000,5000,20,500
"3521",500,1000,300,0.8,0.578,0.716,266.002,328.4065,415.045,0.754247,0.832277,0.945988,1.01011272035904,1.01274555136841,15000,5000,20,500
"3522",500,1000,300,0.8,0.604,0.718,226.554,274.8155,324.239,0.740612,0.8190235,0.901226,1.01591961136835,1.01453779585452,15000,5000,20,500
"3523",500,1000,300,0.8,0.57,0.696,276.72,344.5435,418.597,0.762935,0.848105,0.943141,1.0578467715561,1.0788725236295,15000,5000,20,500
"3524",500,1000,300,0.8,0.582,0.748,269.698,338.693,411.171,0.765767,0.8492735,0.939844,1.02284237268733,1.02161367290774,15000,5000,20,500
"3525",500,1000,300,0.8,0.568,0.696,261.278,322.9575,386.049,0.743419,0.8155955,0.9197,1.02789081028356,1.00978639910365,15000,5000,20,500
"3526",500,1000,300,0.8,0.532,0.698,252.533,312.1975,385.089,0.67818,0.762303,0.85111,1.02216887950627,1.01190776499343,15000,5000,20,500
"3527",500,1000,300,0.8,0.566,0.706,217.317,262.7245,322.104,0.699765,0.7721305,0.855708,1.0274480076065,1.02016583723346,25000,5000,20,1000
"3528",500,1000,300,0.8,0.568,0.732,217.809,267.716,322.508,0.693721,0.7623645,0.838914,1.05647843723907,1.04972853939634,15000,5000,20,500
"3529",500,1000,300,0.8,0.538,0.69,213.589,259.454,306.628,0.662892,0.7304395,0.797403,1.0379413126842,1.01942158172045,15000,5000,20,500
"3530",500,1000,300,0.8,0.552,0.714,267.653,324.863,404.948,0.707258,0.799103,0.893968,1.00456496006863,1.00836001430371,15000,5000,20,500
"3531",500,1000,300,0.8,0.574,0.686,246.543,297.7045,362.158,0.719166,0.797958,0.882619,1.01784983191621,1.01659630940154,15000,5000,20,500
"3532",500,1000,300,0.8,0.572,0.738,209.561,253.09,296.577,0.698094,0.763376,0.837261,1.0045249400084,1.00063718214984,15000,5000,20,500
"3533",500,1000,300,0.8,0.566,0.726,210.11,250.9335,301.334,0.680338,0.7487235,0.819347,1.06139924076963,1.03328209570723,15000,5000,20,500
"3534",500,1000,300,0.8,0.582,0.73,251.976,308.314,379.951,0.747868,0.8265725,0.922734,1.00959436787374,1.0015084748307,15000,5000,20,500
"3535",500,1000,300,0.8,0.57,0.706,251.328,302.306,365.329,0.739802,0.812192,0.900163,1.04553444178226,1.03036319738018,15000,5000,20,500
"3536",500,1000,300,0.8,0.554,0.702,242.022,291.7855,346.546,0.699108,0.774419,0.847939,1.01162718780268,1.00544218583215,15000,5000,20,500
"3537",500,1000,300,0.8,0.574,0.728,223.345,270.1185,322.912,0.70556,0.775467,0.852326,1.01707500759864,1.00888139754429,15000,5000,20,500
"3538",500,1000,300,0.8,0.582,0.742,211.457,254.164,302.267,0.708028,0.7779775,0.851874,1.02285251376927,1.01041596699103,25000,5000,20,1000
"3539",500,1000,300,0.8,0.546,0.688,237.783,283.878,348.931,0.677749,0.7482495,0.828625,1.0370096635324,1.04238178371715,15000,5000,20,500
"3540",500,1000,300,0.8,0.586,0.728,245.705,306.9465,374.231,0.721929,0.8096395,0.896551,1.03951160398315,1.02553013430568,15000,5000,20,500
"3541",500,1000,300,0.8,0.576,0.706,277.882,333.203,404.198,0.745211,0.838076,0.92518,1.09136452905489,1.0539562956637,15000,5000,20,500
"3542",500,1000,300,0.8,0.574,0.71,241.918,296.1255,359.82,0.729197,0.80833,0.89529,1.00766655952041,1.01077836311507,15000,5000,20,500
"3543",500,1000,300,0.8,0.558,0.726,278.432,346.3475,417.103,0.739792,0.82824,0.925327,1.04837041822554,1.0386071182114,15000,5000,20,500
"3544",500,1000,300,0.8,0.59,0.718,218.465,263.7815,326.647,0.716817,0.7918995,0.865977,1.00098804204913,1.00608322928636,15000,5000,20,500
"3545",500,1000,300,0.8,0.572,0.728,305.742,383.527,474.431,0.787005,0.8822535,0.985739,1.08511864530928,1.06414575340349,15000,5000,20,500
"3546",500,1000,300,0.8,0.572,0.718,252.485,314.24,374.489,0.735981,0.8204005,0.906084,1.09472926392527,1.06938999073486,15000,5000,20,500
"3547",500,1000,300,0.8,0.552,0.686,262.355,327.5245,402.481,0.709861,0.799136,0.891471,1.02459224516495,1.02367072322004,15000,5000,20,500
"3548",500,1000,300,0.8,0.572,0.714,231.651,279.038,339.93,0.70697,0.782244,0.862469,1.00772757894873,1.00657637669211,15000,5000,20,500
"3549",500,1000,300,0.8,0.54,0.668,262.963,329.191,421.899,0.715543,0.8003225,0.91162,1.08333215547856,1.05983064596594,15000,5000,20,500
"3550",500,1000,300,0.8,0.552,0.714,254.79,310.3865,376.104,0.707738,0.7874295,0.865829,1.0063491356336,1.00235345071713,15000,5000,20,500
"3551",1000,1000,300,0.8,0.562,0.708,233.849,276.8445,314.086,0.712404,0.769582,0.824206,1.01480119742951,1.02253318443073,15000,5000,20,500
"3552",1000,1000,300,0.8,0.562,0.707,246.936,282.4335,320.716,0.717614,0.769698,0.82495,1.03290229211755,1.02935083198408,15000,5000,20,500
"3553",1000,1000,300,0.8,0.577,0.708,270.467,320.0885,385.98,0.773189,0.8376225,0.928072,1.08246807903013,1.08960473279673,15000,5000,20,500
"3554",1000,1000,300,0.8,0.569,0.71,258.693,300.808,347.009,0.739789,0.7965235,0.856889,1.02898237577756,1.01993752698955,15000,5000,20,500
"3555",1000,1000,300,0.8,0.588,0.715,265.197,304.1475,349.731,0.765658,0.83076,0.88743,1.04203148560745,1.04205849364585,15000,5000,20,500
"3556",1000,1000,300,0.8,0.569,0.703,288.218,326.9385,366.143,0.769464,0.8210515,0.879635,1.03541759657017,1.01212589986863,15000,5000,20,500
"3557",1000,1000,300,0.8,0.566,0.72,256.47,295.2225,341.304,0.73149,0.787679,0.848151,1.01589209034069,1.02795839710002,15000,5000,20,500
"3558",1000,1000,300,0.8,0.59,0.717,234.484,266.794,298.572,0.743814,0.792014,0.843111,1.08724252318439,1.05700456844934,15000,5000,20,500
"3559",1000,1000,300,0.8,0.58,0.698,250.621,288.1865,325.151,0.746969,0.8024395,0.854428,1.03825968216048,1.03090158386622,15000,5000,20,500
"3560",1000,1000,300,0.8,0.559,0.706,254.774,295.8455,333.12,0.731322,0.783825,0.844705,1.03788491708305,1.02578195924153,15000,5000,20,500
"3561",1000,1000,300,0.8,0.543,0.705,251.328,287.1405,324.291,0.700598,0.7539295,0.80645,1.01042281976697,1.0056898254036,15000,5000,20,500
"3562",1000,1000,300,0.8,0.587,0.739,236.851,269.553,307.3,0.75648,0.8073565,0.864599,1.01439964297385,1.00731169267885,15000,5000,20,500
"3563",1000,1000,300,0.8,0.584,0.714,263.857,306.9515,353.35,0.771604,0.8263995,0.897082,1.05108850383308,1.04591145274244,15000,5000,20,500
"3564",1000,1000,300,0.8,0.572,0.705,253.46,291.18,329.306,0.737323,0.791269,0.84725,1.01710873789833,1.01346395442348,15000,5000,20,500
"3565",1000,1000,300,0.8,0.549,0.712,261.946,300.128,346.521,0.71169,0.769088,0.827208,1.04032093410505,1.02627819023587,15000,5000,20,500
"3566",1000,1000,300,0.8,0.571,0.709,258.812,298.7075,342.368,0.746908,0.811588,0.86885,1.02540619283885,1.03285201823669,15000,5000,20,500
"3567",1000,1000,300,0.8,0.559,0.708,255.998,291.725,332.68,0.732192,0.7853445,0.847589,1.00831192259522,1.01435130597305,15000,5000,20,500
"3568",1000,1000,300,0.8,0.569,0.718,277.369,318.7,359.371,0.766841,0.8275755,0.885868,1.01503469855237,1.00054533525238,15000,5000,20,500
"3569",1000,1000,300,0.8,0.575,0.718,296.838,342.35,399.13,0.783231,0.851327,0.91915,1.01152393873794,1.01054492769723,15000,5000,20,500
"3570",1000,1000,300,0.8,0.564,0.689,256.827,294.278,340.863,0.736109,0.792372,0.852575,1.01206563071267,1.00964540319062,15000,5000,20,500
"3571",1000,1000,300,0.8,0.564,0.712,283.451,335.6865,387.674,0.768052,0.8313525,0.90822,1.07449620343574,1.09714214820902,15000,5000,20,500
"3572",1000,1000,300,0.8,0.579,0.714,271.918,309.715,356.752,0.767772,0.8226235,0.884963,1.08949763472186,1.07119971007109,15000,5000,20,500
"3573",1000,1000,300,0.8,0.56,0.7,250.876,288.3575,328.432,0.729713,0.78026,0.836169,1.02405940079315,1.00721230226283,15000,5000,20,500
"3574",1000,1000,300,0.8,0.565,0.7,295.505,349.6975,404.183,0.777578,0.842163,0.915118,1.03471983605268,1.03015653842819,15000,5000,20,500
