"","N","LEN","PHI","delta","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"709",500,500,0.8,104.496152915526,0.662,0.806,91.5508,110.0425,127.624,1.00025368577023,15000,5000,20,500
"710",500,500,0.8,275.696900382172,0.444,0.534,178.299,268.9475,391.228,0.99992588544669,15000,5000,20,500
"711",500,500,0.8,145.946325385012,0.56,0.714,105.26,128.708,152.091,1.00189356685786,15000,5000,20,500
"712",500,500,0.8,61.3759186328389,0.668,0.872,50.8174,58.2936,65.6175,0.999884683197162,15000,5000,20,500
"713",500,500,0.8,281.793518494815,0.42,0.52,218.953,375.8495,670.571,1.00091991665564,15000,5000,20,500
"714",500,500,0.8,232.564005055465,0.462,0.58,155.051,206.7755,271.789,1.00335878091976,15000,5000,20,500
"715",500,500,0.8,163.945570231881,0.558,0.706,127.551,159.663,199.336,0.999912330066228,15000,5000,20,500
"716",500,500,0.8,150.27071677614,0.57,0.724,139.987,175.1505,220.368,1.00037135032328,15000,5000,20,500
"717",500,500,0.8,261.765111519489,0.464,0.568,175.619,254.2035,361.411,1.00207655361155,15000,5000,20,500
"718",500,500,0.8,139.043110795319,0.608,0.748,121.167,147.576,178.136,1.00379039775733,15000,5000,20,500
"719",500,500,0.8,255.824989401735,0.438,0.54,174.126,234.623,332.458,1.00015974725398,15000,5000,20,500
"720",500,500,0.8,249.451111960225,0.468,0.584,181.821,245.5185,342.83,1.00136620944651,15000,5000,20,500
"721",500,500,0.8,233.36692907149,0.448,0.562,165.184,235.412,325.423,1.00724721809895,15000,5000,20,500
"722",500,500,0.8,59.8507486074232,0.712,0.892,54.4437,62.45915,70.084,1.00470266456037,15000,5000,20,500
"723",500,500,0.8,170.731330888811,0.6,0.736,154.181,202.2725,257.98,1.00500814397539,15000,5000,20,500
"724",500,500,0.8,257.059984162915,0.488,0.58,188.981,276.2995,403.497,0.999234500845386,15000,5000,20,500
"725",500,500,0.8,38.5247103776783,0.766,0.93,33.5575,37.54335,41.8549,1.00304062662073,15000,5000,20,500
"726",500,500,0.8,211.992256829981,0.492,0.598,135.508,177.588,224.419,1.00097509808131,15000,5000,20,500
"727",500,500,0.8,40.8461794722825,0.728,0.916,40.174,44.8625,50.3112,1.00021816689518,15000,5000,20,500
"728",500,500,0.8,229.665998809505,0.454,0.594,142.822,189.843,247.948,1.00065092411759,15000,5000,20,500
"729",500,500,0.8,194.086289792322,0.522,0.64,132.5,168.4995,213.893,1.00210426232054,15000,5000,20,500
"730",500,500,0.8,121.820496453438,0.604,0.766,93.7448,110.796,130.728,1.00783040981901,15000,5000,20,500
"731",500,500,0.8,13.2599196163937,0.788,0.972,12.0669,13.32395,14.7121,0.999607626813436,15000,5000,20,500
"732",500,500,0.8,233.488423791714,0.462,0.588,181.096,254.7825,352.467,0.999897999350586,15000,5000,20,500
"733",500,500,0.8,130.521831619553,0.608,0.764,109.937,134.139,159.286,1.00018029568532,15000,5000,20,500
"734",500,500,0.8,120.287421352696,0.578,0.764,100.455,118.949,142.302,1.00088555805437,15000,5000,20,500
"735",500,500,0.8,287.581914225593,0.442,0.546,222.778,350.4675,593.398,1.00373877374984,15000,5000,20,500
"736",500,500,0.8,82.9323229356669,0.658,0.834,62.2124,72.29355,82.4028,1.00279858682415,15000,5000,20,500
"737",500,500,0.8,121.952582770027,0.626,0.792,113.918,136.7165,163.974,1.00379876216412,15000,5000,20,500
"738",500,500,0.8,177.399930451065,0.528,0.666,123.735,153.031,188.806,1.00377391340326,15000,5000,20,500
"739",500,500,0.8,94.9827628163621,0.65,0.816,87.8391,104.603,122.002,1.00094192509336,15000,5000,20,500
"740",500,500,0.8,284.57869612379,0.378,0.49,184.816,273.5865,435.045,1.0033962065032,15000,5000,20,500
"741",500,500,0.8,114.200554403942,0.602,0.77,103.921,127.1065,150.589,1.00061990837536,15000,5000,20,500
"742",500,500,0.8,254.722463395447,0.458,0.572,175.929,236.623,331.697,1.00149077461327,15000,5000,20,500
"743",500,500,0.8,259.887506435625,0.456,0.568,200.417,313.758,496.384,1.00183394747192,15000,5000,20,500
"744",500,500,0.8,183.042958709411,0.534,0.658,142.333,177.866,225.601,1.00157288870264,15000,5000,20,500
"745",500,500,0.8,157.040806713048,0.584,0.726,132.613,166.631,207.37,1.00050405214904,15000,5000,20,500
"746",500,500,0.8,89.9869268480688,0.648,0.826,80.6371,93.76375,108.99,1.00201895784192,15000,5000,20,500
"747",500,500,0.8,12.5436099083163,0.772,0.974,12.2895,13.45605,14.9973,1.00429804842336,15000,5000,20,500
"748",500,500,0.8,281.35281979572,0.428,0.54,318.635,1099.715,10066,1.00250198475146,15000,5000,20,500
"749",500,500,0.8,203.176821831148,0.526,0.632,145.391,183.753,237.585,1.00809217835924,15000,5000,20,500
"750",500,500,0.8,179.770335780922,0.538,0.686,164.284,223.206,289.21,1.00077766306578,15000,5000,20,500
"751",500,500,0.8,201.674831996206,0.494,0.628,160.677,212.0815,286.232,1.00204839667083,15000,5000,20,500
"752",500,500,0.8,153.647142399568,0.554,0.69,129.563,163.8805,201.882,1.00194126406847,15000,5000,20,500
"753",500,500,0.8,21.3990022148937,0.764,0.958,19.999,22.4512,24.7725,1.00000496493597,15000,5000,20,500
"754",500,500,0.8,50.5866373167373,0.736,0.91,41.4511,46.73665,52.4319,1.00289030923839,15000,5000,20,500
"755",500,500,0.8,216.623375420459,0.534,0.662,148.029,187.568,239.353,1.00289830335937,15000,5000,20,500
"756",500,500,0.8,33.817058482673,0.742,0.924,28.6781,32.41485,35.8432,1.00197116621538,15000,5000,20,500
"757",500,500,0.8,94.1181536088698,0.634,0.814,78.2615,90.5505,105.379,0.99914958996065,15000,5000,20,500
"758",500,500,0.8,184.234783248976,0.538,0.646,168.399,219.6665,299.073,0.999668422799911,15000,5000,20,500
"759",500,500,0.8,197.047656152863,0.5,0.638,151.18,194.5265,252.978,1.00280039176306,15000,5000,20,500
"760",500,500,0.8,229.262905665673,0.476,0.612,174.727,249.424,347.503,1.00494162841458,15000,5000,20,500
"761",500,500,0.8,177.11725466419,0.488,0.628,178.781,253.7895,353.511,0.999694621026244,15000,5000,20,500
"762",500,500,0.8,105.031456546858,0.612,0.79,95.9571,113.727,135.153,1.00089604458448,15000,5000,20,500
"763",500,500,0.8,147.931518452242,0.532,0.686,126.269,156.672,194.491,0.999887918500381,15000,5000,20,500
"764",500,500,0.8,44.23690487165,0.706,0.886,42.9121,48.27065,54.3829,0.999421643793581,15000,5000,20,500
"765",500,500,0.8,88.3438058011234,0.616,0.804,75.1577,86.1144,99.8995,1.00190092602179,15000,5000,20,500
"766",500,500,0.8,244.184241481125,0.42,0.554,152.335,210.265,294.146,1.00034171131624,15000,5000,20,500
"767",500,500,0.8,199.865876815747,0.514,0.626,133.184,168.572,210.771,1.00099722284977,15000,5000,20,500
"768",500,500,0.8,204.692854322493,0.516,0.672,133.59,175.7795,220.08,0.999860980730142,15000,5000,20,500
"769",500,500,0.8,238.342422414571,0.486,0.604,154.118,205.1785,272.274,0.99963588201729,15000,5000,20,500
"770",500,500,0.8,249.815574716777,0.48,0.598,178.064,251.765,353.257,1.00050656115917,15000,5000,20,500
"771",500,500,0.8,83.1629534205422,0.666,0.83,69.0256,79.39635,91.9338,1.00126866743466,15000,5000,20,500
"772",500,500,0.8,269.786940857302,0.414,0.538,200.986,317.0465,502.39,1.00401966229341,15000,5000,20,500
"773",500,500,0.8,112.734117691871,0.66,0.79,88.1503,103.7935,120.569,1.00072515197013,15000,5000,20,500
"774",500,500,0.8,96.6267303051427,0.628,0.814,80.64,93.386,109.387,0.999985375545846,15000,5000,20,500
"775",500,500,0.8,106.56150232302,0.642,0.79,106.888,128.142,152.443,0.99914560023071,15000,5000,20,500
"776",500,500,0.8,66.3603411405347,0.692,0.864,65.2401,73.7198,84.3131,1.00026685583244,15000,5000,20,500
"777",500,500,0.8,106.234564029146,0.658,0.792,82.9615,96.73895,111.06,1.00178515959565,15000,5000,20,500
"778",500,500,0.8,292.799023701809,0.438,0.536,184.896,265.191,397.848,1.00140580197031,15000,5000,20,500
"779",500,500,0.8,78.2990286871791,0.664,0.83,67.8983,76.88615,88.1443,1.00039289602566,15000,5000,20,500
"780",500,500,0.8,188.447574633174,0.502,0.648,165.747,214.983,285.526,1.00171363298639,15000,5000,20,500
"781",500,500,0.8,181.962670302019,0.49,0.646,134.178,173.446,220.093,1.00043681676164,15000,5000,20,500
"782",500,500,0.8,151.416512934957,0.578,0.712,118.726,149.125,180.796,1.00276139965576,15000,5000,20,500
"783",500,500,0.8,14.344635233283,0.768,0.972,13.4169,15.15985,16.6907,1.00025539594898,15000,5000,20,500
"784",500,500,0.8,113.2549522724,0.62,0.772,102.395,122.0075,144.412,1.00033799201331,15000,5000,20,500
"785",500,500,0.8,51.2292202259414,0.732,0.904,42.776,48.33245,53.7794,1.00102595849345,15000,5000,20,500
"786",500,500,0.8,182.02295767609,0.498,0.654,151.776,199.22,258.852,1.00162614550245,15000,5000,20,500
"787",500,500,0.8,202.105862987228,0.524,0.652,173.461,232.3135,318.695,0.999397499446615,15000,5000,20,500
"788",500,500,0.8,98.0031179892831,0.662,0.814,88.881,102.6525,121.07,1.00453403963128,15000,5000,20,500
"789",500,500,0.8,101.827539091464,0.632,0.818,92.1161,109.735,127.742,1.0002446510815,15000,5000,20,500
"790",500,500,0.8,253.058190755546,0.444,0.568,210.978,309.5155,475.456,1.00212898456778,15000,5000,20,500
"791",500,500,0.8,84.3424025294371,0.662,0.808,59.6877,68.3224,77.0857,1.00005298068064,15000,5000,20,500
"792",500,500,0.8,103.998906081542,0.624,0.8,89.607,106.0325,124.331,0.999608945626959,15000,5000,20,500
"793",500,500,0.8,132.802201763261,0.588,0.748,98.8913,115.6065,137.624,1.00140538193983,15000,5000,20,500
"794",500,500,0.8,151.374137164094,0.578,0.724,124.115,156.591,192.771,1.00006455905517,15000,5000,20,500
"795",500,500,0.8,39.7620624280535,0.748,0.912,35.5847,39.86015,44.3647,0.999623633874853,15000,5000,20,500
"796",500,500,0.8,228.693574410863,0.458,0.584,210.984,314.4535,484.053,1.0003634144567,15000,5000,20,500
"797",500,500,0.8,23.1521400390193,0.76,0.956,22.1003,24.6201,27.2806,1.00479435907624,15000,5000,20,500
"798",500,500,0.8,253.13458442688,0.436,0.578,200.184,299.3125,455.777,1.00295304441752,15000,5000,20,500
"799",500,500,0.8,89.8726971726865,0.656,0.796,69.1996,80.64675,92.0821,1.00316187540319,15000,5000,20,500
"800",500,500,0.8,231.958936143201,0.494,0.604,191.903,266.914,388.961,1.00599388935745,15000,5000,20,500
"801",1000,500,0.8,56.0949281859212,0.705,0.892,47.8937,52.7609,57.2511,0.999195740754467,15000,5000,20,500
"802",1000,500,0.8,113.988198649604,0.645,0.791,110.558,126.267,140.921,1.00054083078101,15000,5000,20,500
"803",1000,500,0.8,12.2001106315292,0.763,0.963,11.8719,12.6604,13.6934,1.00007834971961,15000,5000,20,500
"804",1000,500,0.8,127.77767644031,0.615,0.757,122.064,139.9655,160.385,0.999800786275202,15000,5000,20,500
"805",1000,500,0.8,228.482475895435,0.45,0.575,166.92,205.548,250.547,0.99940363325923,15000,5000,20,500
"806",1000,500,0.8,71.819089774508,0.674,0.854,64.4275,70.89385,77.6023,1.00020455494422,15000,5000,20,500
"807",1000,500,0.8,138.745571163017,0.578,0.726,127.004,145.5955,167.998,0.999630885143754,15000,5000,20,500
"808",1000,500,0.8,293.754498467315,0.398,0.506,194.749,257.2365,328.73,1.00238617225624,15000,5000,20,500
"809",1000,500,0.8,82.957569535356,0.676,0.838,77.4004,85.64675,93.6216,1.000282617682,15000,5000,20,500
"810",1000,500,0.8,31.8090332276188,0.762,0.937,31.7424,33.9401,36.7647,1.00006241081072,15000,5000,20,500
"811",1000,500,0.8,79.7018616693094,0.674,0.848,74.2835,81.3613,89.4495,1.00207923550327,15000,5000,20,500
"812",1000,500,0.8,274.36621360248,0.429,0.551,211.688,274.819,358.62,1.00045038894761,15000,5000,20,500
"813",1000,500,0.8,212.891439162195,0.473,0.6,148.145,175.9275,210.451,1.00104027989698,15000,5000,20,500
"814",1000,500,0.8,39.508287741337,0.748,0.928,32.0092,34.82935,37.5591,0.999899098245421,15000,5000,20,500
"815",1000,500,0.8,284.400758128613,0.421,0.525,198.959,260.1355,337.904,1.00150903631427,15000,5000,20,500
"816",1000,500,0.8,68.016952725593,0.696,0.878,60.5148,65.5344,72.3607,1.00021391076734,15000,5000,20,500
"817",1000,500,0.8,115.614874039311,0.613,0.777,102.581,116.4665,129.984,1.00003581658306,15000,5000,20,500
"818",1000,500,0.8,162.709553271998,0.538,0.68,134.201,157.3645,182.752,1.0037282153662,15000,5000,20,500
"819",1000,500,0.8,37.4381162622012,0.76,0.928,33.84,36.45035,39.3523,1.00088114943516,15000,5000,20,500
"820",1000,500,0.8,129.53588251723,0.602,0.739,126.294,145.284,165.596,1.00106533238213,15000,5000,20,500
"821",1000,500,0.8,179.91176887881,0.544,0.668,141.988,163.555,189.406,1.00056061358593,15000,5000,20,500
"822",1000,500,0.8,73.73251657933,0.694,0.853,59.7578,65.8293,71.7188,1.00231797626093,15000,5000,20,500
"823",1000,500,0.8,248.701481032185,0.435,0.558,205.461,258.582,335.229,0.999517686870013,15000,5000,20,500
"824",1000,500,0.8,232.220067973249,0.47,0.591,176.303,218.554,270.232,0.999366212025147,15000,5000,20,500
"825",1000,500,0.8,189.346941297408,0.528,0.636,163.392,194.3015,229.805,1.00179451812825,15000,5000,20,500
"826",1000,500,0.8,56.5384186711162,0.717,0.895,53.5709,58.1363,63.3922,1.00173709299955,15000,5000,20,500
"827",1000,500,0.8,264.429827902932,0.447,0.552,218.534,282.822,374.054,1.00756420626348,15000,5000,20,500
"828",1000,500,0.8,50.8405240206048,0.734,0.905,50.682,54.7287,59.7877,1.00277332612358,15000,5000,20,500
"829",1000,500,0.8,132.425398349296,0.609,0.764,127.3,144.089,166.267,1.00059164151264,15000,5000,20,500
"830",1000,500,0.8,123.280676072463,0.604,0.762,119.847,135.7455,155.127,1.0004578110548,15000,5000,20,500
"831",1000,500,0.8,195.15446211677,0.535,0.651,149.767,177.267,208.651,1.00040840800611,15000,5000,20,500
"832",1000,500,0.8,77.7657496696338,0.651,0.825,74.9193,82.18625,90.9273,1.00108628711089,15000,5000,20,500
"833",1000,500,0.8,167.177632756066,0.56,0.69,157.78,190.8835,224.863,1.00236446197255,15000,5000,20,500
"834",1000,500,0.8,69.9702946376055,0.696,0.869,61.4568,67.2564,73.4149,1.00389662011674,15000,5000,20,500
"835",1000,500,0.8,59.6637378307059,0.718,0.888,56.3316,62.1547,67.6207,1.00288272848661,15000,5000,20,500
"836",1000,500,0.8,165.321886749007,0.561,0.702,125.396,146.461,168.617,1.00001473765335,15000,5000,20,500
"837",1000,500,0.8,98.6916802590713,0.629,0.8,84.8873,94.6702,105.389,1.00104207236048,15000,5000,20,500
"838",1000,500,0.8,157.059099944308,0.575,0.696,129.924,150.5805,173.747,1.00199983809978,15000,5000,20,500
"839",1000,500,0.8,93.3213633927517,0.664,0.815,82.2034,91.542,100.664,1.00098590584674,15000,5000,20,500
"840",1000,500,0.8,23.2456358056515,0.771,0.957,21.6569,23.4738,25.2017,0.999175894144658,15000,5000,20,500
"841",1000,500,0.8,15.5495630111545,0.772,0.978,15.2805,16.51915,17.7273,1.00021903017041,15000,5000,20,500
"842",1000,500,0.8,202.32869372936,0.509,0.637,163.571,197.231,237.249,1.00055183698224,15000,5000,20,500
"843",1000,500,0.8,105.854417115916,0.639,0.784,103.604,115.0615,129.512,1.00169912215892,15000,5000,20,500
"844",1000,500,0.8,88.2734336424619,0.65,0.814,83.1156,92.6185,101.909,0.999905795379289,15000,5000,20,500
"845",1000,500,0.8,181.670870552771,0.52,0.643,154.455,185.7475,221.52,1.00084928170607,15000,5000,20,500
"846",1000,500,0.8,142.102582843509,0.588,0.734,125.171,144.8555,165.722,0.999910312967671,15000,5000,20,500
"847",1000,500,0.8,170.681364487391,0.527,0.673,135.898,162.709,190.923,1.00111644682501,15000,5000,20,500
"848",1000,500,0.8,143.718583518639,0.532,0.695,117.302,135.4585,156.909,1.00018178909085,15000,5000,20,500
"849",1000,500,0.8,258.408879435156,0.442,0.554,205.301,262.1715,345.851,1.007719215108,15000,5000,20,500
"850",1000,500,0.8,59.8378971545026,0.709,0.881,55.057,60.47995,65.39,0.999778153068968,15000,5000,20,500
"851",1000,500,0.8,225.019822723698,0.491,0.606,223.338,290.584,372.484,1.00223522346035,15000,5000,20,500
"852",1000,500,0.8,116.594058426563,0.642,0.777,115.018,129.277,147.596,1.00161660147346,15000,5000,20,500
"853",1000,500,0.8,231.472186646424,0.488,0.595,180.18,218.1995,269.779,0.999796614557157,15000,5000,20,500
"854",1000,500,0.8,207.512584752403,0.518,0.647,190.425,235.103,288.027,1.00246872812677,15000,5000,20,500
"855",1000,500,0.8,113.972698892467,0.633,0.784,102.872,115.0735,128.711,1.0039496226841,15000,5000,20,500
"856",1000,500,0.8,265.492445216514,0.416,0.518,209.769,279.311,374.647,1.00041954240349,15000,5000,20,500
"857",1000,500,0.8,65.9453734359704,0.688,0.858,62.2482,67.935,73.9526,0.999393562078425,15000,5000,20,500
"858",1000,500,0.8,24.4753084355034,0.75,0.949,22.6739,24.42805,26.2398,1.00133546707141,15000,5000,20,500
"859",1000,500,0.8,294.483029185794,0.43,0.531,195.756,247.8125,312.497,1.00028243222142,15000,5000,20,500
"860",1000,500,0.8,59.3906860658899,0.708,0.88,54.1063,59.12135,64.2598,1.00046588009607,15000,5000,20,500
"861",1000,500,0.8,133.512773613911,0.586,0.725,116.737,133.4015,152.386,0.999646033870408,15000,5000,20,500
"862",1000,500,0.8,31.897795915138,0.763,0.947,30.6907,33.05565,35.6876,1.0017537832311,15000,5000,20,500
"863",1000,500,0.8,156.1280225683,0.566,0.705,130.004,151.3795,172.9,1.00110659020359,15000,5000,20,500
"864",1000,500,0.8,231.807530885562,0.457,0.563,185.261,228.477,285.625,1.00043656623076,15000,5000,20,500
"865",1000,500,0.8,183.729014401324,0.55,0.665,156.322,183.9255,215.754,1.00353497487335,15000,5000,20,500
"866",1000,500,0.8,154.532412863337,0.547,0.684,129.355,148.207,172.528,1.00087660477046,15000,5000,20,500
"867",1000,500,0.8,236.364643545821,0.499,0.605,219.466,283.2605,355.79,1.00255941445576,15000,5000,20,500
"868",1000,500,0.8,280.363588975742,0.464,0.57,224.973,292.168,385.556,1.00170251598625,15000,5000,20,500
"869",1000,500,0.8,142.123187719844,0.589,0.734,133.704,153.169,177.048,1.0003358393542,15000,5000,20,500
"870",1000,500,0.8,50.3597636939958,0.719,0.902,48.8844,53.1578,57.575,1.00037153070171,15000,5000,20,500
"871",1000,500,0.8,204.212435719091,0.525,0.648,152.178,184.455,214.06,0.999926788339314,15000,5000,20,500
"872",1000,500,0.8,293.171667424031,0.431,0.525,196.698,267.591,338.634,0.999191988942186,15000,5000,20,500
"873",1000,500,0.8,213.143365194555,0.482,0.612,176.887,212.9125,261.575,1.00019473197864,15000,5000,20,500
"874",1000,500,0.8,109.202414217871,0.623,0.765,106.923,120.9835,135.173,1.00135423305283,15000,5000,20,500
"875",1000,500,0.8,261.699959062971,0.428,0.55,193.938,242.8385,312.657,0.999453982447664,15000,5000,20,500
"876",1000,500,0.8,219.499764246866,0.489,0.608,180.49,221.918,276.265,1.00088308637437,15000,5000,20,500
"877",1000,500,0.8,295.317673231475,0.409,0.517,272.096,398.81,584.461,1.00247485850847,15000,5000,20,500
"878",1000,500,0.8,216.821322555188,0.498,0.599,169.796,213.4695,258.911,1.00006176716121,15000,5000,20,500
"879",1000,500,0.8,180.490079331212,0.545,0.675,142.815,169.467,198.39,1.00176095033467,15000,5000,20,500
"880",1000,500,0.8,90.9053791011684,0.678,0.827,75.7577,83.819,92.0935,1.00413756471868,15000,5000,20,500
"881",1000,500,0.8,149.377958988771,0.591,0.725,137.599,161.8335,185.991,0.999511629933665,15000,5000,20,500
"882",1000,500,0.8,20.6902593700215,0.748,0.963,17.6443,19.1125,20.5133,1.00196554796105,15000,5000,20,500
"883",1000,500,0.8,16.9003848568536,0.783,0.968,14.6888,15.81745,16.8981,0.999196392120239,15000,5000,20,500
"884",1000,500,0.8,53.1642258283682,0.703,0.887,52.964,58.22185,62.871,0.999170698496364,15000,5000,20,500
"885",1000,500,0.8,222.965145532507,0.467,0.594,181.093,222.667,279.213,1.00341988177227,15000,5000,20,500
"886",1000,500,0.8,247.880362297874,0.452,0.563,216.754,291.9485,379.03,1.00291643137546,15000,5000,20,500
"887",1000,500,0.8,157.744481440168,0.559,0.678,144.681,166.6225,197.067,1.00191421143361,15000,5000,20,500
"888",1000,500,0.8,117.389926915057,0.604,0.782,97.9619,111.159,124.254,1.00371481270343,15000,5000,20,500
"889",1000,500,0.8,267.507773800753,0.454,0.57,223.805,293.0685,382.63,1.0022244307455,15000,5000,20,500
"890",1000,500,0.8,94.6372460154817,0.663,0.82,83.3025,92.90695,102.81,1.00141400956052,15000,5000,20,500
"891",1000,500,0.8,57.2941740811802,0.708,0.888,53.3418,57.53965,62.9544,1.00041803303843,15000,5000,20,500
"892",1000,500,0.8,141.973999983165,0.56,0.718,116.26,133.534,152.682,0.999940397970406,15000,5000,20,500
"893",1000,500,0.8,44.3534251255915,0.723,0.921,42.3365,45.9419,49.8414,1.00054620785337,15000,5000,20,500
"894",1000,500,0.8,248.585720320698,0.468,0.579,209.533,278.7055,358.219,1.00550482937885,15000,5000,20,500
"895",1000,500,0.8,193.296893991064,0.515,0.633,164.529,198.6795,238.287,0.999348755493798,15000,5000,20,500
"896",1000,500,0.8,250.585690671578,0.439,0.561,221.178,280.3495,369.673,0.999767770152343,15000,5000,20,500
"897",1000,500,0.8,252.14417840587,0.467,0.58,211.798,269.781,351.81,1.00020552078886,15000,5000,20,500
"898",1000,500,0.8,242.720386565197,0.455,0.584,206.903,263.8185,338.942,1.0011049072692,15000,5000,20,500
"899",1000,500,0.8,109.137312266976,0.609,0.763,94.8547,106.8245,120.339,0.999749652733222,15000,5000,20,500
"900",1000,500,0.8,90.7683420181274,0.663,0.818,89.7587,99.36415,110.848,1.00215641169628,15000,5000,20,500
"901",100,1000,0.8,40.9097407315858,0.78,1,35.2108,44.49445,55.7329,1.00145113815609,15000,5000,20,500
"902",100,1000,0.8,276.987092657946,0.57,0.8,206.708,410.58,782.481,1.00536835786504,15000,5000,20,500
"903",100,1000,0.8,234.667488976847,0.64,0.78,140.306,205.68,299.001,1.00000436993265,15000,5000,20,500
"904",100,1000,0.8,22.1703464421444,0.73,0.98,18.7986,24.03585,29.8985,0.999681678605122,15000,5000,20,500
"905",100,1000,0.8,253.610448476393,0.57,0.65,235.967,442.974,970.786,1.00331545734426,15000,5000,20,500
"906",100,1000,0.8,118.101801311132,0.7,0.88,89.1944,117.5885,154.405,1.00000405840743,15000,5000,20,500
"907",100,1000,0.8,178.958311502356,0.7,0.86,130.699,181.512,245.66,1.00660273765554,15000,5000,20,500
"908",100,1000,0.8,91.4720632671379,0.65,0.88,60.2705,79.63795,103.63,0.999630636203603,15000,5000,20,500
"909",100,1000,0.8,100.762573401444,0.72,0.92,93.8274,126.268,162.64,0.999877989029762,15000,5000,20,500
"910",100,1000,0.8,78.9794012811035,0.71,0.89,46.7162,60.5883,77.0428,1.00312920790331,15000,5000,20,500
"911",100,1000,0.8,181.289552489761,0.68,0.83,115.815,154.0115,209.875,0.999294021167694,15000,5000,20,500
"912",100,1000,0.8,167.075827261433,0.64,0.79,104.401,143.615,191.868,1.00015776885862,15000,5000,20,500
"913",100,1000,0.8,32.6796659058891,0.83,0.98,28.0497,35.94375,44.0227,1.00137543024431,15000,5000,20,500
"914",100,1000,0.8,248.023179506417,0.61,0.77,128.741,181.4865,257.33,1.00022490182584,15000,5000,20,500
"915",100,1000,0.8,242.364820090588,0.6,0.71,207.284,334.255,609.152,0.999842933779991,15000,5000,20,500
"916",100,1000,0.8,244.076700222213,0.5,0.67,191.652,332.0875,614.371,1.00261858801648,15000,5000,20,500
"917",100,1000,0.8,269.851344507188,0.61,0.76,179.155,278.7385,428.954,1.00259137892627,15000,5000,20,500
"918",100,1000,0.8,290.529895583168,0.52,0.66,139.991,218.6385,327.548,1.00273691753853,15000,5000,20,500
"919",100,1000,0.8,81.0667654010467,0.72,0.93,61.7662,79.0698,102.797,1.00354923278105,15000,5000,20,500
"920",100,1000,0.8,197.763564449269,0.67,0.79,148.608,221.8885,316.854,1.00376224556017,15000,5000,20,500
"921",100,1000,0.8,27.5808439077809,0.73,0.97,21.2271,27.68095,35.0408,1.00112677810355,15000,5000,20,500
"922",100,1000,0.8,277.798389331438,0.49,0.73,150.798,235.8795,361.009,1.00086756607466,15000,5000,20,500
"923",100,1000,0.8,84.8997074365616,0.71,0.88,59.1878,74.80295,95.6046,1.0006632759223,15000,5000,20,500
"924",100,1000,0.8,127.75639048079,0.65,0.9,91.9931,127.366,168.272,1.00097586204945,15000,5000,20,500
"925",100,1000,0.8,77.7323896926828,0.69,0.87,64.0973,83.16105,107.32,1.00250810234744,15000,5000,20,500
"926",100,1000,0.8,293.773020999506,0.59,0.75,190.964,307.0165,499,1.00268798850063,15000,5000,20,500
"927",100,1000,0.8,81.2384332716465,0.75,0.92,85.6094,114.131,149.021,1.00089981019981,15000,5000,20,500
"928",100,1000,0.8,180.333465985022,0.6,0.78,120.995,178.178,255.242,1.00558661202298,15000,5000,20,500
"929",100,1000,0.8,55.8415558561683,0.75,0.98,40.7279,51.78675,65.5664,1.00188750700375,15000,5000,20,500
"930",100,1000,0.8,127.533961758018,0.65,0.85,80.9812,108.378,141.89,1.00033237017786,15000,5000,20,500
"931",100,1000,0.8,74.0246909344569,0.71,0.89,58.3905,76.79845,98.5753,1.0031303979888,15000,5000,20,500
"932",100,1000,0.8,154.027731574606,0.64,0.83,113.525,154.6945,211.412,0.999239792267755,15000,5000,20,500
"933",100,1000,0.8,274.424543073401,0.47,0.7,182.852,315.4815,555.563,1.0014713682217,15000,5000,20,500
"934",100,1000,0.8,150.545876610558,0.65,0.82,100.738,135.061,179.856,1.00379156373721,15000,5000,20,500
"935",100,1000,0.8,172.846323812846,0.65,0.8,118.798,165.104,221.436,0.999277608587698,15000,5000,20,500
"936",100,1000,0.8,122.625828804448,0.74,0.88,103.998,138.387,182.054,1.00724489799888,15000,5000,20,500
"937",100,1000,0.8,22.6361136883497,0.75,0.97,16.5621,20.6679,26.1493,1.00485217108898,15000,5000,20,500
"938",100,1000,0.8,259.810110686813,0.55,0.72,123.091,176.755,255.856,1.00199383062967,15000,5000,20,500
"939",100,1000,0.8,264.258542065509,0.56,0.71,170.932,280.2215,435.375,1.00584942700643,15000,5000,20,500
"940",100,1000,0.8,137.29668245418,0.72,0.81,97.7963,132.611,172.536,0.999869568078687,15000,5000,20,500
"941",100,1000,0.8,12.6103237178177,0.86,0.99,9.96562,12.44285,15.2149,1.00024766235997,15000,5000,20,500
"942",100,1000,0.8,128.198643983342,0.68,0.9,76.1209,101.161,131.163,0.999606633371869,15000,5000,20,500
"943",100,1000,0.8,175.917656174861,0.67,0.8,94.7289,131.146,170.307,1.00244017012268,15000,5000,20,500
"944",100,1000,0.8,40.3061223705299,0.76,0.94,33.8894,43.7862,55.0416,1.00116093524114,15000,5000,20,500
"945",100,1000,0.8,245.744906291366,0.62,0.8,167.288,249.5685,371.443,1.00036359199365,15000,5000,20,500
"946",100,1000,0.8,268.721296379808,0.58,0.74,202.716,364.7135,649.811,1.00457569722292,15000,5000,20,500
"947",100,1000,0.8,252.390744562726,0.57,0.71,173.03,276.5305,445.597,1.00336055868462,15000,5000,20,500
