"","N","LEN","DELTA","PHI","SIGMA.PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","phi_lower","phi_med","phi_upper","R_hat_delta","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"2738",100,500,200,0.8,1,0.59,0.77,94.5635,145.794,219.781,0.676612,0.8150235,0.983347,1.01213884910132,1.01351829687339,15000,5000,20,500
"2739",100,500,200,0.8,1,0.39,0.59,153.388,298.654,495.649,0.542726,0.7649225,0.99967,1.04083753412798,1.01873941995132,15000,5000,20,500
"2740",100,500,200,0.8,1,0.48,0.59,157.909,266.087,384.616,0.662438,0.8486,0.999973,1.02001952389017,1.01377527946601,15000,5000,20,500
"2741",100,500,200,0.8,1,0.47,0.67,93.0589,172.493,283.792,0.516821,0.6806,0.914379,1.05060431795542,1.04304031863927,15000,5000,20,500
"2742",100,500,200,0.8,1,0.59,0.7,102.978,158.6465,232.583,0.694172,0.8341125,0.999763,1.00425527553196,1.0054355706003,15000,5000,20,500
"2743",100,500,200,0.8,1,0.48,0.64,172.171,286.6345,405.203,0.70651,0.89123,0.999972,1.00787661473687,1.00202357285899,25000,5000,20,1000
"2744",100,500,200,0.8,1,0.56,0.68,127.522,198.047,272.847,0.732591,0.8857785,0.999984,1.01750062422841,1.00770679472562,15000,5000,20,500
"2745",100,500,200,0.8,1,0.51,0.7,136.213,223.6165,317.294,0.697348,0.8586705,0.999885,1.06325009102281,1.02785140193398,15000,5000,20,500
"2746",100,500,200,0.8,1,0.42,0.57,147.485,281.5185,456.621,0.582438,0.7971105,0.999651,1.07750448173203,1.06234757683641,15000,5000,20,500
"2747",100,500,200,0.8,1,0.42,0.64,100.253,206.311,380.537,0.503331,0.6857905,0.988104,1.00390618477799,1.0041181302903,15000,5000,20,500
"2748",100,500,200,0.8,1,0.46,0.7,127.83,229.042,354.798,0.587225,0.769661,0.992434,1.0057005325671,1.00535987793213,15000,5000,20,500
"2749",100,500,200,0.8,1,0.41,0.59,128.393,230.026,373.917,0.498417,0.71059,0.960402,1.02502751482702,1.02128950053076,15000,5000,20,500
"2750",100,500,200,0.8,1,0.48,0.63,155.505,264.502,377.026,0.670849,0.8492905,0.999915,1.05874244375997,1.0388095408229,15000,5000,20,500
"2751",500,500,200,0.8,1,0.49,0.63,151.956,190.6335,245.472,0.667295,0.756609,0.890491,1.02132934701694,1.01518019087871,15000,5000,20,500
"2752",500,500,200,0.8,1,0.504,0.678,131.69,167.1845,212.753,0.645937,0.7386885,0.837282,1.00767588656947,1.0080130836011,15000,5000,20,500
"2753",500,500,200,0.8,1,0.464,0.642,133.733,165.825,214.911,0.594779,0.682871,0.784114,1.02743907703607,1.01255276241279,15000,5000,20,500
"2754",500,500,200,0.8,1,0.534,0.698,148.944,189.4095,244.505,0.710415,0.8205775,0.939176,1.00826276251089,1.00559557185395,15000,5000,20,500
"2755",500,500,200,0.8,1,0.514,0.646,138.888,180.719,231.383,0.67885,0.778969,0.888627,1.03960255728813,1.03517421594184,25000,5000,20,1000
"2756",500,500,200,0.8,1,0.466,0.634,215.464,282.543,356.962,0.756759,0.876968,0.99986,1.03762072242777,1.03546008836417,15000,5000,20,500
"2757",500,500,200,0.8,1,0.494,0.642,159.972,214.569,264.642,0.681817,0.8015815,0.920086,1.02007151243668,1.01669595996615,15000,5000,20,500
"2758",500,500,200,0.8,1,0.468,0.662,162.203,213.28,301.561,0.651144,0.769352,0.943382,1.01161819806075,1.01051622047203,25000,5000,20,1000
"2759",500,500,200,0.8,1,0.46,0.606,147.164,189.0585,254.811,0.616167,0.7051625,0.846749,1.00704123907509,1.00418883478833,25000,5000,20,1000
"2760",500,500,200,0.8,1,0.492,0.618,134.819,177.9825,231.139,0.63351,0.731697,0.847538,1.01881139773979,1.01364630213192,25000,5000,20,1000
"2761",500,500,200,0.8,1,0.49,0.644,157.547,208.7555,273.095,0.69991,0.798538,0.947378,1.0078482723815,1.00665914446476,15000,5000,20,500
"2762",500,500,200,0.8,1,0.518,0.658,155.931,207.6185,270.737,0.717342,0.8296845,0.965019,1.07072787322523,1.05556758743557,15000,5000,20,500
"2763",500,500,200,0.8,1,0.512,0.666,149.231,191.5515,242.321,0.702317,0.793733,0.918058,1.00528067989163,1.00668530260443,15000,5000,20,500
"2764",500,500,200,0.8,1,0.446,0.612,142.644,193.592,268.857,0.595997,0.6958845,0.859901,1.04261114131953,1.04569625578716,15000,5000,20,500
"2765",500,500,200,0.8,1,0.464,0.606,160.715,225.2255,302.036,0.664239,0.785337,0.947463,1.00510209021601,1.00469247135166,15000,5000,20,500
"2766",500,500,200,0.8,1,0.47,0.626,175.969,224.719,291.236,0.686025,0.789436,0.939012,1.08435016989892,1.07895157929023,15000,5000,20,500
"2767",500,500,200,0.8,1,0.476,0.63,158.124,206.5315,266.878,0.657205,0.761712,0.886355,1.00657946680426,1.00377872434716,15000,5000,20,500
"2768",500,500,200,0.8,1,0.482,0.64,166.493,218.2205,278.928,0.671888,0.7861975,0.913853,1.06702647843865,1.04781353801254,15000,5000,20,500
"2769",500,500,200,0.8,1,0.448,0.598,146.641,187.716,241.815,0.601826,0.694459,0.80105,1.0351870714001,1.02342910293533,25000,5000,20,1000
"2770",500,500,200,0.8,1,0.46,0.6,121.996,149.2835,185.127,0.574174,0.645271,0.73175,1.00699452838736,1.00105510212609,15000,5000,20,500
"2771",500,500,200,0.8,1,0.488,0.636,188.833,252.213,316.599,0.757027,0.864311,0.998996,1.06685719474878,1.04157322335786,15000,5000,20,500
"2772",500,500,200,0.8,1,0.508,0.654,163.805,212.7845,264.547,0.711465,0.827357,0.93638,1.00772866449413,1.00460479537722,15000,5000,20,500
"2773",500,500,200,0.8,1,0.502,0.634,145.29,185.1685,246.644,0.678696,0.776034,0.908407,1.0418854194188,1.03777859663562,35000,5000,20,1500
"2774",500,500,200,0.8,1,0.478,0.644,168.339,226.7955,291.39,0.6741,0.8069075,0.922227,1.04596369527234,1.05439151607061,15000,5000,20,500
"2775",500,500,200,0.8,1,0.496,0.624,176.316,232.7905,303.796,0.72922,0.8432975,0.984735,1.04292136009593,1.03648681294406,35000,5000,20,1500
"2776",500,500,200,0.8,1,0.466,0.65,166.833,216.905,276.814,0.650668,0.766446,0.900498,1.06164414184236,1.08797274955617,15000,5000,20,500
"2777",500,500,200,0.8,1,0.464,0.624,172.862,239.2925,307.213,0.691405,0.815984,0.965857,1.06343137355761,1.07281540955988,15000,5000,20,500
"2778",500,500,200,0.8,1,0.514,0.666,164.03,209.3805,267.839,0.715685,0.820563,0.945717,1.03385126357117,1.0414984452388,25000,5000,20,1000
"2779",500,500,200,0.8,1,0.52,0.66,143.231,177.662,221.047,0.679435,0.7731005,0.874365,1.00800112806448,1.00444526103561,15000,5000,20,500
"2780",500,500,200,0.8,1,0.496,0.642,160.055,213.5865,281.284,0.684364,0.8064065,0.953842,1.02659973650542,1.02346655823032,15000,5000,20,500
"2781",500,500,200,0.8,1,0.514,0.658,159.103,202.1165,267.86,0.703832,0.8106135,0.943722,1.05834066984276,1.05546360575972,25000,5000,20,1000
"2782",500,500,200,0.8,1,0.476,0.626,148.704,197.132,251.297,0.665347,0.7654435,0.897406,1.04085303633671,1.03197224617187,15000,5000,20,500
"2783",500,500,200,0.8,1,0.498,0.662,149.87,193.5175,252.696,0.667613,0.773383,0.895439,1.04389325668878,1.02855166753988,25000,5000,20,1000
"2784",500,500,200,0.8,1,0.474,0.622,153.258,196.228,244.436,0.655165,0.7522055,0.858211,1.0200029958546,1.01284297872334,15000,5000,20,500
"2785",500,500,200,0.8,1,0.486,0.646,195.802,260.053,327.978,0.760733,0.874859,0.999817,1.02689937508917,1.02199696113826,15000,5000,20,500
"2786",500,500,200,0.8,1,0.486,0.644,125.952,161.886,203.301,0.624097,0.7115465,0.808694,1.01054209922962,1.0060593357458,15000,5000,20,500
"2787",500,500,200,0.8,1,0.476,0.626,162.486,210.849,287.243,0.664326,0.77727,0.924703,1.04614801363487,1.02913325333269,15000,5000,20,500
"2788",500,500,200,0.8,1,0.498,0.638,176.824,240.0005,312.688,0.738359,0.8630905,0.993135,1.08204847544763,1.06364318458156,15000,5000,20,500
"2789",500,500,200,0.8,1,0.488,0.636,128.062,155.158,199.914,0.607353,0.6895405,0.787795,1.01610536254606,1.011941929591,15000,5000,20,500
"2790",500,500,200,0.8,1,0.498,0.646,146.992,185.6375,235.102,0.666753,0.7625715,0.8687,1.02917174640047,1.02467176754848,15000,5000,20,500
"2791",500,500,200,0.8,1,0.516,0.656,181.8,234.3595,290.127,0.777005,0.8756755,0.999286,1.02287464420294,1.02122659629591,15000,5000,20,500
"2792",500,500,200,0.8,1,0.448,0.612,160.196,214.8895,284.804,0.614239,0.72971,0.877284,1.01943903013315,1.02088603218768,15000,5000,20,500
"2793",500,500,200,0.8,1,0.47,0.624,180.27,238.116,322.455,0.683692,0.8051475,0.963293,1.03194915029555,1.02963558753706,35000,5000,20,1500
"2794",500,500,200,0.8,1,0.5,0.626,189.46,253.481,314.626,0.775142,0.891788,0.999789,1.01175120721318,1.01282001823328,25000,5000,20,1000
"2795",500,500,200,0.8,1,0.494,0.622,167.094,207.2785,270.641,0.686525,0.792413,0.904693,1.02509880828999,1.02801685542892,15000,5000,20,500
"2796",500,500,200,0.8,1,0.542,0.668,153.483,192.735,242.016,0.733808,0.8321675,0.948352,1.06602757625204,1.06431582489602,15000,5000,20,500
"2797",500,500,200,0.8,1,0.494,0.642,173.702,224.499,283.336,0.721083,0.830142,0.949423,1.02252711885607,1.0254691890939,15000,5000,20,500
"2798",500,500,200,0.8,1,0.486,0.656,147.131,194.4235,249.181,0.655986,0.7610755,0.88197,1.04534551662507,1.03847906500708,25000,5000,20,1000
"2799",500,500,200,0.8,1,0.478,0.636,136.464,172.9745,213.695,0.624674,0.7127935,0.810274,1.04287653009292,1.03267632895663,15000,5000,20,500
"2800",500,500,200,0.8,1,0.502,0.662,159.307,206.0385,268.839,0.704019,0.819467,0.948615,1.01803459040487,1.0139213576369,15000,5000,20,500
"2801",1000,500,200,0.8,1,0.498,0.655,177.39,214.6095,265.532,0.721754,0.8124965,0.913512,1.01760666611197,1.02014942873031,25000,5000,20,1000
"2802",1000,500,200,0.8,1,0.495,0.629,169.946,204.1335,250.275,0.71835,0.7932565,0.887191,1.02774859373935,1.02024516321956,15000,5000,20,500
"2803",1000,500,200,0.8,1,0.477,0.624,163.883,202.8885,246.525,0.682397,0.7586425,0.856613,1.07753446050862,1.08486053439504,15000,5000,20,500
"2804",1000,500,200,0.8,1,0.509,0.641,186.888,218.628,267.835,0.768593,0.841112,0.959656,1.05157733789575,1.04107008711976,15000,5000,20,500
"2805",1000,500,200,0.8,1,0.492,0.644,164.465,196.213,230.591,0.696738,0.7690405,0.844924,1.02850421535738,1.02196055298114,15000,5000,20,500
"2806",1000,500,200,0.8,1,0.476,0.642,160.443,190.2865,225.03,0.662596,0.738446,0.812609,1.05002967867912,1.0440733057027,15000,5000,20,500
"2807",1000,500,200,0.8,1,0.474,0.621,162.748,197.181,230.955,0.676047,0.7482775,0.821015,1.07135228463171,1.05501931941723,15000,5000,20,500
"2808",1000,500,200,0.8,1,0.472,0.608,178.571,215.055,256.463,0.69076,0.769607,0.859632,1.01336446789282,1.00420388937577,15000,5000,20,500
"2809",1000,500,200,0.8,1,0.484,0.635,164.498,197.408,237.934,0.674622,0.753422,0.833615,1.07763835209851,1.06876914715969,15000,5000,20,500
"2810",1000,500,200,0.8,1,0.465,0.608,162.273,197.3705,239.167,0.657979,0.738026,0.819404,1.01569025109742,1.01712464495513,15000,5000,20,500
"2811",1000,500,200,0.8,1,0.506,0.668,166.072,206.245,253.029,0.726654,0.8149985,0.921201,1.03927529045373,1.03409728254052,15000,5000,20,500
"2812",1000,500,200,0.8,1,0.461,0.614,174.271,214.138,269.832,0.666638,0.755615,0.862579,1.07628964649694,1.04911786730277,15000,5000,20,500
"2813",1000,500,200,0.8,1,0.482,0.653,179.767,218.756,263.6,0.711964,0.7930445,0.886159,1.00616706567363,1.01712210568009,15000,5000,20,500
"2814",1000,500,200,0.8,1,0.486,0.641,171.049,203.443,243.167,0.702394,0.7700035,0.853071,1.05402433390737,1.05780574362975,15000,5000,20,500
"2815",1000,500,200,0.8,1,0.477,0.631,154.327,187.613,222.003,0.659589,0.731339,0.804866,1.04602808490174,1.03450208396293,15000,5000,20,500
"2816",1000,500,200,0.8,1,0.471,0.636,178.299,214.8075,257.382,0.687473,0.770153,0.857496,1.05434979428403,1.04120902414764,15000,5000,20,500
"2817",1000,500,200,0.8,1,0.488,0.61,141.732,169.283,196.894,0.660829,0.7263915,0.786941,1.01882515031822,1.01062766436366,15000,5000,20,500
"2818",1000,500,200,0.8,1,0.483,0.645,164.449,201.8865,249.382,0.688589,0.7759375,0.865399,1.0985616607494,1.07671310660484,25000,5000,20,1000
"2819",1000,500,200,0.8,1,0.492,0.632,186.376,229.492,284.723,0.736869,0.8316025,0.943331,1.0781370633992,1.07504671848412,15000,5000,20,500
"2820",1000,500,200,0.8,1,0.487,0.637,158.787,190.7945,227.03,0.68428,0.7568275,0.83733,1.03295318148291,1.03431126720338,15000,5000,20,500
"2821",1000,500,200,0.8,1,0.478,0.628,185.344,233.015,277.406,0.71816,0.8100185,0.898462,1.01883745089846,1.01966818598294,15000,5000,20,500
"2822",1000,500,200,0.8,1,0.502,0.651,162.999,193.3415,227.041,0.710064,0.7829805,0.860918,1.04743779943347,1.04040059060278,15000,5000,20,500
"2823",1000,500,200,0.8,1,0.489,0.649,199.365,238.3105,283.751,0.764602,0.846536,0.948879,1.07588986329558,1.06735197689645,15000,5000,20,500
"2824",1000,500,200,0.8,1,0.476,0.62,159.247,187.9415,225.413,0.661321,0.7313885,0.811399,1.00519788397542,1.00398152433236,15000,5000,20,500
"2825",1000,500,200,0.8,1,0.445,0.576,175.818,214.0215,255.47,0.641168,0.723656,0.80551,1.01918117855124,1.01562957346241,15000,5000,20,500
"2826",1000,500,200,0.8,1,0.489,0.649,169.93,201.707,248.141,0.691082,0.76991,0.862531,1.01600236623367,1.01035353302371,15000,5000,20,500
"2827",1000,500,200,0.8,1,0.477,0.627,205.04,251.1465,289.389,0.73736,0.841094,0.91909,1.01608771909668,1.00784014383183,15000,5000,20,500
"2828",1000,500,200,0.8,1,0.491,0.633,157.55,183.4215,213.017,0.681157,0.7477255,0.820113,1.03069912865263,1.02722308367985,15000,5000,20,500
"2829",1000,500,200,0.8,1,0.474,0.634,152.317,181.841,212.852,0.654116,0.7198575,0.792939,1.02812207810496,1.0114086376279,15000,5000,20,500
"2830",1000,500,200,0.8,1,0.446,0.599,159.023,189.1695,230.181,0.611887,0.6872805,0.759303,1.04499922901554,1.03220167206894,15000,5000,20,500
"2831",1000,500,200,0.8,1,0.48,0.628,179.232,221.7495,281.04,0.706645,0.8015855,0.918814,1.08624617266397,1.08511394493529,15000,5000,20,500
"2832",1000,500,200,0.8,1,0.505,0.654,158.616,185.8415,219.172,0.711956,0.7797605,0.857715,1.01755075310239,1.01277444265568,15000,5000,20,500
"2833",1000,500,200,0.8,1,0.471,0.614,188.784,226.587,276.502,0.706883,0.786129,0.891823,1.01405690224974,1.0165790889183,15000,5000,20,500
"2834",1000,500,200,0.8,1,0.484,0.634,155.43,183.8155,223.186,0.668596,0.7436065,0.815597,1.04335080642428,1.04214367657419,15000,5000,20,500
"2835",1000,500,200,0.8,1,0.503,0.663,156.66,184.103,225.197,0.699428,0.775131,0.85867,1.01612705767345,1.00753742410104,15000,5000,20,500
"2836",1000,500,200,0.8,1,0.47,0.628,176.597,220.594,280.889,0.69381,0.777734,0.907388,1.06606527999384,1.05867822484256,15000,5000,20,500
"2837",1000,500,200,0.8,1,0.471,0.61,182.479,229.571,305.017,0.708056,0.8033645,0.953409,1.07949283391413,1.05879051161032,15000,5000,20,500
"2838",1000,500,200,0.8,1,0.511,0.641,148.504,172.676,202.392,0.701224,0.7644165,0.826398,1.01018726199957,1.00522093216542,15000,5000,20,500
"2839",1000,500,200,0.8,1,0.49,0.646,145.419,170.866,204.185,0.661573,0.726872,0.802425,1.00286490781634,1.00538135191628,15000,5000,20,500
"2840",1000,500,200,0.8,1,0.465,0.621,171.568,208.061,254.594,0.672701,0.7479425,0.837319,1.033433531704,1.03471485959966,15000,5000,20,500
"2841",1000,500,200,0.8,1,0.522,0.667,175.754,210.118,250.555,0.763068,0.8463535,0.939084,1.0279362263843,1.02739646229182,35000,5000,20,1500
"2842",1000,500,200,0.8,1,0.485,0.632,161.202,192.3295,229.545,0.675598,0.7543685,0.82872,1.02318022252738,1.01275330018664,15000,5000,20,500
"2843",1000,500,200,0.8,1,0.509,0.653,170.884,204.1065,244.831,0.727323,0.8132875,0.89908,1.02208446007675,1.01796804906473,15000,5000,20,500
"2844",1000,500,200,0.8,1,0.481,0.635,159.758,186.6165,225.22,0.673299,0.736856,0.819487,1.01420450306505,1.00771897315931,15000,5000,20,500
"2845",1000,500,200,0.8,1,0.479,0.624,182.02,219.4,260.306,0.705093,0.7882475,0.869189,1.05363310964911,1.04815043459787,15000,5000,20,500
"2846",1000,500,200,0.8,1,0.503,0.653,159.396,189.801,238.102,0.705494,0.781395,0.878862,1.05207999661466,1.04911155704806,15000,5000,20,500
"2847",1000,500,200,0.8,1,0.499,0.649,155.221,182.583,211.059,0.690368,0.763011,0.8285,1.03898689459922,1.03769658984926,15000,5000,20,500
"2848",1000,500,200,0.8,1,0.487,0.632,156.461,184.578,221.55,0.675607,0.73917,0.824886,1.00254003179149,1.0019246898432,15000,5000,20,500
"2849",1000,500,200,0.8,1,0.498,0.634,155.002,183.6155,218.342,0.682963,0.753145,0.829714,1.03592436168095,1.0288266411041,15000,5000,20,500
"2850",1000,500,200,0.8,1,0.476,0.629,160.893,191.794,228.944,0.679959,0.7389255,0.826962,1.01213209457981,1.00564362739171,15000,5000,20,500
"2851",100,1000,200,0.8,1,0.58,0.78,130.001,187.8555,265.619,0.587845,0.7234355,0.846331,1.00161707565864,1.00064892710468,15000,5000,20,500
"2852",100,1000,200,0.8,1,0.59,0.75,144.78,225.5925,331.715,0.628353,0.7674245,0.92899,1.01675162076473,1.003046218181,15000,5000,20,500
"2853",100,1000,200,0.8,1,0.6,0.75,137.248,192.131,266.527,0.632961,0.75847,0.88328,1.00667832511329,1.0077370290056,15000,5000,20,500
"2854",100,1000,200,0.8,1,0.69,0.89,124.024,178.5935,245.825,0.692906,0.8041375,0.927259,1.0381044388132,1.01431720161583,15000,5000,20,500
"2855",100,1000,200,0.8,1,0.65,0.88,160.849,224.983,310.062,0.693279,0.818947,0.95076,1.01214865607269,1.01527484590965,15000,5000,20,500
"2856",100,1000,200,0.8,1,0.65,0.8,140.27,204.3985,281.375,0.667683,0.8002585,0.92297,1.03437625180596,1.01300606685001,15000,5000,20,500
"2857",100,1000,200,0.8,1,0.58,0.8,165.531,247.995,363.786,0.610383,0.767355,0.923846,1.0398155498615,1.03050191267055,15000,5000,20,500
"2858",100,1000,200,0.8,1,0.63,0.79,167.93,238.8445,336.527,0.675245,0.8127225,0.944169,1.00125079812303,1.00190992404138,15000,5000,20,500
"2859",100,1000,200,0.8,1,0.64,0.85,152.092,224.7735,306.867,0.681701,0.823219,0.953228,1.00357008649891,1.00582740182201,15000,5000,20,500
"2860",100,1000,200,0.8,1,0.59,0.79,114.405,166.0335,238.81,0.576453,0.690695,0.820124,1.01038611851057,1.00302254555853,15000,5000,20,500
"2861",100,1000,200,0.8,1,0.53,0.78,185.359,290.332,435.47,0.590541,0.743602,0.922069,1.07493638937463,1.05594293526586,15000,5000,20,500
"2862",100,1000,200,0.8,1,0.56,0.79,94.0158,133.95,182.187,0.534741,0.643061,0.759471,1.01835034901612,1.00425819266363,15000,5000,20,500
"2863",100,1000,200,0.8,1,0.59,0.82,133.381,184.3825,277.814,0.589473,0.714612,0.861402,1.03277142684818,1.01818332997916,15000,5000,20,500
"2864",100,1000,200,0.8,1,0.6,0.8,159.219,232.8755,328.9,0.661967,0.797755,0.936953,1.01832585416942,1.00491351965044,15000,5000,20,500
"2865",100,1000,200,0.8,1,0.6,0.81,138.899,207.717,309.057,0.598298,0.727901,0.886377,1.01262219843626,1.01720147924678,15000,5000,20,500
"2866",100,1000,200,0.8,1,0.51,0.75,133.474,189.055,278.979,0.509279,0.6410715,0.774681,1.01205170792155,1.00812317417962,15000,5000,20,500
"2867",100,1000,200,0.8,1,0.64,0.88,131.143,186.726,258.675,0.665567,0.7942515,0.921785,1.02047931076264,1.02399610634635,15000,5000,20,500
"2868",100,1000,200,0.8,1,0.61,0.69,120.029,171.789,231.758,0.629134,0.740676,0.866536,1.00453466975165,1.00374001831776,15000,5000,20,500
"2869",100,1000,200,0.8,1,0.66,0.84,218.906,316.9335,432.701,0.786804,0.911211,0.999824,1.00549645289325,1.0061148539256,25000,5000,20,1000
"2870",100,1000,200,0.8,1,0.57,0.79,149.35,226.03,327.582,0.569057,0.7283785,0.875614,1.03542891050806,1.01047562342706,15000,5000,20,500
"2871",100,1000,200,0.8,1,0.64,0.86,137.571,188.319,261.774,0.65595,0.775286,0.896098,1.00408215689412,1.00133976656306,15000,5000,20,500
"2872",100,1000,200,0.8,1,0.61,0.77,101.813,143.881,190.284,0.602909,0.7259175,0.834245,1.00892025488622,1.00137329058464,15000,5000,20,500
"2873",100,1000,200,0.8,1,0.71,0.85,126.977,180.4715,244.547,0.746512,0.85165,0.968611,1.00574418478939,1.00750338282442,15000,5000,20,500
"2874",100,1000,200,0.8,1,0.68,0.86,162.784,228.8075,313.232,0.744402,0.861454,0.991138,1.00352329077209,1.00407394056693,15000,5000,20,500
"2875",100,1000,200,0.8,1,0.59,0.78,162.287,239.122,335.882,0.619483,0.7593175,0.911916,1.0184083727084,1.0145580150099,15000,5000,20,500
"2876",100,1000,200,0.8,1,0.63,0.81,102.873,136.398,183.451,0.6038,0.7080845,0.81307,1.00134378678286,1.00358023208633,15000,5000,20,500
"2877",100,1000,200,0.8,1,0.54,0.78,138.282,217.1455,341.772,0.558782,0.7148045,0.87373,1.00631700092277,1.00180203836385,15000,5000,20,500
"2878",100,1000,200,0.8,1,0.55,0.77,119.213,172.722,250.479,0.555312,0.6818505,0.801276,1.01879226103322,1.00733587434378,15000,5000,20,500
"2879",100,1000,200,0.8,1,0.63,0.87,152.343,221.831,308.324,0.665849,0.787475,0.924031,1.00143323439798,1.00040951684965,15000,5000,20,500
"2880",100,1000,200,0.8,1,0.65,0.85,108.37,142.5435,189.432,0.619666,0.724499,0.827382,1.01349751182029,1.00269636185747,15000,5000,20,500
"2881",100,1000,200,0.8,1,0.66,0.79,131.85,196.2325,271.35,0.683814,0.82393,0.94603,1.01065546347016,1.01315573955967,15000,5000,20,500
"2882",100,1000,200,0.8,1,0.66,0.86,166.025,229.7815,311.85,0.779819,0.892102,0.999975,1.00954999104402,1.01011810739774,15000,5000,20,500
"2883",100,1000,200,0.8,1,0.58,0.81,147.284,225.286,337.719,0.599429,0.732235,0.896445,1.01292821968515,1.01108443208952,15000,5000,20,500
"2884",100,1000,200,0.8,1,0.63,0.79,186.019,264.987,357.702,0.734295,0.864791,0.986806,1.00466707530751,1.00438829712122,15000,5000,20,500
"2885",100,1000,200,0.8,1,0.61,0.82,123.405,173.756,235.467,0.60269,0.7158965,0.839018,1.01366203022276,1.00519391835259,15000,5000,20,500
"2886",100,1000,200,0.8,1,0.64,0.82,143.133,202.662,285.216,0.679241,0.8162265,0.952749,1.00649083944647,1.00565619840914,15000,5000,20,500
"2887",100,1000,200,0.8,1,0.6,0.83,187.722,279.2665,393.837,0.65943,0.813799,0.95662,1.0125233474706,1.00789423713662,15000,5000,20,500
"2888",100,1000,200,0.8,1,0.55,0.78,159.046,242.709,352.337,0.590462,0.737517,0.891468,1.02272370100113,1.01273660487716,15000,5000,20,500
"2889",100,1000,200,0.8,1,0.62,0.85,116.061,163.3455,221.616,0.626791,0.7501335,0.861682,1.01073999210042,1.00664250132956,15000,5000,20,500
"2890",100,1000,200,0.8,1,0.63,0.83,193.564,278.0195,396.438,0.731794,0.8553795,0.998765,1.00979400155027,1.02435574672584,15000,5000,20,500
"2891",100,1000,200,0.8,1,0.58,0.79,116.078,168.453,234.014,0.567947,0.694574,0.824794,1.01314688379222,1.0094587888916,15000,5000,20,500
"2892",100,1000,200,0.8,1,0.66,0.82,151.134,204.981,278.315,0.746218,0.860527,0.989931,1.02777010961786,1.03953711230221,15000,5000,20,500
"2893",100,1000,200,0.8,1,0.66,0.88,148.706,216.9805,300.81,0.686431,0.8069495,0.946775,1.00196874100294,1.0071059512809,15000,5000,20,500
"2894",100,1000,200,0.8,1,0.56,0.82,130.14,196.613,275.572,0.560755,0.697708,0.832503,1.00547552763359,1.00268482638061,15000,5000,20,500
"2895",100,1000,200,0.8,1,0.7,0.8,139.249,189.3655,268.502,0.716493,0.830958,0.955914,1.00916543891894,1.01411238289451,15000,5000,20,500
"2896",100,1000,200,0.8,1,0.66,0.87,115.507,168.38,229.831,0.665151,0.7893755,0.906905,1.04089141368772,1.02681891455371,15000,5000,20,500
"2897",100,1000,200,0.8,1,0.65,0.81,154.087,218.629,300.57,0.701233,0.823408,0.949289,1.00286362979814,1.00350255915096,15000,5000,20,500
"2898",100,1000,200,0.8,1,0.6,0.86,124.672,174.786,245.32,0.599202,0.7318105,0.841139,1.00668609568143,1.00197964722684,15000,5000,20,500
"2899",100,1000,200,0.8,1,0.64,0.81,126.976,175.402,239.439,0.65034,0.7563535,0.881681,1.00328700886169,1.00059801347101,15000,5000,20,500
"2900",100,1000,200,0.8,1,0.57,0.75,112.787,164.174,228.758,0.571273,0.680191,0.806852,1.01517515016599,1.01159832270199,15000,5000,20,500
"2901",500,1000,200,0.8,1,0.61,0.802,163.107,190.8025,222.654,0.702334,0.757681,0.813388,1.00851239876207,1.01285844007722,15000,5000,20,500
"2902",500,1000,200,0.8,1,0.634,0.822,165.679,191.575,222.466,0.719796,0.7770965,0.834757,1.0091275338467,1.00241822017898,15000,5000,20,500
"2903",500,1000,200,0.8,1,0.592,0.802,163.805,194.922,227.3,0.678872,0.7397695,0.7974,1.06481092022803,1.01686457916468,15000,5000,20,500
"2904",500,1000,200,0.8,1,0.642,0.806,198.712,235.818,279.117,0.779676,0.839476,0.912539,1.00748671128166,1.0091975478861,15000,5000,20,500
"2905",500,1000,200,0.8,1,0.57,0.778,177.509,216.571,260.755,0.667453,0.731428,0.806579,1.00557896499577,1.00931390901195,15000,5000,20,500
"2906",500,1000,200,0.8,1,0.628,0.804,165.827,198.688,232.587,0.735275,0.7907955,0.8538,1.00774513992872,1.00304045282459,15000,5000,20,500
"2907",500,1000,200,0.8,1,0.642,0.818,180.802,210.439,242.253,0.754207,0.8096355,0.866706,1.01647658210969,1.00623117302994,15000,5000,20,500
"2908",500,1000,200,0.8,1,0.608,0.82,173.763,208.9085,243.8,0.701636,0.7658195,0.82612,1.02257267975148,1.01100759326948,15000,5000,20,500
"2909",500,1000,200,0.8,1,0.608,0.774,148.745,175.8575,203.411,0.687718,0.7412185,0.798907,1.00099651560644,1.00071398713188,15000,5000,20,500
"2910",500,1000,200,0.8,1,0.624,0.806,159.762,188.342,215.466,0.710821,0.768739,0.824802,1.00099177014893,0.999980636936005,15000,5000,20,500
"2911",500,1000,200,0.8,1,0.608,0.808,156.882,188.633,217.294,0.688442,0.746601,0.80673,1.00394776328728,1.00638717857421,15000,5000,20,500
"2912",500,1000,200,0.8,1,0.582,0.784,178.229,208.817,250.175,0.679138,0.733898,0.796016,1.00185473699472,0.999359668970264,15000,5000,20,500
"2913",500,1000,200,0.8,1,0.646,0.826,186.383,220.2805,257.767,0.768363,0.833717,0.894223,1.00983059909789,1.00718414610621,15000,5000,20,500
